content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
"29 November 2023, 11:30 WIB",Muhammad Dava Arrifa,Kompas.com,unknown,Netanyahu Akan Lanjutkan Perang Lawan Hamas Usai Gencatan Senjata,unknown,Video,https://video.kompas.com/watch/1061714/netanyahu-akan-lanjutkan-perang-lawan-hamas-usai-gencatan-senjata
"29 November 2023, 10:31 WIB",unknown,Kompas.com,unknown,"Hamas Lanjut Bebaskan 12 Sanderanya, Israel Lepas 30 Tahanan Mereka",unknown,Video,https://video.kompas.com/watch/1061598/hamas-lanjut-bebaskan-12-sanderanya-israel-lepas-30-tahanan-mereka
"29 November 2023, 10:11 WIB",Anggie Puspariana,Kompas.com,unknown,"Israel Jatuhkan 6.000 Bom di Gaza dalam 6 Hari, Menlu Retno: Setara AS Bom Afghanistan 1 Tahun",unknown,Video,https://video.kompas.com/watch/1061523/israel-jatuhkan-6000-bom-di-gaza-dalam-6-hari-menlu-retno-setara-as-bom-afghanistan-1-tahun
2023-11-29 06:15:00,Inten Esti Pratiwi,Kompas.com,"Palestina, Hari Solidaritas Internasional untuk Rakyat Palestina, Hari Solidaritas Internasional, sejarah Hari Solidaritas Internasional untuk Rakyat Palestina, ucapan Hari Solidaritas Internasional untuk Rakyat Palestina",Sejarah dan Ucapan Hari Solidaritas Internasional untuk Rakyat Palestina - Kompas.com,1282,Standard,http://www.kompas.com/tren/read/2023/11/29/061500165/sejarah-dan-ucapan-hari-solidaritas-internasional-untuk-rakyat-palestina
"29 November 2023, 00:02 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,"Gencatan Senjata Israel-Hamas di Perpanjang, Apa Alasannya?",unknown,Video,https://video.kompas.com/watch/1061200/gencatan-senjata-israel-hamas-di-perpanjang-apa-alasannya
"28 November 2023, 22:04 WIB",Adinda Septia Berliana,Kompas.com,unknown,Warga Gaza Antre Bahan Bakar di Tengah Gencatan Senjata,unknown,Video,https://video.kompas.com/watch/1061036/warga-gaza-antre-bahan-bakar-di-tengah-gencatan-senjata
"28 November 2023, 21:44 WIB",Dariz Kartika,Kompas.com,unknown,Asap Mengepul di Langit Gaza Saat Gencatan Senjata Diperpanjang,unknown,Video,https://video.kompas.com/watch/1061025/asap-mengepul-di-langit-gaza-saat-gencatan-senjata-diperpanjang
"28 November 2023, 20:28 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,Gaza Masih Krisis Pasokan di Tengah Gencatan Senjata Israel-Hamas,unknown,Video,https://video.kompas.com/watch/1060787/gaza-masih-krisis-pasokan-di-tengah-gencatan-senjata-israel-hamas
"28 November 2023, 19:22 WIB",unknown,Kompas.com,unknown,"Berbanding Terbalik, Tahanan Israel Dirawat Baik dan Tidak Disiksa",unknown,Video,https://video.kompas.com/watch/1060609/berbanding-terbalik-tahanan-israel-dirawat-baik-dan-tidak-disiksa
"28 November 2023, 19:18 WIB",unknown,Kompas.com,unknown,"China Pimpin Dewan Keamanan PBB, Konflik Israel-Palestina Jadi Bahasan Utama",unknown,Video,https://video.kompas.com/watch/1060607/china-pimpin-dewan-keamanan-pbb-konflik-israel-palestina-jadi-bahasan-utama
