content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
"6 Desember 2023, 15:24 WIB",unknown,Kompas.com,unknown,PBB Bantah Klaim AS soal Keberadaan Zona Aman Warga di Wilayah Gaza,unknown,Video,https://video.kompas.com/watch/1078499/pbb-bantah-klaim-as-soal-keberadaan-zona-aman-warga-di-wilayah-gaza
"6 Desember 2023, 15:12 WIB",Anggie Puspariana,Kompas.com,unknown,"Serangan Tak Berhenti, Israel Gempur Gaza dari Udara",unknown,Video,https://video.kompas.com/watch/1078481/serangan-tak-berhenti-israel-gempur-gaza-dari-udara
"6 Desember 2023, 13:08 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,"Israel Luncurkan Tembakan ke Lebanon, Listrik Dua Kota Padam",unknown,Video,https://video.kompas.com/watch/1078075/israel-luncurkan-tembakan-ke-lebanon-listrik-dua-kota-padam
2023-12-06 12:57:47,Ambaranie Nadia Kemala Movanita ,Kompas.com,"relawan kemanusiaan, relawan ke palestina, relawan kemanusiaan ke palestina, pendaftaran relawan kemanusiaan ke palestina","Buka Pendaftaran Relawan ke Palestina, Masjid di Tanjung Priok Prioritaskan yang Berlatar Belakang Medis - Kompas.com",284,Standard,http://megapolitan.kompas.com/read/2023/12/06/12574711/buka-pendaftaran-relawan-ke-palestina-masjid-di-tanjung-priok
"6 Desember 2023, 12:52 WIB",Dariz Kartika,Kompas.com,unknown,Israel Cabut Visa Koordinator Kemanusiaan PBB di Palestina,unknown,Video,https://video.kompas.com/watch/1078066/israel-cabut-visa-koordinator-kemanusiaan-pbb-di-palestina
2023-12-06 10:44:00,Irawan Sapto Adhi,Kompas.com,"tepi barat, kekerasan di Tepi Barat, AS tolak visa warga Israel",AS Akan Tolak Visa Warga Israel Pelaku Kekerasan terhadap Warga Palestina di Tepi Barat  - Kompas.com,418,Standard,http://www.kompas.com/global/read/2023/12/06/104400270/as-akan-tolak-visa-warga-israel-pelaku-kekerasan-terhadap-warga-palestina
"6 Desember 2023, 10:20 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,Hamas Bantah Lakukan Kekerasan Seksual pada Serangan 7 Oktober 2023,unknown,Video,https://video.kompas.com/watch/1077580/hamas-bantah-lakukan-kekerasan-seksual-di-serangan-7-oktober-2023
"6 Desember 2023, 09:46 WIB",unknown,Kompas.com,unknown,"Putin Mau ke Arab Saudi dan UEA, Bahas Perang Israel-Hamas",unknown,Video,https://video.kompas.com/watch/1077575/putin-mau-ke-arab-saudi-dan-uea-bahas-perang-israel-hamas
"6 Desember 2023, 08:06 WIB",unknown,Kompas.com,unknown,Netanyahu Klaim Israel Telah Lenyapkan Setengah Komandan Hamas,unknown,Video,https://video.kompas.com/watch/1077378/netanyahu-klaim-israel-telah-lenyapkan-setengah-komandan-hamas
"6 Desember 2023, 00:09 WIB",Hanindiya Dwi Lestari,Kompas.com,unknown,Turkiye Peringatkan Israel Tak Incar Hamas di Luar Negeri,unknown,Video,https://video.kompas.com/watch/1077245/turkiye-peringatkan-israel-tak-incar-hamas-di-luar-negeri
"5 Desember 2023, 22:20 WIB",Musayadah Khusnul Khotimah,Kompas.com,unknown,"Dokter Laporkan Situasi di Gaza: Penyebaran Penyakit Menular, Persediaan Medis Tipis",unknown,Video,https://video.kompas.com/watch/1077133/dokter-laporkan-situasi-di-gaza-penyebaran-penyakit-menular-persediaan-medis-tipis
"5 Desember 2023, 21:17 WIB",unknown,Kompas.com,unknown,Presiden Iran Analogikan Perang Israel-Hamas seperti Firaun Takluk dari Musa,unknown,Video,https://video.kompas.com/watch/1076995/presiden-iran-analogikan-perang-israel-hamas-seperti-firaun-takluk-dari-musa
"5 Desember 2023, 20:40 WIB",unknown,Kompas.com,unknown,"Jumlah Pengungsi Gaza Hampir 2 Juta Orang, Israel Bersikukuh Tak Berniat Gusur Siapa Pun",unknown,Video,https://video.kompas.com/watch/1076983/jumlah-pengungsi-gaza-hampir-2-juta-orang-israel-bersikukuh-tak-berniat-gusur-siapa-pun
"5 Desember 2023, 20:06 WIB",unknown,Kompas.com,unknown,"Erdogan ""Serang"" Netanyahu, Sebut PM Israel sebagai Penjagal Gaza",unknown,Video,https://video.kompas.com/watch/1076858/erdogan-serang-netanyahu-sebut-pm-israel-sebagai-penjagal-gaza
"5 Desember 2023, 19:28 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,"Militer Israel Semakin Masuk ke Selatan Jalur Gaza, Desak Permukiman Palestina",unknown,Video,https://video.kompas.com/watch/1076718/militer-israel-semakin-masuk-ke-selatan-jalur-gaza-desak-permukiman-palestina
"5 Desember 2023, 18:09 WIB",unknown,Kompas.com,unknown,"Setelah Terusir, Warga Gaza Kini Hadapi Serangan Penyakit Menular di Pengungsian",unknown,Video,https://video.kompas.com/watch/1076477/setelah-terusir-warga-gaza-kini-hadapi-serangan-penyakit-menular-di-pengungsian
2023-12-05 17:40:00,Bayu Galih,Kompas.com,"hoaks, cek fakta, Bintang Daud, Bendera Palestina",[HOAKS] Bendera Resmi Palestina pada 1939 Ada Gambar Bintang Daud - Kompas.com,393,Standard,http://www.kompas.com/cekfakta/read/2023/12/05/174000182/hoaks-bendera-resmi-palestina-pada-1939-ada-gambar-bintang-daud
"5 Desember 2023, 15:04 WIB",unknown,Kompas.com,unknown,"Presiden Erdogan ""Pede"" PM Netanyahu Akan Diadili atas Serangan di Gaza",unknown,Video,https://video.kompas.com/watch/1075919/presiden-erdogan-pede-pm-netanyahu-akan-diadili-atas-serangan-di-gaza
"5 Desember 2023, 14:53 WIB",Musayadah Khusnul Khotimah,Kompas.com,unknown,Israel Bantah soal Perintahkan WHO Kosongkan Gudang Bantuan di Gaza Selatan,unknown,Video,https://video.kompas.com/watch/1075902/israel-bantah-soal-perintahkan-who-kosongkan-gudang-bantuan-di-gaza-selatan
"5 Desember 2023, 14:51 WIB",Anggie Puspariana,Kompas.com,unknown,"Gencatan Senjata Usai, Israel Lanjut Gempur Gaza Selatan",unknown,Video,https://video.kompas.com/watch/1075899/gencatan-senjata-usai-israel-lanjut-gempur-gaza-selatan
"5 Desember 2023, 14:18 WIB",Adinda Septia Berliana,Kompas.com,unknown,Sidang Korupsi PM Israel Netanyahu Dilanjutkan Meski Masih Perang,unknown,Video,https://video.kompas.com/watch/1075720/sidang-korupsi-pm-israel-netanyahu-dilanjutkan-meski-masih-perang
"5 Desember 2023, 13:12 WIB",unknown,Kompas.com,unknown,"Hampir 1,9 Juta Warga Mengungsi, Israel: Kami Tidak Menggusur Siapa Pun",unknown,Video,https://video.kompas.com/watch/1075563/hampir-19-juta-warga-mengungsi-israel-kami-tidak-menggusur-siapa-pun
"5 Desember 2023, 13:12 WIB",Adinda Septia Berliana,Kompas.com,unknown,Kondisi Gaza Setelah Serangan Israel yang Terus Jatuhkan Bom,unknown,Video,https://video.kompas.com/watch/1075562/kondisi-gaza-setelah-serangan-israel-yang-terus-jatuhkan-bom
"5 Desember 2023, 12:29 WIB",unknown,Kompas.com,unknown,Panglima Militer Israel Tinjau Pasukan di Jalur Gaza,unknown,Video,https://video.kompas.com/watch/1075439/panglima-militer-israel-tinjau-pasukan-di-jalur-gaza
"5 Desember 2023, 12:22 WIB",unknown,Kompas.com,unknown,"Detik-detik Roket Hamas Meluncur di Langit Gaza, Sasar Wilayah Israel",unknown,Video,https://video.kompas.com/watch/1075365/detik-detik-roket-hamas-meluncur-di-langit-gaza-sasar-wilayah-israel
"5 Desember 2023, 10:47 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,"Korban Serangan Israel Terus Berjatuhan di Khan Younis, Rumah Sakit Semakin Penuh",unknown,Video,https://video.kompas.com/watch/1075188/korban-serangan-israel-terus-berjatuhan-di-khan-younis-rumah-sakit-semakin-penuh
"5 Desember 2023, 10:30 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,"Israel Desak Warga Gaza Mengungsi, Tempat Pengungsian di Muwasi Penuh Sesak",unknown,Video,https://video.kompas.com/watch/1075101/israel-desak-warga-gaza-mengungsi-tempat-pengungsian-di-muwasi-penuh-sesak
"5 Desember 2023, 09:37 WIB",unknown,Kompas.com,unknown,Kekuatan Militer Iran Lebih Kuat Dibanding Israel,unknown,Video,https://video.kompas.com/watch/1075034/kekuatan-militer-iran-lebih-kuat-dibanding-israel
"5 Desember 2023, 08:02 WIB",unknown,Kompas.com,unknown,"Panglima Militer Israel Cek Pasukan di Jalur Gaza, Bersiap Perluas Serangan Darat",unknown,Video,https://video.kompas.com/watch/1074827/panglima-militer-israel-cek-pasukan-di-jalur-gaza-bersiap-perluas-serangan-darat
"4 Desember 2023, 21:29 WIB",unknown,Kompas.com,unknown,"Kekuatan Militer Iran, Satu Tingkat di Atas Israel",unknown,Video,https://video.kompas.com/watch/1074460/kekuatan-militer-iran-satu-tingkat-di-atas-israel
"4 Desember 2023, 21:15 WIB",unknown,Kompas.com,unknown,Menlu Iran Beri Peringatan soal Potensi Meluasnya Perang Israel,unknown,Video,https://video.kompas.com/watch/1074426/menlu-iran-beri-peringatan-soal-potensi-meluasnya-perang-israel
"4 Desember 2023, 21:02 WIB",Arini Kusuma Jati,Kompas.com,unknown,Qatar Upayakan Jeda Kemanusiaan di Gaza Berlanjut,unknown,Video,https://video.kompas.com/watch/1074420/qatar-upayakan-jeda-kemanusiaan-di-gaza-berlanjut
"4 Desember 2023, 18:12 WIB",unknown,Kompas.com,unknown,"Israel Belum Puas, Sudah Hancurkan 500 dari 800 Terowongan yang Ditemukan",unknown,Video,https://video.kompas.com/watch/1073987/israel-belum-puas-sudah-hancurkan-500-dari-800-terowongan-yang-ditemukan
"4 Desember 2023, 16:54 WIB",Meiva Jufarani,Kompas.com,unknown,AS Yakin Israel Minimalisir Kematian Warga Sipil Gaza,unknown,Video,https://video.kompas.com/watch/1073765/as-yakin-israel-minimalisir-kematian-warga-sipil-gaza
"4 Desember 2023, 16:49 WIB",Musayadah Khusnul Khotimah,Kompas.com,unknown,"Kirim Onderdil F-35 ke Israel, Belanda Digugat di Pengadilan",unknown,Video,https://video.kompas.com/watch/1073763/kirim-onderdil-f-35-ke-israel-belanda-digugat-di-pengadilan
"4 Desember 2023, 15:44 WIB",unknown,Kompas.com,unknown,Hamas Peringatkan Israel Tak Ada Pembebasan Sandera Lagi Jika Perang Belum Usai,unknown,Video,https://video.kompas.com/watch/1073573/hamas-peringatkan-israel-tak-ada-pembebasan-sandera-lagi-jika-perang-belum-usai
"4 Desember 2023, 14:31 WIB",unknown,Kompas.com,unknown,"Gencatan Senjata Gaza Usai, Hizbullah dan Israel Terlibat Baku Tembak Lagi",unknown,Video,https://video.kompas.com/watch/1073237/gencatan-senjata-gaza-usai-hizbullah-dan-israel-terlibat-baku-tembak-lagi
"4 Desember 2023, 14:29 WIB",unknown,Kompas.com,unknown,Pejabat Senior Hamas Sebut Israel Keras Kepala,unknown,Video,https://video.kompas.com/watch/1073232/pejabat-senior-hamas-sebut-israel-keras-kepala
"4 Desember 2023, 14:16 WIB",unknown,Kompas.com,unknown,"Frustrasi Dipaksa Terus Berpindah, Pengungsi Palestina: Mati Syahid Lebih Baik",unknown,Video,https://video.kompas.com/watch/1073194/frustrasi-dipaksa-terus-berpindah-pengungsi-palestina-mati-syahid-lebih-baik
"4 Desember 2023, 13:49 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,"Rumah Sakit Gaza Kewalahan, Jumlah Korban Serangan Israel Terus Bertambah",unknown,Video,https://video.kompas.com/watch/1073174/rumah-sakit-gaza-kewalahan-jumlah-korban-serangan-israel-terus-bertambah
"4 Desember 2023, 12:54 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,"Dari Gaza Utara ke Selatan, Tidak Ada Tempat Aman untuk Warga Palestina",unknown,Video,https://video.kompas.com/watch/1072980/dari-gaza-utara-ke-selatan-tidak-ada-tempat-aman-untuk-warga-palestina
2023-12-04 09:00:00,Tri Indriawati,Kompas.com,"gambar semangka, semangka dan palestina, arti irisan semangka untuk palestina, awal mula simbol semangka, israel dan palestina, palestina",Arti Gambar Semangka terhadap Dukungan untuk Palestina - Kompas.com,403,Standard,http://www.kompas.com/stori/read/2023/12/04/090000379/arti-gambar-semangka-terhadap-dukungan-untuk-palestina
2023-12-04 08:48:00,Kristian Erdianto,Kompas.com,"klarifikasi, cek fakta",[KLARIFIKASI] Video Banjir Lebanon 2018 Diklaim Terjadi di Palestina - Kompas.com,237,Standard,http://www.kompas.com/cekfakta/read/2023/12/04/084800882/klarifikasi-video-banjir-lebanon-2018-diklaim-terjadi-di-palestina
"4 Desember 2023, 08:37 WIB",Adinda Septia Berliana,Kompas.com,unknown,Hamas Akan Bahas Lagi Pembebasan Sandera dan Gencatan Senjata dengan Israel,unknown,Video,https://video.kompas.com/watch/1072368/hamas-akan-bahas-lagi-pembebasan-sandera-dan-gencatan-senjata-dengan-israel
"3 Desember 2023, 20:52 WIB",Wiyudha Betha Dinaragis,Kompas.com,unknown,Militer Israel Rilis Video Penemuan dan Penghancuran Terowongan di Jalur Gaza,unknown,Video,https://video.kompas.com/watch/1072023/militer-israel-rilis-video-penemuan-dan-penghancuran-terowongan-di-jalur-gaza
"3 Desember 2023, 16:34 WIB",Meiva Jufarani,Kompas.com,unknown,"Gencatan Senjata Berakhir, AS Desak Israel Tak Serang Warga Sipil Palestina",unknown,Video,https://video.kompas.com/watch/1071510/gencatan-senjata-berakhir-as-desak-israel-tak-serang-warga-sipil-palestina
"3 Desember 2023, 16:27 WIB",Meiva Jufarani,Kompas.com,unknown,"Gencatan Senjata Berakhir, AS Wanti Israel Tak Serang Warga Sipil Palestina",unknown,Video,https://video.kompas.com/watch/1071448/gencatan-senjata-berakhir-as-wanti-israel-tak-serang-warga-sipil-palestina
2023-12-03 07:50:25,Nursita Sari,Kompas.com,"aksi bela Palestina, Kemerdekaan Palestina, munajat 212 di monas, munajat kubro 212, persaudaraan alumni 212",Menggaungkan Kemerdekaan Palestina dalam Aksi Munajat 212 Monas... - Kompas.com,618,Standard,http://megapolitan.kompas.com/read/2023/12/03/07502541/menggaungkan-kemerdekaan-palestina-dalam-aksi-munajat-212-monas
"2 Desember 2023, 19:13 WIB",Meiva Jufarani,Kompas.com,unknown,"Mengenal Houthi, Kelompok yang Ikut Serang Israel #Shorts",unknown,Video,https://video.kompas.com/watch/1070318/mengenal-houthi-kelompok-yang-ikut-serang-israel-shorts
"2 Desember 2023, 17:15 WIB",unknown,Kompas.com,unknown,"Tak Ada Tempat Aman, Diminta Pindah ke Rafah, tapi Tetap Diserang",unknown,Video,https://video.kompas.com/watch/1070065/tak-ada-tempat-aman-diminta-pindah-ke-rafah-tapi-tetap-diserang
2023-12-02 16:38:03,Ambaranie Nadia Kemala Movanita ,Kompas.com,"relawan ke palestina, relawan kemanusiaan ke palestina, pendaftaran relawan kemanusiaan ke palestina",Pengurus Masjid di Tanjung Priok Pastikan Seleksi Calon Relawan Sebelum Diberangkatkan ke Palestina - Kompas.com,284,Standard,http://megapolitan.kompas.com/read/2023/12/02/16380361/pengurus-masjid-di-tanjung-priok-pastikan-seleksi-calon-relawan-sebelum
"2 Desember 2023, 15:48 WIB",unknown,Kompas.com,unknown,"Israel Habis-habisan Buru Tiga Komandan Tertinggi Hamas, Ditangkap atau Tewas",unknown,Video,https://video.kompas.com/watch/1069921/israel-habis-habisan-buru-tiga-komandan-tertinggi-hamas-ditangkap-atau-tewas
"2 Desember 2023, 15:08 WIB",unknown,Kompas.com,unknown,"Gencatan Senjata di Gaza Tak Berlanjut, AS Tuding Hamas Biang Keroknya",unknown,Video,https://video.kompas.com/watch/1069780/gencatan-senjata-di-gaza-tak-berlanjut-as-tuding-hamas-biang-keroknya
"2 Desember 2023, 14:58 WIB",Adinda Septia Berliana,Kompas.com,unknown,Israel Beri Isyarat Lancarkan Serangan Darat ke Gaza Selatan,unknown,Video,https://video.kompas.com/watch/1069776/israel-beri-isyarat-lancarkan-serangan-darat-ke-gaza-selatan
2023-12-02 13:54:04,Ambaranie Nadia Kemala Movanita ,Kompas.com,"Anies Baswedan, Anies Baswedan Capres 2024, anies-muhaimin","Jika Terpilih Jadi Presiden, Anies Ingin Kunjungi Palestina - Kompas.com",288,Standard,http://nasional.kompas.com/read/2023/12/02/13540451/jika-terpilih-jadi-presiden-anies-ingin-kunjungi-palestina
"2 Desember 2023, 13:36 WIB",Adinda Septia Berliana,Kompas.com,unknown,Israel Beri Tahu Negara-negara Arab Terkait Proposal Rencana Gaza ke Depan,unknown,Video,https://video.kompas.com/watch/1069656/israel-beri-tahu-negara-negara-arab-terkait-proposal-rencana-gaza-ke-depan
2023-12-02 13:03:00,Kristian Erdianto,Kompas.com,"hoaks, cek fakta",[HOAKS] Judul Artikel Presiden Israel Ancam Jadikan Indonesia seperti Palestina - Kompas.com,330,Standard,http://www.kompas.com/cekfakta/read/2023/12/02/130300482/hoaks-judul-artikel-presiden-israel-ancam-jadikan-indonesia-seperti
2023-12-02 13:00:00,Tito Hilmawan Reditya,Kompas.com,"perang hamas israel, as larang visa pemukim israel, larangan visa israel",AS Siap Larang Visa Pemukim Israel yang Lakukan Kekerasan pada Warga Palestina - Kompas.com,435,Standard,http://www.kompas.com/global/read/2023/12/02/130000270/as-siap-larang-visa-pemukim-israel-yang-lakukan-kekerasan-pada-warga
"2 Desember 2023, 10:43 WIB",Adinda Septia Berliana,Kompas.com,unknown,"Situasi Gaza Kembali Mencekam, Serangan Roket Hiasi Langit Malam",unknown,Video,https://video.kompas.com/watch/1069301/situasi-gaza-kembali-mencekam-serangan-roket-hiasi-langit-malam
"2 Desember 2023, 10:36 WIB",Adinda Septia Berliana,Kompas.com,unknown,"Situasi Gaza Kembali Mencekam, Serangan Udara Kembali Terjadi",unknown,Video,https://video.kompas.com/watch/1069300/situasi-gaza-kembali-mencekam-serangan-udara-kembali-terjadi
2023-12-02 08:30:00,Bambang P. Jatmiko,Kompas.com,"Dubai, Palestina, Menteri BUMN Erick Thohir, UMKM, Go Global, Roti Ropi","Roti Kopi Sukses Buka Jaringan di UEA, SImak Strateginya - Kompas.com",270,Standard,http://umkm.kompas.com/read/2023/12/02/083000783/roti-kopi-sukses-buka-jaringan-di-uea-simak-strateginya
"2 Desember 2023, 08:19 WIB",unknown,Kompas.com,unknown,"[FULL] Suasana Aksi Munajat Kubro 212 di Monas, Berdoa untuk Kemerdekaan Palestina",unknown,Video,https://video.kompas.com/watch/1069089/full-suasana-aksi-munajat-kurbo-212-di-monas-berdoa-untuk-kemerdekaan-palestina
2023-12-01 19:51:37,Nursita Sari,Kompas.com,"bantuan untuk palestina, Baznas salurkan bantuan untuk Palestina","Kumpulkan Rp 101 Miliar, Baznas Targetkan Bangun Kawasan Indonesia di Palestina - Kompas.com",227,Standard,http://megapolitan.kompas.com/read/2023/12/01/19513781/kumpulkan-rp-101-miliar-baznas-targetkan-bangun-kawasan-indonesia-di
"1 Desember 2023, 19:29 WIB",unknown,Kompas.com,unknown,"Blinken ke Israel, Niat AS Ditolak Mentah-mentah Netanyahu",unknown,Video,https://video.kompas.com/watch/1068441/blinken-ke-israel-niat-as-ditolak-mentah-mentah-netanyahu
