content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
1 tahun lalu,"Truk-truk pengangkut bantuan kemanusiaan memasuki Jalur Gaza pada Minggu (4/2/2024) melalui perbatasan Rafah.Pengiriman bantuan ini sangat dibutuhkan oleh 2,3 juta penduduk Gaza yang telah dipersulit oleh keputusan sejumlah negara-negara donor untuk menghentikan sementara dana untuk UNRWA.Diketahui, UNRWA merupakan pemasok terbesar bantuan kemanusiaan dalam krisis tersebut.Simak selengkapnya dalam video berikut. Novyana Nurmita DewiNarator: Novyana Nurmita DewiVideo Editor: Fathir RohmanProduser: Farid FirdausMusic: Forging Stormbreaker - The Whole Other#BantuanGaza #JalurGaza #JernihkanHarapan",Kompas.com,unknown,Penampakan Truk-truk Pembawa Bantuan Masuki Gaza Lewat Rafah,unknown,Video,https://video.kompas.com/watch/1218785/penampakan-truk-truk-pembawa-bantuan-masuki-gaza-lewat-rafah
1 tahun lalu,"Perang Israel-Hamas yang semula menyasar kota-kota di Gaza Utara, kini mulai merembet ke Kota Khan Younis di Gaza Selatan. Situasi di Gaza Selatan sendiri semakin memanas hingga suara rentetan peluru terdengar di lengangnya jalanan.  Di tengah ketegangan itu tampak para warga berupaya menyelamatkan diri dengan berlari mencari tempat perlindungan. Sementara militer Israel menyebut perang di Kota Khan Younis masih akan berlangsung selama beberapa hari ke depan.Simak selengkapnya dalam video berikut.  Muhammad Dava ArrifaNarator: Muhammad Dava ArrifaVideo Editor: Muhammad Dava ArrifaProduser: Firzha Ananda PutriMusic: Traversing - God Mode #JernihMelihatDunia #JernihkanHarapan #IsraelvsHamas #SeranganIsrael #situasiGaza #KhanYounis",Kompas.com,unknown,Suara Rentetan Tembakan Menggema di Jalanan Khan Younis #Shorts,unknown,Video,https://video.kompas.com/watch/1218348/suara-rentetan-tembakan-menggema-di-jalanan-khan-younis-shorts
1 tahun lalu,unknown,Kompas.com,unknown,"AS Serang 5 Rudal Houthi Yaman, Diidentifikasi sebagai Ancaman",unknown,Video,https://video.kompas.com/watch/1218329/as-serang-5-rudal-houthi-yaman-diidentifikasi-sebagai-ancaman
1 tahun lalu,unknown,Kompas.com,unknown,Menhan Israel: Tekanan terhadap Hamas Berhasil,unknown,Video,https://video.kompas.com/watch/1218325/menhan-israel-tekanan-terhadap-hamas-berhasil
1 tahun lalu,"Perang Israel-Hamas yang semula menyasar kota-kota di Gaza Utara, kini mulai merembet ke Kota Khan Younis di Gaza Selatan. Situasi di Gaza Selatan sendiri semakin memanas hingga suara rentetan peluru terdengar di lengangnya jalanan. Di tengah ketegangan itu tampak para warga berupaya menyelamatkan diri dengan berlari mencari tempat perlindungan. Sementara militer Israel menyebut perang di Kota Khan Younis masih akan berlangsung selama beberapa hari ke depan.Simak selengkapnya dalam video berikut. Muhammad Dava ArrifaNarator: Muhammad Dava ArrifaVideo Editor: Muhammad Dava ArrifaProduser: Firzha Ananda PutriMusic: Traversing - God Mode #JernihMelihatDunia #JernihkanHarapan #IsraelvsHamas #SeranganIsrael #situasiGaza #KhanYounis",Kompas.com,unknown,"Situasi Tegang di Khan Younis, Suara Rentetan Tembakan Menggema di Jalanan Sepi",unknown,Video,https://video.kompas.com/watch/1218158/situasi-tegang-di-khan-younis-suara-rentetan-tembakan-menggema-di-jalanan-sepi
1 tahun lalu,"Perdana Menteri Israel Benjamin Netanyahu saat rapat kabinet mingguan pada Senin (5/2/2024) mengatakan bahwa 17 dari 24 batalion tempur Hamas telah dilumpuhkan. Menurut Netanyahu, sisa batalyon Hamas mayoritas berada di Jalur Gaza selatan, termasuk Rafah di perbatasan Mesir juga akan dilumpuhkan.Prediksi serangan ke Rafah semakin menekan ratusan ribu warga sipil Palestina yang mengungsi ke sana. Selain itu, Mesir juga khawatir karena sudah menyatakan bahwa tidak akan menerima pengungsi Palestina dengan alasan mencegah pembludakan. Namun, pejabat Israel mengatakan kepada Reuters bahwa militer akan berkoordinasi dengan Mesir dan mencari cara mengevakuasi sebagian besar pengungsi ke utara, sebelum melakukan serangan darat di Rafah.Simak selengkapnya dalam video berikut.Penulis: Aditya Jaya Iswara Adinda Septia BerlianaNarator: Adinda Septia BerlianaVideo Editor: Adinda Septia BerlianaProduser: Monica ArumMusik: Dance of the U-boat - Aakash Gandhi#PerangIsrael-Hamas #Israel #Gaza #Netanyahu #JernihMelihatDuniaArtikel Terkait: https://www.kompas.com/global/read/2024/02/05/073933970/israel-lumpuhkan-17-dari-24-batalyon-tempur-hamas",Kompas.com,unknown,Netanyahu: Israel Lumpuhkan 17 dari 24 Batalion Tempur Hamas,unknown,Video,https://video.kompas.com/watch/1217985/netanyahu-israel-lumpuhkan-17-dari-24-batalion-tempur-hamas
2024-02-05 10:17:00,Albertus Adit,Kompas.com,"Palestina, rudal, Laut Merah, Houthi, pasukan AS, Houthi Yaman","Identifikasi sebagai Ancaman, Pasukan AS Serang 5 Rudal Houthi Yaman - Kompas.com",311,Standard,http://www.kompas.com/global/read/2024/02/05/101700170/identifikasi-sebagai-ancaman-pasukan-as-serang-5-rudal-houthi-yaman
1 tahun lalu,"Militer Israel merilis sebuah rekaman pada hari Minggu (4/2/2024) yang menunjukkan para tentaranya menyerbu sebuah markas yang diklaim adalah markas Hamas di daerah Khan Younis, di tengah berlanjutnya serangan Israel di Gaza.IDF mengatakan bahwa mereka juga menggeledah kantor Mohammad Sinwar, saudara laki-laki dari pemimpin kelompok Hamas, Yahya Sinwar. Israel telah memperluas operasi daratnya ke Khan Younis dalam beberapa pekan terakhir.Simak selengkapnya dalam video berikut. Musayadah Khusnul KhotimahNarator: Musayadah Khusnul KhotimahVideo Editor: Musayadah Khusnul KhotimahProduser: Holy Kartika Nurwigati SumartiningtyasMusik: Squadda B TV - Squadda B#MarkasHamas #Hamas #Israel #PerangIsraelHamas #HamasIsrael #SeranganIsrael #Gaza #Palestina #KhanYounis #JalurGaza #JernihkanHarapan",Kompas.com,unknown,Tentara Israel Serang Markas Hamas di Khan Younis Gaza Selatan,unknown,Video,https://video.kompas.com/watch/1217841/tentara-israel-serang-markas-hamas-di-khan-younis-gaza-selatan
1 tahun lalu,"Afrika Selatan menuduh Israel melakukan genosida.Kini, Mahkamah Internasional telah memerintahkan Israel untuk menyetop genosida terhadap warga Palestina.Putusan sementara Mahkamah Internasional itu diumumkan pada Jumat (26/1/2024).Tapi sebenarnya, apa itu genosida?Mengapa Afrika Selatan berani menyeret Israel?Simak selengkapnya dalam video STORI! Meiva JufaraniHost: Meiva JufaraniNarator: Meiva JufaraniVideografer: Tri Febrianto GunawanVideo Editor: Tri Febrianto GunawanProduser: Adisty SafitriMusik: Final Boss - Myuu #AfrikaSelatan #Israel #Palestina #Genosida #Shorts #JernihkanHarapan",Kompas.com,unknown,Kenapa Afrika Selatan Menuduh Israel Melakukan Genosida? #Shorts,unknown,Video,https://video.kompas.com/watch/1215133/kenapa-afrika-selatan-menuduh-israel-melakukan-genosida-shorts
1 tahun lalu,"Tuduhan genosida Israel telah memasuki babak baru. Mahkamah Internasional secara resmi memerintahkan Israel untuk menyetop genosida terhadap warga Palestina, pada Jumat (26/1/2024). Sebelumnya, gugatan genosida itu dilayangkan Afrika Selatan. Kini, Israel gagal meyakinkan Mahkamah Internasional bahwa tindakan yang dilakukannya di Gaza tidak melanggar konvensi genosida.Lantas apa itu genosida sendiri? Mengapa Afrika Selatan begitu berani menyeret Israel ke Mahkamah Internasional dengan tuduhan tersebut? Simak selengkapnya dalam video berikut! Meiva JufaraniHost: Meiva JufaraniNarator: Meiva JufaraniVideografer: Tri Febrianto GunawanVideo Editor: Tri Febrianto GunawanProduser: Adisty SafitriMusik:Dead Wrong - Jeremy BlakeRobots and Aliens - Joel CumminsMissing Persons - Jeremy BlakeMysterious Strange Things - Yung LogosFinal Boss - Myuu#Genosida #Israel #Palestina #MahkamahInternasional #AfrikaSelatan #Gaza #JernihkanHarapan",Kompas.com,unknown,Babak Baru Tuduhan Genosida Israel atas Kekejaman di Gaza,unknown,Video,https://video.kompas.com/watch/1215131/babak-baru-tuduhan-genosida-israel-atas-kekejaman-di-gaza
1 tahun lalu,"Ribuan warga Yaman bergabung dalam unjuk rasa massal di ibu kota Yaman, Sanaa, pada Jumat (2/2/2024). Unjuk rasa ini merupakan aksi solidaritas dan dukungan untuk rakyat Palestina di Gaza.Salah satu pengunjuk rasa menyebut Amerika Serikat sebagai dalang terorisme.Simak selengkapnya dalam video berikut! Daniel Kalis Jati MuktiVideo Editor: Daniel Kalis Jati MuktiProduser: Holy Kartika Nurwigati Sumartiningtyas#Houthi #Yaman #KonflikIsraelHamas #Palestina #Gaza #JernihMelihatDunia #JernihkanHarapan",Kompas.com,unknown,Ribuan Orang Gelar Aksi Solidaritas Palestina di Yaman,unknown,Video,https://video.kompas.com/watch/1214936/ribuan-orang-gelar-aksi-solidaritas-palestina-di-yaman
