content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
"26 Desember 2023, 08:30 WIB",unknown,Kompas.com,unknown,"Iran Balik Menyerang, Tuding Amerika ""Biang Kerok"" Perang Israel-Hamas",unknown,Video,https://video.kompas.com/watch/1118645/iran-balik-serang-as-gantian-tuding-amerika-biang-kerok-konflik-israel-hamas
"26 Desember 2023, 07:45 WIB",unknown,Kompas.com,unknown,"Kapal Tanker Jepang Diserang Drone di Samudra Hindia, Pentagon Tuding Iran Biang Keroknya",unknown,Video,https://video.kompas.com/watch/1118611/kapal-tanker-jepang-diserang-drone-di-samudra-hindia-pentagon-tuding-iran-biang-keroknya
"26 Desember 2023, 07:41 WIB",Arini Kusuma Jati,Kompas.com,unknown,PM Israel Nyatakan Perang Masih Jauh dari Kata Selesai,unknown,Video,https://video.kompas.com/watch/1118610/pm-israel-nyatakan-perang-masih-jauh-dari-kata-selesai
"25 Desember 2023, 19:04 WIB",unknown,Kompas.com,unknown,Netanyahu Bantah Aktivitas Militer Israel Diarahkan AS,unknown,Video,https://video.kompas.com/watch/1118206/netanyahu-bantah-aktivitas-militer-israel-diarahkan-as
"25 Desember 2023, 18:05 WIB",unknown,Kompas.com,unknown,Presiden Palestina Harap Konflik di Gaza Segera Berakhir,unknown,Video,https://video.kompas.com/watch/1118090/presiden-palestina-harap-konflik-di-gaza-segera-berakhir
"25 Desember 2023, 17:07 WIB",Arini Kusuma Jati,Kompas.com,unknown,Presiden Palestina Sebut Pengeboman Israel Hantam Umat Islam dan Kristen,unknown,Video,https://video.kompas.com/watch/1117959/presiden-palestina-sebut-pengeboman-israel-hantam-umat-islam-dan-kristen
"25 Desember 2023, 16:27 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,"Korban Tewas di Gaza Mencapai 20.000, tapi Belum Ada Tanda-tanda Gencatan Senjata",unknown,Video,https://video.kompas.com/watch/1117850/korban-tewas-di-gaza-tembus-20000-tapi-belum-ada-tanda-tanda-gencatan-senjata
"25 Desember 2023, 15:22 WIB",Novyana Nurmita Dewi,Kompas.com,unknown,Saat Warga Suriah Pilih Batalkan Perayaan Natal karena Gaza Hancur,unknown,Video,https://video.kompas.com/watch/1117650/saat-warga-suriah-pilih-batalkan-perayaan-natal-karena-gaza-hancur
2023-12-25 15:07:00,Irawan Sapto Adhi,Kompas.com,"Betlehem, kelahiran yesus, Bethlehem, serangan israel, natal 2023","Saat Bendera Palestina Raksasa Diarak di Betlehem, Tempat Kelahiran Yesus... - Kompas.com",262,Standard,http://www.kompas.com/global/read/2023/12/25/150700070/saat-bendera-palestina-raksasa-diarak-di-betlehem-tempat-kelahiran-yesus-
"25 Desember 2023, 13:19 WIB",unknown,Kompas.com,unknown,Perang Hamas Israel Makin Memanas Usai PBB Keluarkan Resolusi soal Bantuan Kemanusiaan,unknown,Video,https://video.kompas.com/watch/1117389/perang-hamas-israel-makin-memanas-usai-pbb-keluarkan-resolusi-soal-bantuan-kemanusiaan
"25 Desember 2023, 13:18 WIB",Arini Kusuma Jati,Kompas.com,unknown,Doa dan Solidaritas dalam Perayaan Natal di Bethlehem,unknown,Video,https://video.kompas.com/watch/1117386/doa-dan-solidaritas-dalam-perayaan-natal-di-bethlehem
2023-12-25 13:15:45,Icha Rastika,Kompas.com,"Natal, GPIB Immanuel, GPIB",Tergantung Harapan di Pohon Natal GPIB Immanuel agar Palestina Merdeka  - Kompas.com,340,Standard,http://megapolitan.kompas.com/read/2023/12/25/13154541/tergantung-harapan-di-pohon-natal-gpib-immanuel-agar-palestina-merdeka
2023-12-24 13:00:00,Tito Hilmawan Reditya,Kompas.com,"perang hamas israel, update perang hamas israel, kelaparan di gaza, warga palestina kelaparan ","Israel Berperang Melawan Hamas, Warga Sipil Palestina Berperang Melawan Lapar - Kompas.com",401,Standard,http://www.kompas.com/global/read/2023/12/24/130000070/israel-berperang-melawan-hamas-warga-sipil-palestina-berperang-melawan
"24 Desember 2023, 12:34 WIB",unknown,Kompas.com,unknown,Rusia: AS Izinkan Israel Lakukan Pembersihan Etnis Palestina di Gaza dalam Resolusi DK PBB,unknown,Video,https://video.kompas.com/watch/1115679/rusia-as-izinkan-israel-lakukan-pembersihan-etnis-palestina-di-gaza-dalam-resolusi-dk-pbb
"24 Desember 2023, 09:03 WIB",Musayadah Khusnul Khotimah,Kompas.com,unknown,"Israel Sebut Perang Gaza seperti Perang Dunia II, Ahli Tak Sepakat",unknown,Video,https://video.kompas.com/watch/1115426/israel-sebut-perang-gaza-seperti-perang-dunia-ii-ahli-tak-sepakat
"24 Desember 2023, 07:25 WIB",Musayadah Khusnul Khotimah,Kompas.com,unknown,Palestina Tuduh Israel Mengeksploitasi Perang di Gaza untuk Kendalikan Masjid Al Aqsa,unknown,Video,https://video.kompas.com/watch/1115384/palestina-tuduh-israel-mengeksploitasi-perang-di-gaza-untuk-kendalikan-masjid-al-aqsa
"23 Desember 2023, 19:03 WIB",unknown,Kompas.com,unknown,Pentagon Klaim Lebih dari 20 Negara Gabung di Koalisi Laut Merah,unknown,Video,https://video.kompas.com/watch/1114984/pentagon-klaim-lebih-dari-20-negara-gabung-di-koalisi-laut-merah
"23 Desember 2023, 18:38 WIB",Adinda Septia Berliana,Kompas.com,unknown,"Serangan Israel Diperluas, Warga Gaza: Lihat Bagaimana Kami Sekarat",unknown,Video,https://video.kompas.com/watch/1114976/serangan-israel-diperluas-warga-gaza-lihat-bagaimana-kami-sekarat
"23 Desember 2023, 17:25 WIB",Adinda Septia Berliana,Kompas.com,unknown,"Imbas Bombardir Israel, Warna Gaza Berbeda jika Dilihat dari Antariksa",unknown,Video,https://video.kompas.com/watch/1114785/imbas-bombardir-israel-warna-gaza-berbeda-jika-dilihat-dari-antariksa
"23 Desember 2023, 15:49 WIB",unknown,Kompas.com,unknown,"AS Mulai Melunak di Hadapan DK PBB, Gencatan Senjata Israel-Hamas Siap Terwujud",unknown,Video,https://video.kompas.com/watch/1114625/as-mulai-melunak-di-hadapan-dk-pbb-gencatan-senjata-israel-hamas-siap-terwujud
"23 Desember 2023, 14:13 WIB",Adinda Septia Berliana,Kompas.com,unknown,Amerika Serikat Tuding Iran Terlibat Dalam Aksi Houthi di Laut Merah,unknown,Video,https://video.kompas.com/watch/1114362/amerika-serikat-tuding-iran-terlibat-dalam-aksi-houthi-di-laut-merah
"23 Desember 2023, 09:15 WIB",Muhammad Dava Arrifa,Kompas.com,unknown,Pejuang Palestina di Gaza Dinilai Masih Pertahankan Kemampuan Roketnya untuk Menyerang Israel,unknown,Video,https://video.kompas.com/watch/1113857/pejuang-palestina-di-gaza-dinilai-masih-pertahankan-kemampuan-roketnya-untuk-menyerang-israel
"23 Desember 2023, 10:38 WIB",Muhammad Dava Arrifa,Kompas.com,unknown,Hamas Tuntut Israel Bebaskan 3 Pemimpin Palestina untuk Pertukaran Sandera,unknown,Video,https://video.kompas.com/watch/1113809/hamas-tuntut-israel-bebaskan-3-pemimpin-palestina-untuk-pertukaran-sandera
"23 Desember 2023, 07:34 WIB",Meiva Jufarani,Kompas.com,unknown,Netanyahu Bersumpah akan Terus Gempur Gaza sampai Hamas Lenyap,unknown,Video,https://video.kompas.com/watch/1113785/netanyahu-bersumpah-akan-terus-gempur-gaza-sampai-hamas-lenyap
"23 Desember 2023, 06:40 WIB",Anggie Puspariana,Kompas.com,unknown,Komandan Militer Israel Sesumbar Siap Ratakan Gaza,unknown,Video,https://video.kompas.com/watch/1113760/komandan-militer-israel-sesumbar-siap-ratakan-gaza
"22 Desember 2023, 23:09 WIB",Anggie Puspariana,Kompas.com,unknown,"Derita Pengungsi Gaza, Rela Antre Demi Mendapatkan Makanan",unknown,Video,https://video.kompas.com/watch/1113599/derita-pengungsi-gaza-rela-antre-demi-mendapatkan-makanan
"22 Desember 2023, 18:49 WIB",unknown,Kompas.com,unknown,Detik-detik Serangan Udara Israel di RS Kuwait Hampir Mengenai Jurnalis,unknown,Video,https://video.kompas.com/watch/1113067/detik-detik-serangan-udara-israel-di-rs-kuwait-hampir-mengenai-jurnalis
"22 Desember 2023, 16:01 WIB",Muhammad Dava Arrifa,Kompas.com,unknown,"RS Indonesia Jadi Markas IDF, MER-C: Kami Minta WHO Usir Israel dari RS",unknown,Video,https://video.kompas.com/watch/1112514/rs-indonesia-jadi-markas-idf-mer-c-kami-minta-who-usir-israel-dari-rs
"22 Desember 2023, 12:36 WIB",Adinda Septia Berliana,Kompas.com,unknown,Tersisa 4 Rumah Sakit yang Beroperasi di Gaza kala Perang Israel-Hamas Masih Sengit,unknown,Video,https://video.kompas.com/watch/1111993/tersisa-4-rumah-sakit-yang-beroperasi-di-gaza-kala-perang-israel-hamas-masih-sengit
"22 Desember 2023, 12:33 WIB",unknown,Kompas.com,unknown,Detik-detik IDF Ledakkan Terowongan Persembunyian Pemimpin Senior Hamas,unknown,Video,https://video.kompas.com/watch/1111970/detik-detik-idf-ledakkan-terowongan-persembunyian-pemimpin-senior-hamas
2023-12-22 12:00:00,Rizal Setyo Nugroho,Kompas.com,"WHO, Gaza, konflik palestina israel, gencatan senjata , Rumah sakit di gaza, gaza utara, tidak ada rumah sakit yang beroperasi di gaza utara",WHO Sebut Sudah Tidak Ada Rumah Sakit yang Berfungsi di Gaza - Kompas.com,583,Standard,http://www.kompas.com/tren/read/2023/12/22/120000165/who-sebut-sudah-tidak-ada-rumah-sakit-yang-berfungsi-di-gaza
"22 Desember 2023, 09:56 WIB",unknown,Kompas.com,unknown,Pengungsi Rafah di Gaza Antre Bawa Ember dan Panci demi Dapat Makanan,unknown,Video,https://video.kompas.com/watch/1111597/pengungsi-rafah-di-gaza-antre-bawa-ember-dan-panci-demi-dapat-makanan
"22 Desember 2023, 09:54 WIB",unknown,Kompas.com,unknown,Pentagon Bentuk Misi Tumpas Houthi di Laut Merah,unknown,Video,https://video.kompas.com/watch/1111596/pentagon-bentuk-misi-tumpas-houthi-di-laut-merah
"22 Desember 2023, 09:12 WIB",unknown,Kompas.com,unknown,"Detik-detik IDF Ledakkan Terowongan ""Elite Quarter"" Hamas, Tempat Persembunyian Sinwar dan Haniyeh",unknown,Video,https://video.kompas.com/watch/1111508/detik-detik-idf-ledakkan-terowongan-elite-quarter-hamas-tempat-persembunyian-sinwar-dan-haniyeh
"21 Desember 2023, 23:38 WIB",unknown,Kompas.com,unknown,Israel dan Hamas Sama-sama Ngotot soal Gencatan Senjata,unknown,Video,https://video.kompas.com/watch/1111309/israel-dan-hamas-sama-sama-ngotot-soal-gencatan-senjata
"21 Desember 2023, 19:46 WIB",Novyana Nurmita Dewi,Kompas.com,unknown,"Kelaparan di Gaza Meluas, Hamas Disebut Tolak Jeda Perang Seminggu",unknown,Video,https://video.kompas.com/watch/1110795/kelaparan-di-gaza-meluas-hamas-disebut-tolak-jeda-perang-seminggu
"21 Desember 2023, 19:03 WIB",unknown,Kompas.com,unknown,"Menentang Pendudukan, Hamas Yakin Israel Tidak Punya Masa Depan di Palestina",unknown,Video,https://video.kompas.com/watch/1110656/menentang-pendudukan-hamas-yakin-israel-tidak-punya-masa-depan-di-palestina
"21 Desember 2023, 18:58 WIB",Novyana Nurmita Dewi,Kompas.com,unknown,"Perundingan Gencatan Senjata Baru, Israel dan Hamas Sama-sama Ngotot",unknown,Video,https://video.kompas.com/watch/1110653/perundingan-gencatan-senjata-baru-israel-dan-hamas-sama-sama-ngotot
"21 Desember 2023, 19:05 WIB",Adinda Septia Berliana,Kompas.com,unknown,Taktik Canggih Pejuang Palestina dalam Pertempuran Melawan Israel di Gaza,unknown,Video,https://video.kompas.com/watch/1110651/taktik-canggih-pejuang-palestina-dalam-pertempuran-melawan-israel-di-gaza
"21 Desember 2023, 18:36 WIB",Rizkia Shindy,Kompas.com,unknown,Malaysia Larang Kapal Berbendera Israel Berlabuh di Wilayahnya,unknown,Video,https://video.kompas.com/watch/1110641/malaysia-larang-kapal-berbendera-israel-berlabuh-di-wilayahnya
"21 Desember 2023, 14:57 WIB",unknown,Kompas.com,unknown,Biden Ragu Kesepakatan Pembebasan Sandera di Gaza Akan Segera Tercapai,unknown,Video,https://video.kompas.com/watch/1109996/biden-ragu-kesepakatan-pembebasan-sandera-di-gaza-akan-segera-tercapai
"21 Desember 2023, 14:34 WIB",Rizkia Shindy,Kompas.com,unknown,Tegas! Indonesia Tuntut Gencatan Senjata Permanen di Gaza,unknown,Video,https://video.kompas.com/watch/1109957/tegas-indonesia-tuntut-gencatan-senjata-permanen-di-gaza
2023-12-21 11:07:29,Albertus Adit,Kompas.com,"Palestina, Jalur Gaza, gencatan senjata, bantuan kemanusiaan, Perang Israel-Hamas","Mesir Tengahi Gencatan Senjata di Gaza, tapi Israel-Hamas Bersikeras dengan Tuntutannya - Kompas.com",414,Standard,http://www.kompas.com/global/read/2023/12/21/110729170/mesir-tengahi-gencatan-senjata-di-gaza-tapi-israel-hamas-bersikeras
"21 Desember 2023, 11:02 WIB",unknown,Kompas.com,unknown,"75 Hari Perang Hamas-Israel, 20.000 Warga Palestina Tewas",unknown,Video,https://video.kompas.com/watch/1109370/75-hari-perang-hamas-israel-20000-warga-palestina-tewas
2023-12-21 11:00:00,Resa Eka Ayu Sartika,Kompas.com,"Palestina, zaitun, pohon zaitun, buah zaitun, tanah merah",Mengapa Buah Zaitun Tumbuh Subur di Palestina? - Kompas.com,499,Standard,http://www.kompas.com/sains/read/2023/12/21/110000623/mengapa-buah-zaitun-tumbuh-subur-di-palestina-
"21 Desember 2023, 10:58 WIB",unknown,Kompas.com,unknown,"IDF Klaim Temukan Terowongan Hamas dengan Jaringan Terluas, Berisi Apartemen dan Ruang Pertemuan",unknown,Video,https://video.kompas.com/watch/1109369/idf-klaim-temukan-terowongan-hamas-dengan-jaringan-terluas-berisi-apartemen-dan-ruang-pertemuan
2023-12-21 10:52:36,Akhdi Martin Pratama,Kompas.com,"Jakarta, Toko Zara di PIM 2 didatangi wanita beratribut Palestina","Viral Video Toko di PIM 2 Didatangi Wanita Pakai Atribut Palestina, Polisi: Bukan Geruduk, Itu Bikin Konten - Kompas.com",320,Standard,http://megapolitan.kompas.com/read/2023/12/21/10523651/viral-video-toko-di-pim-2-didatangi-wanita-pakai-atribut-palestina-polisi
"21 Desember 2023, 09:53 WIB",unknown,Kompas.com,unknown,"Makin Kucilkan Amerika, DK PBB Berupaya Hindari Veto AS untuk Gencatan Senjata",unknown,Video,https://video.kompas.com/watch/1109212/makin-kucilkan-amerika-dk-pbb-berupaya-hindari-veto-as-untuk-gencatan-senjata
"21 Desember 2023, 08:27 WIB",unknown,Kompas.com,unknown,"AS Tak Ingin Ada Gencatan Senjata, Blinken: Hamas Harus Lenyap tapi Warga Sipil Selamat",unknown,Video,https://video.kompas.com/watch/1109087/as-tak-inginkan-adanya-gencatan-senjata-blinken-hamas-harus-lenyap-tapi-warga-sipil-selamat
"20 Desember 2023, 22:30 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,Houthi: Koalisi AS di Laut Merah Bagian dari Agresi Lawan Palestina,unknown,Video,https://video.kompas.com/watch/1108862/houthi-koalisi-as-di-laut-merah-bagian-dari-agresi-lawan-palestina
"20 Desember 2023, 22:00 WIB",unknown,Kompas.com,unknown,Pemimpin Hamas Tiba di Mesir Bahas Gencatan Senjata dengan Israel,unknown,Video,https://video.kompas.com/watch/1108821/pemimpin-hamas-tiba-di-mesir-bahas-gencatan-senjata-dengan-israel
"20 Desember 2023, 20:11 WIB",Muhammad Dava Arrifa,Kompas.com,unknown,71 Persen Warga Gaza Kelaparan Akut akibat Perang Hamas-Israel,unknown,Video,https://video.kompas.com/watch/1108552/71-persen-warga-gaza-kelaparan-akut-akibat-perang-hamas-israel
"20 Desember 2023, 19:20 WIB",Arini Kusuma Jati,Kompas.com,unknown,Pemimpin Hamas Bahas Gencatan Senjata dengan Israel di Mesir,unknown,Video,https://video.kompas.com/watch/1108390/pemimpin-hamas-bahas-gencatan-senjata-dengan-israel-di-mesir
"20 Desember 2023, 19:19 WIB",Muhammad Dava Arrifa,Kompas.com,unknown,"Komedian AS Jerry Seinfeld Kunjungi Israel, Lihat Kerusakan Bangunan",unknown,Video,https://video.kompas.com/watch/1108388/komedian-as-jerry-seinfeld-kunjungi-israel-lihat-kerusakan-bangunan
"20 Desember 2023, 18:25 WIB",Adinda Septia Berliana,Kompas.com,unknown,"Houthi Yaman Tak Akan Berhenti Serang Kapal di Laut Merah, Perdagangan Laut Global Mulai Kena Imbas",unknown,Video,https://video.kompas.com/watch/1108230/houthi-yaman-tak-akan-berhenti-serang-kapal-di-laut-merah-perdagangan-laut-global-mulai-kena-imbas
"20 Desember 2023, 18:10 WIB",Musayadah Khusnul Khotimah,Kompas.com,unknown,Israel Klaim Serang 300 Sasaran di Gaza dalam 24 Jam,unknown,Video,https://video.kompas.com/watch/1108224/israel-klaim-serang-300-sasaran-di-gaza-dalam-24-jam
"20 Desember 2023, 17:42 WIB",Muhammad Dava Arrifa,Kompas.com,unknown,"Fakta Laut Merah, Tempat AS Melawan Houthi",unknown,Video,https://video.kompas.com/watch/1108214/fakta-laut-merah-tempat-as-melawan-houthi
2023-12-20 09:27:47,Sandro Gatra,Kompas.com,"israel serang gaza, perang hamas israel","Duka, Luka, dan Trauma Anak-anak Palestina - Kompas.com",648,Kolom,http://www.kompas.com/global/read/2023/12/20/092747670/duka-luka-dan-trauma-anak-anak-palestina
"19 Desember 2023, 17:31 WIB",Muhammad Dava Arrifa,Kompas.com,unknown,AS Umumkan Peluncuran Pasukan 10 Negara untuk Melawan Houthi di Laut Merah,unknown,Video,https://video.kompas.com/watch/1105824/as-umumkan-peluncuran-pasukan-10-negara-untuk-melawan-houthi-di-laut-merah
"19 Desember 2023, 17:00 WIB",unknown,Kompas.com,unknown,Houthi Yaman Ungkap Kembali Serang 2 Kapal di Laut Merah,unknown,Video,https://video.kompas.com/watch/1105750/houthi-yaman-ungkap-kembali-serang-2-kapal-di-laut-merah
"19 Desember 2023, 16:43 WIB",unknown,Kompas.com,unknown,"Sudah Pakai AI dan Robot Canggih, Israel Belum Mampu Tembus Terowongan Hamas",unknown,Video,https://video.kompas.com/watch/1105742/sudah-pakai-ai-dan-robot-canggih-israel-belum-mampu-tembus-terowongan-hamas
"19 Desember 2023, 14:55 WIB",unknown,Kompas.com,unknown,"Kekerasan di Israel Rawan Meningkat, Netanyahu Dukung Warga Sipil Boleh Punya Senjata",unknown,Video,https://video.kompas.com/watch/1105477/kekerasan-di-israel-rawan-meningkat-netanyahu-dukung-warga-sipil-boleh-punya-senjata
"19 Desember 2023, 14:38 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,"Lawan Houthi, AS Pimpin Patroli Multinasional di Laut Merah",unknown,Video,https://video.kompas.com/watch/1105467/lawan-houthi-as-pimpin-patroli-multinasional-di-laut-merah
2023-12-19 12:33:51,A P Sari,Kompas.com,"Palestina, Prabowo, Prabowo Subianto, Gaza, bantuan untuk palestina",Prabowo: Mari Berdoa agar Saudara Kita di Gaza Diberi Bantuan - Kompas.com,518,Standard,http://nasional.kompas.com/read/2023/12/19/12335141/prabowo-mari-berdoa-agar-saudara-kita-di-gaza-diberi-bantuan
"19 Desember 2023, 11:47 WIB",unknown,Kompas.com,unknown,"Kesaksian Warga Palestina yang Ditahan Israel: Disiksa, Tangan Diikat, dan Disetrum",unknown,Video,https://video.kompas.com/watch/1104947/kesaksian-warga-palestina-yang-ditahan-israel-disiksa-tangan-diikat-dan-disetrum
"19 Desember 2023, 10:54 WIB",Wiyudha Betha Dinaragis,Kompas.com,unknown,Israel Dikecam karena Gunakan Kelaparan sebagai Senjata Perang di Gaza,unknown,Video,https://video.kompas.com/watch/1104784/israel-dikecam-karena-gunakan-kelaparan-sebagai-senjata-perang-di-gaza
"19 Desember 2023, 09:19 WIB",unknown,Kompas.com,unknown,"Menhan AS ke Israel Kirim Amunisi, Alutsista, dan Sistem Pertahanan Udara",unknown,Video,https://video.kompas.com/watch/1104538/menhan-as-ke-israel-kirim-amunisi-alutsista-dan-sistem-pertahanan-udara
"19 Desember 2023, 08:13 WIB",unknown,Kompas.com,unknown,Hamas Heran Israel Belajar dari Amerika yang Kalah dalam Perang Vietnam,unknown,Video,https://video.kompas.com/watch/1104456/hamas-heran-israel-belajar-dari-amerika-yang-kalah-dalam-perang-vietnam
"19 Desember 2023, 07:22 WIB",unknown,Kompas.com,unknown,Kekacauan Rumah Sakit Anak di Gaza Saat Dibombardir Israel,unknown,Video,https://video.kompas.com/watch/1104425/kekacauan-rumah-sakit-anak-di-gaza-saat-dibombardir-israel
"19 Desember 2023, 06:00 WIB",Wiyudha Betha Dinaragis,Kompas.com,unknown,Hamas Tegaskan Kesepakatan Pertukaran Sandera Akan Terjadi jika Israel Mundur dari Jalur Gaza,unknown,Video,https://video.kompas.com/watch/1104400/hamas-tegaskan-kesepakatan-pertukaran-sandera-akan-terjadi-jika-israel-mundur-dari-jalur-gaza
2023-12-18 21:32:46,Aditya Jaya Iswara,Kompas.com,"perang israel hamas, perang Hamas vs Israel, Hamas vs Israel terbaru",Serangan Israel di Gaza Utara Tewaskan 110 Warga Palestina - Kompas.com,356,Standard,http://www.kompas.com/global/read/2023/12/18/213246170/serangan-israel-di-gaza-utara-tewaskan-110-warga-palestina
"18 Desember 2023, 20:18 WIB",Wiyudha Betha Dinaragis,Kompas.com,unknown,"Menhan AS ke Tel Aviv, Tekan Israel agar Kurangi Eskalasi Serangan ke Gaza",unknown,Video,https://video.kompas.com/watch/1103918/menhan-as-ke-tel-aviv-tekan-israel-agar-kurangi-eskalasi-serangan-ke-gaza
"18 Desember 2023, 16:08 WIB",Anggie Puspariana,Kompas.com,unknown,"Israel-Hamas Masih Panas, Pengiriman Bantuan ke Gaza Tersendat",unknown,Video,https://video.kompas.com/watch/1103330/israel-hamas-masih-panas-pengiriman-bantuan-ke-gaza-tersendat
"18 Desember 2023, 16:05 WIB",Adinda Septia Berliana,Kompas.com,unknown,Israel Ingin Melenyapkan Sistem Kesehatan di Gaza,unknown,Video,https://video.kompas.com/watch/1103329/israel-ingin-melenyapkan-sistem-kesehatan-di-gaza
"18 Desember 2023, 14:34 WIB",unknown,Kompas.com,unknown,"Tentara Israel Temukan Terowongan Terbesar Hamas, Diklaim Banyak Senjata Siap Digunakan",unknown,Video,https://video.kompas.com/watch/1103034/tentara-israel-temukan-terowongan-terbesar-hamas-diklaim-banyak-senjata-siap-digunakan
