content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
"23 Januari 2024, 15:56 WIB",unknown,Kompas.com,unknown,"Hamas Kembali Ultimatum Israel, Tak Akan Bebaskan Tahanan Selama Agresi Dilanjutkan",unknown,Video,https://video.kompas.com/watch/1186979/hamas-kembali-ultimatum-israel-tak-akan-bebaskan-tahanan-selama-agresi-dilanjutkan
"23 Januari 2024, 13:45 WIB",Musayadah Khusnul Khotimah,Kompas.com,unknown,"Pasukan Israel Serang RS di Gaza, Tangkap Staf Medis dan Korban Terluka",unknown,Video,https://video.kompas.com/watch/1186503/pasukan-israel-serang-rs-di-gaza-tangkap-staf-medis-dan-korban-terluka
"23 Januari 2024, 12:56 WIB",Arini Kusuma Jati,Kompas.com,unknown,Tentara Israel Bunuh Temannya Sepulang dari Perang Gaza,unknown,Video,https://video.kompas.com/watch/1186310/tentara-israel-bunuh-temannya-sepulang-dari-perang-gaza
"23 Januari 2024, 12:46 WIB",unknown,Kompas.com,unknown,"Rudal AS-Inggris Terus Menerjang Yaman, 8 Target Milik Houthi Jadi Sasaran",unknown,Video,https://video.kompas.com/watch/1186305/rudal-as-inggris-terus-menerjang-yaman-8-target-milik-houthi-jadi-sasaran
"23 Januari 2024, 12:26 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,Serangan Baru Jet Tempur Inggris dan AS ke Fasilitas Rudal Houthi di Yaman,unknown,Video,https://video.kompas.com/watch/1186156/serangan-baru-jet-tempur-inggris-dan-as-ke-fasilitas-rudal-houthi-di-yaman
2024-01-23 11:41:58,Egidius Patnistik,Kompas.com,"solusi dua negara israel palestina, konflik Palestina dan Israel, penyelesaian konflik Palestina-Israel, sejarah konflik Palestina dan Israel, sejarah konflik Palestina, solusi dua negara, solusi satu negara Palestina",Apa Itu Solusi Dua Negara untuk Penyelesaian Konflik Palestina? - Kompas.com,785,Standard,http://internasional.kompas.com/read/2024/01/23/114158270/apa-itu-solusi-dua-negara-untuk-penyelesaian-konflik-palestina
2024-01-23 11:40:14,Albertus Adit,Kompas.com,"Israel, Amerika Serikat, Palestina, Hamas, perang","Israel Usul Hentikan Pertempuran untuk Bebaskan Sandera, Apakah Perang Berhenti? - Kompas.com",390,Standard,http://www.kompas.com/global/read/2024/01/23/114014570/israel-usul-hentikan-pertempuran-untuk-bebaskan-sandera-apakah-perang
"23 Januari 2024, 11:07 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,Arab Saudi Tak Akan Akui Israel jika Tak Ada Pembentukan Negara Palestina,unknown,Video,https://video.kompas.com/watch/1185993/arab-saudi-tak-akan-akui-israel-jika-tak-ada-pembentukan-negara-palestina
"23 Januari 2024, 09:55 WIB",unknown,Kompas.com,unknown,"Kolonel Bayu Dwi Wicaksono, Pimpin KRI Radjiman Lewati Laut Merah",unknown,Video,https://video.kompas.com/watch/1185851/kolonel-bayu-dwi-wicaksono-pimpin-kri-radjiman-lewati-laut-merah
"23 Januari 2024, 09:52 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,Hamas Ungkap Motif Serangan Israel Pada 7 Oktober 2023,unknown,Video,https://video.kompas.com/watch/1185849/hamas-ungkap-motif-serangan-israel-pada-7-oktober-2023
