content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
"11 Oktober 2023, 12:43 WIB",Musayadah Khusnul Khotimah,Kompas.com,unknown,"Putin Nilai Perang di Timur Tengah Bukti Kegagalan AS, Palestina Terabaikan",unknown,Video,https://video.kompas.com/watch/944467/putin-nilai-perang-di-timur-tengah-bukti-kegagalan-as-palestina-terabaikan
"11 Oktober 2023, 12:32 WIB",unknown,Kompas.com,unknown,Israel Ancam Serang Konvoi Pembawa Bantuan ke Jalur Gaza,unknown,Video,https://video.kompas.com/watch/944387/israel-ancam-serang-konvoi-pembawa-bantuan-ke-jalur-gaza
2023-10-11 12:15:00,Sari Hardiyanto,Kompas.com,"Palestina, Gaza, israel serang gaza, perang israel dan hamas, perang israel hamas palestina, hamas serang israel, krisis di jalur gaza",Langkah Pemerintah Palestina Hentikan Pertumpahan Darah dan Atasi Krisis di Gaza... - Kompas.com,445,Standard,http://www.kompas.com/tren/read/2023/10/11/121500365/langkah-pemerintah-palestina-hentikan-pertumpahan-darah-dan-atasi-krisis-di
2023-10-11 11:59:36,Krisiandi,Kompas.com,"Lemhanas, Andi Widjajanto, israel palestina, konflik israel palestina",Lemhannas Sudah Serahkan Kajian Dampak Risiko Konflik Hamas-Israel ke Presiden - Kompas.com,424,Standard,http://nasional.kompas.com/read/2023/10/11/11593611/lemhannas-sudah-serahkan-kajian-dampak-risiko-konflik-hamas-israel-ke
"11 Oktober 2023, 11:49 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,China Ungkap Ada Warganya yang Terluka karena Konflik Palestina-Israel,unknown,Video,https://video.kompas.com/watch/944238/china-ungkap-ada-warganya-yang-terluka-karena-konflik-palestina-israel
"11 Oktober 2023, 11:46 WIB",unknown,Kompas.com,unknown,Lebanon Ikut Serang Israel Saat Jalur Gaza Digempur,unknown,Video,https://video.kompas.com/watch/944237/lebanon-serang-israel-saat-jalur-gaza-digempur
"11 Oktober 2023, 10:58 WIB",unknown,Kompas.com,unknown,"Disibukkan Serangan Roket dari Lebanon, Israel Kerahkan Tank ke Perbatasan",unknown,Video,https://video.kompas.com/watch/944018/disibukkan-serangan-roket-dari-lebanon-israel-kerahkan-tank-ke-perbatasan
"11 Oktober 2023, 10:04 WIB",unknown,Kompas.com,unknown,"Penampakan Gaza Usai Diserang Israel, Warga: Mereka Menghancurkan Tempat yang Indah",unknown,Video,https://video.kompas.com/watch/943882/penampakan-gaza-usai-diserang-israel-warga-mereka-menghancurkan-tempat-yang-indah
"11 Oktober 2023, 09:45 WIB",Anggie Puspariana,Kompas.com,unknown,Kronologi Gempuran Hamas dan Serangan Balik Israel,unknown,Video,https://video.kompas.com/watch/943868/kronologi-gempuran-hamas-dan-serangan-balik-israel
"11 Oktober 2023, 09:02 WIB",unknown,Kompas.com,unknown,"Momen Iron Dome Israel ""Adu Jago"" dengan Roket Hamas",unknown,Video,https://video.kompas.com/watch/943761/momen-iron-dome-israel-adu-jago-dengan-roket-hamas
2023-10-11 08:49:18,Bayu Galih,Kompas.com,"Palestina, Hamas, infografik","INFOGRAFIK: Mengenal Hamas, Kelompok Perlawanan Palestina terhadap Israel - Kompas.com",299,Standard,http://www.kompas.com/cekfakta/read/2023/10/11/084918982/infografik-mengenal-hamas-kelompok-perlawanan-palestina-terhadap-israel
2023-10-11 08:00:00,Sari Hardiyanto,Kompas.com,"Israel, Palestina, perang israel hamas, hamas, awal mula konflik israel vs hamas, lini masa konflik israel vs hamas",Awal Mula dan Lini Masa Konflik Israel Vs Hamas - Kompas.com,744,Standard,http://www.kompas.com/tren/read/2023/10/11/080000765/awal-mula-dan-lini-masa-konflik-israel-vs-hamas
"11 Oktober 2023, 07:31 WIB",unknown,Kompas.com,unknown,Presiden Erdogan Kecam Pemutusan Air ke Gaza dan Pengiriman Pesawat AS,unknown,Video,https://video.kompas.com/watch/943670/presiden-erdogan-kecam-pemutusan-air-ke-gaza-dan-pengiriman-pesawat-as
2023-10-11 00:02:48,Aryo Putranto Saptohutomo,Kompas.com,"Israel, Palestina, Hamas, MER-C, perang israel dan hamas","MER-C Segera Kirim Bantuan Relawan ke Gaza, Kemenlu Diharap ""Buka Jalan"" - Kompas.com",345,Standard,http://nasional.kompas.com/read/2023/10/11/00024871/mer-c-segera-kirim-bantuan-relawan-ke-gaza-kemenlu-diharap-buka-jalan
2023-10-10 23:57:11,Aryo Putranto Saptohutomo,Kompas.com,"Israel, Palestina, Gaza, MER-C, perang israel dan hamas",MER-C Minta Relawannya di Gaza Jaga Diri dari Serangan Israel - Kompas.com,324,Standard,http://nasional.kompas.com/read/2023/10/10/23571161/mer-c-minta-relawannya-di-gaza-jaga-diri-dari-serangan-israel
2023-10-10 22:45:39,Icha Rastika,Kompas.com,"Palestina, Gaza, MER-C, relawan, hamas akan terus melawan israel","MER-C: Relawan Kami Tetap ""Stay"" di Gaza - Kompas.com",412,Standard,http://nasional.kompas.com/read/2023/10/10/22453921/mer-c-relawan-kami-tetap-stay-di-gaza
2023-10-10 22:38:23,Icha Rastika,Kompas.com,"Palestina, fadli zon, hamas akan terus melawan israel","Bertemu Dubes Palestina, Fadli Zon Desak Pemerintah Negosiasi agar Perang Hamas-Israel Berhenti - Kompas.com",268,Standard,http://nasional.kompas.com/read/2023/10/10/22382331/bertemu-dubes-palestina-fadli-zon-desak-pemerintah-negosiasi-agar-perang
"10 Oktober 2023, 22:32 WIB",unknown,Kompas.com,unknown,Momen Israel Tempatkan Tentara di Dekat Perbatasan Gaza,unknown,Video,https://video.kompas.com/watch/943468/momen-israel-tempatkan-tentara-di-dekat-perbatasan-gaza
2023-10-10 22:29:14,Icha Rastika,Kompas.com,"Palestina, Jokowi, hamas vs israel","Perang Hamas-Israel, Jokowi: Akar Konfliknya Pendudukan Wilayah, Selesaikan dengan Parameter PBB - Kompas.com",326,Standard,http://nasional.kompas.com/read/2023/10/10/22291431/perang-hamas-israel-jokowi-akar-konfliknya-pendudukan-wilayah-selesaikan
2023-10-10 22:18:23,Sabrina Asril,Kompas.com,"Palestina, Israel ","Buruh Desak Joe Biden Stop Kirim Tentara AS ke Israel, Minta Tolong ke PBB Jakarta - Kompas.com",476,Standard,http://nasional.kompas.com/read/2023/10/10/22182331/buruh-desak-joe-biden-stop-kirim-tentara-as-ke-israel-minta-tolong-ke-pbb
2023-10-10 22:08:35,Icha Rastika,Kompas.com,"Palestina, Hamas, Israel vs Palestina","Bentuk Solidaritas, Duta Besar Negara-negara Arab Kumpul di Kedubes Palestina - Kompas.com",363,Standard,http://nasional.kompas.com/read/2023/10/10/22083531/bentuk-solidaritas-duta-besar-negara-negara-arab-kumpul-di-kedubes-palestina
2023-10-10 21:52:05,Aditya Jaya Iswara,Kompas.com,"perang israel hamas, perang Hamas vs Israel, Israel diserang, cerita WNI di Gaza, WNI di Palestina","Cerita WNI di Gaza Saat Perang Hamas-Israel, Terbangun oleh Suara Rudal - Kompas.com",1443,Standard,http://www.kompas.com/global/read/2023/10/10/215205870/cerita-wni-di-gaza-saat-perang-hamas-israel-terbangun-oleh-suara-rudal
"10 Oktober 2023, 21:46 WIB",Adinda Septia Berliana,Kompas.com,unknown,Militer Israel Klaim Pegang Kendali Penuh di Gaza,unknown,Video,https://video.kompas.com/watch/943376/militer-israel-klaim-pegang-kendali-penuh-di-gaza
"10 Oktober 2023, 21:34 WIB",Meiva Jufarani,Kompas.com,unknown,Presiden Jokowi: RI Desak Israel dan Hamas Hentikan Perang,unknown,Video,https://video.kompas.com/watch/943367/presiden-jokowi-ri-desak-israel-dan-hamas-hentikan-perang
2023-10-10 21:30:00,Sari Hardiyanto,Kompas.com,"unjuk rasa, perang hamas israel, perang palestina-israel, perang israel hamas palestina, unjuk rasa dukungan ke palestina atau israel","Unjuk Rasa Pecah di Berbagai Negara akibat Konflik Hamas-Israel, Beberapa Warga Ditangkap... - Kompas.com",734,Standard,http://www.kompas.com/tren/read/2023/10/10/213000665/unjuk-rasa-pecah-di-berbagai-negara-akibat-konflik-hamas-israel-beberapa
"10 Oktober 2023, 21:13 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,"Update Perang Hamas-Israel, 1.487 Orang Tewas dan 6.327 Orang Terluka",unknown,Video,https://video.kompas.com/watch/943262/update-perang-hamas-israel-1487-orang-tewas-dan-6327-orang-terluka
"10 Oktober 2023, 21:06 WIB",Meiva Jufarani,Kompas.com,unknown,"AS Langsung Kirimkan Amunisi ke Israel, Setelah 11 Warganya Tewas",unknown,Video,https://video.kompas.com/watch/943259/as-langsung-kirimkan-amunisi-ke-israel-setelah-11-warganya-tewas
"10 Oktober 2023, 20:58 WIB",unknown,Kompas.com,unknown,Zelensky Tuduh Rusia Manfaatkan Krisis Israel,unknown,Video,https://video.kompas.com/watch/943250/zelensky-tuduh-rusia-manfaatkan-krisis-israel
2023-10-10 20:15:00,Sari Hardiyanto,Kompas.com,"Israel, Palestina, perang israel hamas, hamas vs israel, perang israel hamas palestina, senjata hamas, senjata israel","Perbandingan Senjata Hamas Vs Israel, Punya Apa Saja? - Kompas.com",572,Standard,http://www.kompas.com/tren/read/2023/10/10/201500065/perbandingan-senjata-hamas-vs-israel-punya-apa-saja-
"10 Oktober 2023, 19:42 WIB",unknown,Kompas.com,unknown,Staf MER-C Gugur Saat Kendarai Ambulans di Depan RS Indonesia di Gaza,unknown,Video,https://video.kompas.com/watch/943079/staf-mer-c-gugur-saat-kendarai-ambulans-di-depan-rs-indonesia-di-gaza
"10 Oktober 2023, 19:36 WIB",unknown,Kompas.com,unknown,Dubes Palestina Sebut 1 WNI Tewas di Wilayah Gaza,unknown,Video,https://video.kompas.com/watch/943058/dubes-palestina-sebut-1-wni-tewas-di-wilayah-gaza
2023-10-10 19:34:39,Krisiandi,Kompas.com,"Filipina, konflik israel palestina, wni di gaza, evakuasi WNI di palestina",RI Minta Bantuan Filipina Evakuasi WNI di Wilayah Konflik Israel dan Palestina - Kompas.com,342,Standard,http://nasional.kompas.com/read/2023/10/10/19343901/ri-minta-bantuan-filipina-evakuasi-wni-di-wilayah-konflik-israel-dan
2023-10-10 19:30:00,Sari Hardiyanto,Kompas.com,"Hamas, perang hamas israel, perang palestina-israel, anggota Hamas, jumlah anggota Hamas, berapa banyak anggota Hamas","Ketegangan di Jalur Gaza, Berapa Jumlah Pasukan Hamas? - Kompas.com",620,Standard,http://www.kompas.com/tren/read/2023/10/10/193000965/ketegangan-di-jalur-gaza-berapa-jumlah-pasukan-hamas-
"10 Oktober 2023, 19:27 WIB",unknown,Kompas.com,unknown,MER-C Minta Pemerintah Indonesia Kerja Sama dengan Mesir untuk Kirim Bantuan ke Gaza,unknown,Video,https://video.kompas.com/watch/942928/mer-c-minta-pemerintah-indonesia-kerja-sama-dengan-mesir-untuk-kirim-bantuan-ke-gaza
"10 Oktober 2023, 18:55 WIB",unknown,Kompas.com,unknown,Presiden Ukraina Zelensky Tuduh Rusia Manfaatkan Krisis Israel,unknown,Video,https://video.kompas.com/watch/942865/presiden-ukraina-zelensky-tuduh-rusia-manfaatkan-krisis-israel
"10 Oktober 2023, 18:03 WIB",unknown,Kompas.com,unknown,Pemerintah Bersiap Evakuasi 10 WNI dari Jalur Gaza,unknown,Video,https://video.kompas.com/watch/942603/pemerintah-bersiap-evakuasi-10-wni-dari-jalur-gaza
"10 Oktober 2023, 17:56 WIB",unknown,Kompas.com,unknown,"Iron Dome, Penangkal Rudal Israel yang Diklaim Tercanggih tapi Mampu Ditembus Hamas",unknown,Video,https://video.kompas.com/watch/942598/iron-dome-penangkal-rudal-israel-yang-diklaim-tercanggih-tapi-mampu-ditembus-hamas
"10 Oktober 2023, 17:14 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,AS Pastikan Tak Akan Kirim Pasukan ke Daerah Konflik di Gaza,unknown,Video,https://video.kompas.com/watch/942411/as-pastikan-tak-akan-kirim-pasukan-ke-daerah-konflik-di-gaza
2023-10-10 17:00:00,Inten Esti Pratiwi,Kompas.com,"Hamas, Palestina, Serangan Hamas ke Israel, konflik israel dan hamas, israel, Hamas bisa menemus Iron Dome, iron dome adalah, iron dome","Begini Cara Hamas Menembus Iron Dome, Sistem Pertahanan Terkuat Milik Israel - Kompas.com",805,Standard,http://www.kompas.com/tren/read/2023/10/10/170000565/begini-cara-hamas-menembus-iron-dome-sistem-pertahanan-terkuat-milik-israel
"10 Oktober 2023, 16:56 WIB",unknown,Kompas.com,unknown,Momen Israel Tempatkan Militernya di Dekat Perbatasan Gaza,unknown,Video,https://video.kompas.com/watch/942393/momen-israel-tempatkan-militernya-di-dekat-perbatasan-gaza
"10 Oktober 2023, 16:34 WIB",unknown,Kompas.com,unknown,Dari Mana Kelompok Hamas Dapat Ribuan Senjata dan Rudal?,unknown,Video,https://video.kompas.com/watch/942360/dari-mana-kelompok-hamas-dapat-ribuan-senjata-dan-rudal
"10 Oktober 2023, 16:06 WIB",unknown,Kompas.com,unknown,Dubes Palestina di RI Ajak Perwakilan Negara Arab untuk Mengecam Tindakan Israel,unknown,Video,https://video.kompas.com/watch/942221/dubes-palestina-di-ri-ajak-perwakilan-negara-arab-untuk-mengecam-tindakan-israel
"10 Oktober 2023, 16:03 WIB",unknown,Kompas.com,unknown,"Kondisi Memprihatinkan RS Indonesia di Gaza, Korban Jiwa Membludak",unknown,Video,https://video.kompas.com/watch/942213/kondisi-memprihatinkan-rs-indonesia-di-gaza-korban-jiwa-membludak
2023-10-10 15:25:22,Krisiandi,Kompas.com,"konflik palestina israel, konflik hamas israel, jokowi soal konflik hamas israel","Tanggapi Konflik Hamas-Israel, Jokowi: RI Desak Hentikan Segera Perang dan Kekerasan - Kompas.com",310,Standard,http://nasional.kompas.com/read/2023/10/10/15252231/tanggapi-konflik-hamas-israel-jokowi-ri-desak-hentikan-segera-perang-dan
"10 Oktober 2023, 15:23 WIB",unknown,Kompas.com,unknown,Jusuf Kalla: Konflik Israel-Palestina Harus Diselesaikan demi Kemanusiaan,unknown,Video,https://video.kompas.com/watch/942049/jusuf-kalla-konflik-israel-palestina-harus-diselesaikan-demi-kemanusiaan
2023-10-10 15:15:00,Sari Hardiyanto,Kompas.com,"Israel, Jalur Gaza, Hamas, konflik Israel-Palestina, perang israel hamas, konflik israel hamas, perang israel hamas palestina","Konflik Israel-Palestina, Ancaman Hamas, dan Jumlah Korban Jiwa... - Kompas.com",553,Standard,http://www.kompas.com/tren/read/2023/10/10/151500565/konflik-israel-palestina-ancaman-hamas-dan-jumlah-korban-jiwa
2023-10-10 15:05:51,Dani Prabowo,Kompas.com,"Israel, Palestina, Hamas, PDI Perjuangan, perang Hamas-Israel","Soal Konflik Israel-Hamas, Hasto Tegaskan PDI-P Dukung Sikap Pemerintah RI - Kompas.com",539,Standard,http://nasional.kompas.com/read/2023/10/10/15055191/soal-konflik-israel-hamas-hasto-tegaskan-pdi-p-dukung-sikap-pemerintah-ri
"10 Oktober 2023, 15:03 WIB",unknown,Kompas.com,unknown,"Kisah Pilu Warga Palestina, Rumah Hancur Dibom Israel, Istri Baru Melahirkan",unknown,Video,https://video.kompas.com/watch/942033/kisah-pilu-warga-palestina-rumah-hancur-dibom-israel-istri-baru-melahirkan
"10 Oktober 2023, 15:02 WIB",unknown,Kompas.com,unknown,PMI Upayakan Kirim Bantuan Sekaligus Selamatkan WNI di Jalur Gaza,unknown,Video,https://video.kompas.com/watch/942031/pmi-upayakan-kirim-bantuan-sekaligus-selamatkan-wni-di-jalur-gaza
"10 Oktober 2023, 14:59 WIB",Vina Muthi Ambarwati,Kompas.com,unknown,"Korban Tewas Konflik Hamas-Israel 1.587 Orang, Masih Banyak yang Disandera dan Hilang",unknown,Video,https://video.kompas.com/watch/942024/korban-tewas-konflik-hamas-israel-1587-orang-masih-banyak-yang-disandera-dan-hilang
"10 Oktober 2023, 14:27 WIB",unknown,Kompas.com,unknown,"Serangan Israel Hancurkan 1.000 Sasaran di Jalur Gaza, Sebagian Kota Rata",unknown,Video,https://video.kompas.com/watch/941834/serangan-israel-hancurkan-1000-sasaran-di-jalur-gaza-sebagian-kota-rata
2023-10-10 14:17:12,Bagus Santosa,Kompas.com,"Palestina, Jusuf Kalla, masjid di indonesia",JK Minta Semua Masjid di Indonesia Doakan Keselamatan Rakyat Palestina - Kompas.com,409,Standard,http://nasional.kompas.com/read/2023/10/10/14171241/jk-minta-semua-masjid-di-indonesia-doakan-keselamatan-rakyat-palestina
"10 Oktober 2023, 14:08 WIB",unknown,Kompas.com,unknown,"Cara Hamas Lakukan Serangan ke Israel, Tak Terduga!",unknown,Video,https://video.kompas.com/watch/941784/cara-hamas-lakukan-serangan-ke-israel-tak-terduga
2023-10-10 14:05:14,Dani Prabowo,Kompas.com,"Israel, Palestina, Hamas, MER-C, perang Hamas-Israel",Staf MER-C Gugur Saat Kendarai Ambulans di Depan RS Indonesia di Gaza - Kompas.com,389,Standard,http://nasional.kompas.com/read/2023/10/10/14051431/staf-mer-c-gugur-saat-kendarai-ambulans-di-depan-rs-indonesia-di-gaza
"10 Oktober 2023, 14:00 WIB",unknown,Kompas.com,unknown,Pejabat Senior Hamas Ungkap Info Serangan ke Israel Hanya Dimiliki Beberapa PIhak,unknown,Video,https://video.kompas.com/watch/941769/pejabat-senior-hamas-ungkap-info-serangan-ke-israel-hanya-dimiliki-beberapa-pihak
2023-10-10 13:41:51,Novianti Setuningsih,Kompas.com,"Gaza, MER-C, perang israel hamas, perang israel, RS Indonesia di Jalur Gaza, RS Indonesia di Jalur Gaza terkena serangan, RS Indonesia di Palestina terkena serangan Israel",MER-C Akan Kirim 5 Relawan ke Palestina untuk Bantu Operasional RS Indonesia di Gaza - Kompas.com,410,Standard,http://nasional.kompas.com/read/2023/10/10/13415131/mer-c-akan-kirim-5-relawan-ke-palestina-untuk-bantu-operasional-rs-indonesia
"10 Oktober 2023, 13:37 WIB",unknown,Kompas.com,unknown,MER-C Indonesia Bakal Kirim Dokter Bedah dan Tim Medis ke Jalur Gaza,unknown,Video,https://video.kompas.com/watch/941748/mer-c-indonesia-bakal-kirim-dokter-bedah-dan-tim-medis-ke-jalur-gaza
2023-10-10 13:35:50,Krisiandi,Kompas.com,"PDI-P, Palestina, hasto kristiyanto PDI-P, konflik israel palestina, sekjen pdip ke kedubes palestina","Sekjen PDI-P Sambangi Kedubes Palestina, Mengaku Diutus Megawati - Kompas.com",400,Standard,http://nasional.kompas.com/read/2023/10/10/13355001/sekjen-pdi-p-sambangi-kedubes-palestina-mengaku-diutus-megawati
"10 Oktober 2023, 12:27 WIB",unknown,Kompas.com,unknown,Pemerintah China Larang Warganya Pergi ke Israel dan Palestina,unknown,Video,https://video.kompas.com/watch/941425/pemerintah-china-larang-warganya-pergi-ke-israel-dan-palestina
2023-10-10 12:24:47,Novianti Setuningsih,Kompas.com,"Palestina, Kedubes AS, Said Iqbal, Partai Buruh, Amerika, perang israel hamas, perang israel dan hamas, perang Hamas Israel","Buruh Demo di Depan Kedubes AS, Serukan Hentikan Perang Hamas-Israel - Kompas.com",352,Standard,http://nasional.kompas.com/read/2023/10/10/12244771/buruh-demo-di-depan-kedubes-as-serukan-hentikan-perang-hamas-israel
"10 Oktober 2023, 12:24 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,Presiden Perancis Macron Nyatakan Dukung Israel,unknown,Video,https://video.kompas.com/watch/941389/presiden-perancis-macron-menyatakan-dukungannya-terhadap-israel
"10 Oktober 2023, 12:15 WIB",unknown,Kompas.com,unknown,"Manfaatkan Kesan Tak Siap Perang, Hamas Sukses Bikin Israel Terlena?",unknown,Video,https://video.kompas.com/watch/941387/manfaatkan-kesan-tak-siap-perang-hamas-sukses-bikin-israel-terlena
2023-10-10 12:15:00,Rizal Setyo Nugroho,Kompas.com,"Israel, Palestina, Hamas, perang israel hamas, perang israel hamas palestina,  israel vs hamas","Israel Sebut Pengepungan Gaza ""Baru Saja Dimulai"", Hamas Siap ""Skenario Perang Panjang"" - Kompas.com",653,Standard,http://www.kompas.com/tren/read/2023/10/10/121500665/israel-sebut-pengepungan-gaza-baru-saja-dimulai-hamas-siap-skenario-perang
2023-10-10 11:49:07,Novianti Setuningsih,Kompas.com,"Jalur Gaza, Gaza, MER-C, Israel-Palestina, konflik israel dan palestina, konflik israel dan hamas, RS Indonesia di Jalur Gaza, RS Indonesia di Palestina","Gambarkan Situasi Terkini di Gaza, MER-C: Obat-Obatan Menipis, Dokter Sudah Kelelahan - Kompas.com",363,Standard,http://nasional.kompas.com/read/2023/10/10/11490781/gambarkan-situasi-terkini-di-gaza-mer-c-obat-obatan-menipis-dokter-sudah
"10 Oktober 2023, 11:30 WIB",unknown,Kompas.com,unknown,Penampakan Militer Israel Bersenjata Lengkap Berjaga di Perbatasan,unknown,Video,https://video.kompas.com/watch/941268/penampakan-militer-israel-bersenjata-lengkap-berjaga-di-perbatasan
"10 Oktober 2023, 10:39 WIB",unknown,Kompas.com,unknown,Hamas Ancam Eksekusi Tawanan Jika Israel Nekat Bombardir Rumah Warga Sipil,unknown,Video,https://video.kompas.com/watch/941179/hamas-ancam-eksekusi-tawanan-jika-israel-nekat-bombardir-rumah-warga-sipil
,,,,,,,https://video.kompas.com/watch/941167/detik-detik-serangan-israel-hancurkan-1000-sasaran-di-jalur-gaza
,,,,,,,https://video.kompas.com/watch/940940/update-korban-konflik-israel-vs-hamas-capai-1500-jiwa-ratusan-ribu-orang-mengungsi
,,,,,,,https://video.kompas.com/watch/940936/hamas-terbuka-untuk-perundingan-gencatan-senjata-dengan-israel-asal
,,,,,,,http://nasional.kompas.com/read/2023/10/10/09354471/rencana-evakuasi-wni-di-tengah-konflik-israel-palestina-yang-kembali-memanas
,,,,,,,http://nasional.kompas.com/read/2023/10/10/09142601/kemenlu-minta-wni-segera-tinggalkan-wilayah-israel-dan-palestina
,,,,,,,http://nasional.kompas.com/read/2023/10/10/08380851/pbnu-serukan-shalat-gaib-dan-doa-bersama-agar-palestina-israel-segera-damai
,,,,,,,http://nasional.kompas.com/read/2023/10/10/08042681/pbnu-minta-anggota-tetap-dk-pbb-tak-pakai-hak-veto-untuk-berpihak-di-konflik
,,,,,,,https://video.kompas.com/watch/940755/menlu-rusia-desak-israel-palestina-transisi-ke-perundingan
,,,,,,,http://www.kompas.com/tren/read/2023/10/10/024230765/hamas-terbuka-untuk-perundingan-gencatan-senjata-dengan-israel
,,,,,,,https://video.kompas.com/watch/940702/momen-militer-israel-standby-hingga-blokir-jalanan-shorts
