content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
"16 November 2023, 13:17 WIB",Anggie Puspariana,Kompas.com,unknown,Erdogan Kecam Israel dan Pendukungnya di Barat,unknown,Video,https://video.kompas.com/watch/1030893/erdogan-kecam-israel-dan-pendukungnya-di-barat
2023-11-16 13:02:48,Abdul Haris Maulana,Kompas.com,"evakuasi WNI di palestina, Evakuasi WNI dari Palestina, evakuasi keluarga WNI di Palestina, WNI di Palestina berhasil dievakuasi","Perjuangan WNI Bawa Keluar Keluarga dari Gaza, Tiga Kali Bolak-balik Perbatasan hingga Risiko Dibombardir - Kompas.com",569,Standard,http://megapolitan.kompas.com/read/2023/11/16/13024881/perjuangan-wni-bawa-keluar-keluarga-dari-gaza-tiga-kali-bolak-balik
"16 November 2023, 12:52 WIB",Vina Muthi Ambarwati,Kompas.com,unknown,Penampakan di Dalam RS Al Shifa Usai Diserbu Pasukan Israel,unknown,Video,https://video.kompas.com/watch/1030883/penampakan-di-dalam-rs-al-shifa-usai-diserbu-pasukan-israel
"16 November 2023, 12:33 WIB",Vina Muthi Ambarwati,Kompas.com,unknown,Bantuan Pertama BBM Masuk ke Gaza,unknown,Video,https://video.kompas.com/watch/1030802/bantuan-pertama-bbm-masuk-ke-gaza
2023-11-16 12:21:00,Kristian Erdianto,Kompas.com,"Palestina, fatwa MUI, konflik palestina israel",MUI Tidak Pernah Keluarkan Daftar Produk yang Dianggap Pro-Israel - Kompas.com,399,Standard,http://www.kompas.com/cekfakta/read/2023/11/16/122100282/mui-tidak-pernah-keluarkan-daftar-produk-yang-dianggap-pro-israel
"16 November 2023, 11:43 WIB",unknown,Kompas.com,unknown,"IDF Geledah Al Shifa, Tak Temukan Terowongan Sama Sekali, tapi Dapati Senpi AK-47",unknown,Video,https://video.kompas.com/watch/1030671/idf-geledah-al-shifa-tak-temukan-terowongan-sama-sekali-tapi-dapati-senpi-ak-47
"16 November 2023, 11:29 WIB",Vina Muthi Ambarwati,Kompas.com,unknown,Demo Warga AS Minta Biden Serukan Gencatan Senjata Israel,unknown,Video,https://video.kompas.com/watch/1030581/demo-warga-as-minta-biden-serukan-gencatan-senjata-israel
2023-11-16 10:51:48,Sandro Gatra,Kompas.com,"Candi Prambanan, serangan gaza israel, konflik israel-palestina, israel dan palestina, solidaritas untuk israel",Doa Antar-Iman untuk Palestina di Candi Prambanan - Kompas.com,729,Kolom,http://www.kompas.com/stori/read/2023/11/16/105148279/doa-antar-iman-untuk-palestina-di-candi-prambanan
2023-11-16 06:25:44,Irfan Maullana,Kompas.com,"Palestina, Gaza, evakuasi keluarga WNI di Palestina, evakuasi WNI di Palestina, WNI di Palestina berhasil dievakuasi","Cerita WNI Dievakuasi dari Gaza, Tidak Mudah dan Berisiko Dibombardir - Kompas.com",685,Standard,http://megapolitan.kompas.com/read/2023/11/16/06254491/cerita-wni-dievakuasi-dari-gaza-tidak-mudah-dan-berisiko-dibombardir
2023-11-16 05:06:00,Ambaranie Nadia Kemala Movanita ,Kompas.com,"evakuasi keluarga WNI di Palestina, evakuasi WNI di Palestina, WNI di Palestina berhasil dievakuasi","Pulang ke Indonesia, WNI yang Dievakuasi dari Gaza: Terima Kasih, Prosesnya Tidak Mudah - Kompas.com",362,Standard,http://megapolitan.kompas.com/read/2023/11/16/05060071/pulang-ke-indonesia-wni-yang-dievakuasi-dari-gaza--terima-kasih-prosesnya
2023-11-16 05:00:00,Aprillia Ika,Kompas.com,"Jakarta, populer money hari ini",[POPULER MONEY] Ekspor RI ke Israel Lebih Tinggi Dibanding ke Palestina |  Perbandingan Bunga Pinjol Indonesia Vs Negara Lain - Kompas.com,785,Standard,http://money.kompas.com/read/2023/11/16/050000526/-populer-money-ekspor-ri-ke-israel-lebih-tinggi-dibanding-ke-palestina
