article_link,date_time,article_title
https://video.kompas.com/watch/1074426/menlu-iran-beri-peringatan-soal-potensi-meluasnya-perang-israel,"04/12/2023, 21:15 WIB",Menlu Iran Beri Peringatan soal Potensi Meluasnya Perang Israel
https://video.kompas.com/watch/1074420/qatar-upayakan-jeda-kemanusiaan-di-gaza-berlanjut,"04/12/2023, 21:03 WIB",Qatar Upayakan Jeda Kemanusiaan di Gaza Berlanjut
https://video.kompas.com/watch/1074293/pasukan-israel-disebut-tembaki-ambulans-di-jalur-gaza,"04/12/2023, 20:00 WIB",Pasukan Israel Disebut Tembaki Ambulans di Jalur Gaza
https://video.kompas.com/watch/1074288/israel-tekankan-tujuan-operasi-di-gaza-untuk-pembebasan-sandera,"04/12/2023, 19:45 WIB",Israel Tekankan Tujuan Operasi di Gaza untuk Pembebasan Sandera
https://video.kompas.com/watch/1074285/israel-hamas-perang-lagi-iran-khawatir-benih-api-bermunculan,"04/12/2023, 19:37 WIB","Israel-Hamas Perang Lagi, Iran Khawatir ""Benih Api"" Bermunculan"
https://video.kompas.com/watch/1074166/kemenkes-palestina-ungkap-puluhan-orang-tewas-karena-serangan-udara-terbaru-israel,"04/12/2023, 19:20 WIB",Kemenkes Palestina Ungkap Puluhan Orang Tewas karena Serangan Udara Terbaru Israel
https://video.kompas.com/watch/1074145/militer-israel-tunjukkan-penemuan-dan-penghancuran-terowongan-di-jalur-gaza,"04/12/2023, 19:00 WIB",Militer Israel Tunjukkan Penemuan dan Penghancuran Terowongan di Jalur Gaza
https://video.kompas.com/watch/1073987/israel-belum-puas-sudah-hancurkan-500-dari-800-terowongan-yang-ditemukan,"04/12/2023, 18:12 WIB","Israel Belum Puas, Sudah Hancurkan 500 dari 800 Terowongan yang Ditemukan"
https://video.kompas.com/watch/1073765/as-yakin-israel-minimalisir-kematian-warga-sipil-gaza,"04/12/2023, 16:54 WIB",AS Yakin Israel Minimalisir Kematian Warga Sipil Gaza
https://video.kompas.com/watch/1073763/kirim-onderdil-f-35-ke-israel-belanda-digugat-di-pengadilan,"04/12/2023, 16:49 WIB","Kirim Onderdil F-35 ke Israel, Belanda Digugat di Pengadilan"
https://video.kompas.com/watch/1073573/hamas-peringatkan-israel-tak-ada-pembebasan-sandera-lagi-jika-perang-belum-usai,"04/12/2023, 15:44 WIB",Hamas Peringatkan Israel Tak Ada Pembebasan Sandera Lagi Jika Perang Belum Usai
https://video.kompas.com/watch/1073237/gencatan-senjata-gaza-usai-hizbullah-dan-israel-terlibat-baku-tembak-lagi,"04/12/2023, 14:31 WIB","Gencatan Senjata Gaza Usai, Hizbullah dan Israel Terlibat Baku Tembak Lagi"
https://video.kompas.com/watch/1073232/pejabat-senior-hamas-sebut-israel-keras-kepala,"04/12/2023, 14:29 WIB",Pejabat Senior Hamas Sebut Israel Keras Kepala
https://video.kompas.com/watch/1073194/frustrasi-dipaksa-terus-berpindah-pengungsi-palestina-mati-syahid-lebih-baik,"04/12/2023, 14:17 WIB","Frustrasi Dipaksa Terus Berpindah, Pengungsi Palestina: Mati Syahid Lebih Baik"
https://video.kompas.com/watch/1073174/rumah-sakit-gaza-kewalahan-jumlah-korban-serangan-israel-terus-bertambah,"04/12/2023, 13:49 WIB","Rumah Sakit Gaza Kewalahan, Jumlah Korban Serangan Israel Terus Bertambah"
https://video.kompas.com/watch/1072980/dari-gaza-utara-ke-selatan-tidak-ada-tempat-aman-untuk-warga-palestina,"04/12/2023, 12:54 WIB","Dari Gaza Utara ke Selatan, Tidak Ada Tempat Aman untuk Warga Palestina"
http://www.kompas.com/stori/read/2023/12/04/090000379/arti-gambar-semangka-terhadap-dukungan-untuk-palestina,"04/12/2023, 09:00 WIB",Arti Gambar Semangka terhadap Dukungan untuk Palestina
http://www.kompas.com/cekfakta/read/2023/12/04/084800882/klarifikasi-video-banjir-lebanon-2018-diklaim-terjadi-di-palestina,"04/12/2023, 08:48 WIB",[KLARIFIKASI] Video Banjir Lebanon 2018 Diklaim Terjadi di Palestina
https://video.kompas.com/watch/1072368/hamas-akan-bahas-lagi-pembebasan-sandera-dan-gencatan-senjata-dengan-israel,"04/12/2023, 08:37 WIB",Hamas Akan Bahas Lagi Pembebasan Sandera dan Gencatan Senjata dengan Israel
https://video.kompas.com/watch/1072023/militer-israel-rilis-video-penemuan-dan-penghancuran-terowongan-di-jalur-gaza,"03/12/2023, 20:52 WIB",Militer Israel Rilis Video Penemuan dan Penghancuran Terowongan di Jalur Gaza
https://video.kompas.com/watch/1071510/gencatan-senjata-berakhir-as-desak-israel-tak-serang-warga-sipil-palestina,"03/12/2023, 16:34 WIB","Gencatan Senjata Berakhir, AS Desak Israel Tak Serang Warga Sipil Palestina"
https://video.kompas.com/watch/1071448/gencatan-senjata-berakhir-as-wanti-israel-tak-serang-warga-sipil-palestina,"03/12/2023, 16:28 WIB","Gencatan Senjata Berakhir, AS Wanti Israel Tak Serang Warga Sipil Palestina"
http://nasional.kompas.com/read/2023/12/03/14202581/terjebak-macet-di-banten-prabowo-kibarkan-bendera-palestina-dan-lempar,"03/12/2023, 14:20 WIB","Terjebak Macet di Banten, Prabowo Kibarkan Bendera Palestina dan Lempar Cokelat-Baju dari Mobil"
https://video.kompas.com/watch/1070769/netanyahu-bersumpah-israel-terus-perangi-hamas-hingga-tujuan-tercapai,"03/12/2023, 09:24 WIB",Netanyahu Bersumpah Israel Terus Perangi Hamas hingga Tujuan Tercapai
http://www.kompas.com/global/read/2023/12/03/091135570/pria-serang-turis-di-paris-dekat-menara-eiffel-1-orang-tewas-2-terluka,"03/12/2023, 09:11 WIB","Pria Serang Turis di Paris Dekat Menara Eiffel, 1 Orang Tewas, 2 Terluka"
http://nasional.kompas.com/read/2023/12/03/08372141/bertemu-sekjen-pbb-presiden-jokowi-bahas-aksi-iklim-dan-situasi-di-gaza,"03/12/2023, 08:37 WIB","Bertemu Sekjen PBB, Presiden Jokowi Bahas Aksi Iklim dan Situasi di Gaza"
http://www.kompas.com/global/read/2023/12/03/075400070/wapres-as--terlalu-banyak-warga-palestina-tak-bersalah-terbunuh-di-gaza,"03/12/2023, 07:54 WIB",Wapres AS: Terlalu Banyak Warga Palestina Tak Bersalah Terbunuh di Gaza
http://megapolitan.kompas.com/read/2023/12/03/07502541/menggaungkan-kemerdekaan-palestina-dalam-aksi-munajat-212-monas,"03/12/2023, 07:50 WIB",Menggaungkan Kemerdekaan Palestina dalam Aksi Munajat 212 Monas...
https://video.kompas.com/watch/1070318/mengenal-houthi-kelompok-yang-ikut-serang-israel-shorts,"02/12/2023, 19:13 WIB","Mengenal Houthi, Kelompok yang Ikut Serang Israel #Shorts"
https://video.kompas.com/watch/1070065/tak-ada-tempat-aman-diminta-pindah-ke-rafah-tapi-tetap-diserang,"02/12/2023, 17:15 WIB","Tak Ada Tempat Aman, Diminta Pindah ke Rafah, tapi Tetap Diserang"
http://megapolitan.kompas.com/read/2023/12/02/16380361/pengurus-masjid-di-tanjung-priok-pastikan-seleksi-calon-relawan-sebelum,"02/12/2023, 16:38 WIB",Pengurus Masjid di Tanjung Priok Pastikan Seleksi Calon Relawan Sebelum Diberangkatkan ke Palestina
https://video.kompas.com/watch/1069921/israel-habis-habisan-buru-tiga-komandan-tertinggi-hamas-ditangkap-atau-tewas,"02/12/2023, 15:48 WIB","Israel Habis-habisan Buru Tiga Komandan Tertinggi Hamas, Ditangkap atau Tewas"
https://video.kompas.com/watch/1069780/gencatan-senjata-di-gaza-tak-berlanjut-as-tuding-hamas-biang-keroknya,"02/12/2023, 15:08 WIB","Gencatan Senjata di Gaza Tak Berlanjut, AS Tuding Hamas Biang Keroknya"
https://video.kompas.com/watch/1069776/israel-beri-isyarat-lancarkan-serangan-darat-ke-gaza-selatan,"02/12/2023, 14:58 WIB",Israel Beri Isyarat Lancarkan Serangan Darat ke Gaza Selatan
http://nasional.kompas.com/read/2023/12/02/13540451/jika-terpilih-jadi-presiden-anies-ingin-kunjungi-palestina,"02/12/2023, 13:54 WIB","Jika Terpilih Jadi Presiden, Anies Ingin Kunjungi Palestina"
https://video.kompas.com/watch/1069656/israel-beri-tahu-negara-negara-arab-terkait-proposal-rencana-gaza-ke-depan,"02/12/2023, 13:36 WIB",Israel Beri Tahu Negara-negara Arab Terkait Proposal Rencana Gaza ke Depan
http://www.kompas.com/cekfakta/read/2023/12/02/130300482/hoaks-judul-artikel-presiden-israel-ancam-jadikan-indonesia-seperti,"02/12/2023, 13:03 WIB",[HOAKS] Judul Artikel Presiden Israel Ancam Jadikan Indonesia seperti Palestina
http://www.kompas.com/global/read/2023/12/02/130000270/as-siap-larang-visa-pemukim-israel-yang-lakukan-kekerasan-pada-warga,"02/12/2023, 13:00 WIB",AS Siap Larang Visa Pemukim Israel yang Lakukan Kekerasan pada Warga Palestina
https://video.kompas.com/watch/1069301/situasi-gaza-kembali-mencekam-serangan-roket-hiasi-langit-malam,"02/12/2023, 10:43 WIB","Situasi Gaza Kembali Mencekam, Serangan Roket Hiasi Langit Malam"
https://video.kompas.com/watch/1069300/situasi-gaza-kembali-mencekam-serangan-udara-kembali-terjadi,"02/12/2023, 10:36 WIB","Situasi Gaza Kembali Mencekam, Serangan Udara Kembali Terjadi"
http://umkm.kompas.com/read/2023/12/02/083000783/roti-kopi-sukses-buka-jaringan-di-uea-simak-strateginya,"02/12/2023, 08:30 WIB","Roti Kopi Sukses Buka Jaringan di UEA, SImak Strateginya"
https://video.kompas.com/watch/1069089/full-suasana-aksi-munajat-kurbo-212-di-monas-berdoa-untuk-kemerdekaan-palestina,"02/12/2023, 08:19 WIB","[FULL] Suasana Aksi Munajat Kurbo 212 di Monas, Berdoa untuk Kemerdekaan Palestina"
http://megapolitan.kompas.com/read/2023/12/02/06382321/peserta-aksi-munajat-kubro-212-padati-monas-berdoa-untuk-kemerdekaan,"02/12/2023, 06:38 WIB","Peserta Aksi Munajat Kubro 212 Padati Monas, Berdoa untuk Kemerdekaan Palestina"
https://video.kompas.com/watch/1068812/gencatan-senjata-berakhir-perang-berlanjut-tewaskan-60-orang-di-gaza,"01/12/2023, 22:18 WIB","Gencatan Senjata Berakhir, Perang Berlanjut Tewaskan 60 Orang di Gaza"
https://video.kompas.com/watch/1068803/pm-netanyahu-bersumpah-lanjutkan-perang-sampai-3-tujuannya-tercapai,"01/12/2023, 21:51 WIB",PM Netanyahu Bersumpah Lanjutkan Perang sampai 3 Tujuannya Tercapai
https://video.kompas.com/watch/1068548/israel-panas-lihat-warganya-nyaman-dengan-tentara-hamas,"01/12/2023, 20:27 WIB","Israel ""Panas"" Lihat Warganya Nyaman dengan Tentara Hamas"
https://video.kompas.com/watch/1068516/gencatan-senjata-hamas-israel-berakhir-blinken-langsung-pergi-dari-israel,"01/12/2023, 20:00 WIB","Gencatan Senjata Hamas-Israel Berakhir, Blinken Langsung Pergi dari Israel"
http://megapolitan.kompas.com/read/2023/12/01/19513781/kumpulkan-rp-101-miliar-baznas-targetkan-bangun-kawasan-indonesia-di,"01/12/2023, 19:51 WIB","Kumpulkan Rp 101 Miliar, Baznas Targetkan Bangun Kawasan Indonesia di Palestina"
https://video.kompas.com/watch/1068441/blinken-ke-israel-niat-as-ditolak-mentah-mentah-netanyahu,"01/12/2023, 19:30 WIB","Blinken ke Israel, Niat AS Ditolak Mentah-mentah Netanyahu"
http://megapolitan.kompas.com/read/2023/12/01/19160801/tidak-ikut-angkat-senjata-ini-tugas-relawan-yang-akan-diberangkatkan,"01/12/2023, 19:16 WIB","Tidak Ikut Angkat Senjata, Ini Tugas Relawan yang Akan Diberangkatkan Masjid di Tanjung Priok ke Palestina"
https://video.kompas.com/watch/1068199/gencatan-senjata-berakhir-serangan-udara-israel-langsung-hantam-gaza-selatan,"01/12/2023, 18:13 WIB","Gencatan Senjata Berakhir, Serangan Udara Israel Langsung Hantam Gaza Selatan"
http://megapolitan.kompas.com/read/2023/12/01/18035311/persiapkan-mental-demi-ke-palestina-warga-bogor-ini-bukan-bantuan-bencana,"01/12/2023, 18:03 WIB","Persiapkan Mental demi ke Palestina, Warga Bogor: Ini Bukan Bantuan Bencana Alam, tapi Pertempuran"
http://megapolitan.kompas.com/read/2023/12/01/17481561/cerita-warga-bogor-daftar-relawan-ke-palestina-rela-tinggalkan-keluarga,"01/12/2023, 17:48 WIB","Cerita Warga Bogor Daftar Relawan ke Palestina, Rela Tinggalkan Keluarga Demi Kemanusiaan"
http://megapolitan.kompas.com/read/2023/12/01/17471481/400-orang-daftar-jadi-relawan-ke-palestina-rela-tinggalkan-keluarga-dan,"01/12/2023, 17:47 WIB","400 Orang Daftar Jadi Relawan ke Palestina, Rela Tinggalkan Keluarga dan Pekerjaan"
http://regional.kompas.com/read/2023/12/01/17420601/hadiri-milad-ke-111-muhammadiyah-gubernur-riau-bersama-kita-hadapi-tantangan,"01/12/2023, 17:42 WIB","Hadiri Milad Ke-111 Muhammadiyah, Gubernur Riau: Bersama Kita Hadapi Tantangan"
https://video.kompas.com/watch/1068089/situasi-gaza-terkini-antara-negosiasi-perpanjang-jeda-dan-kesiapan-israel-berperang,"01/12/2023, 17:30 WIB","Situasi Gaza Terkini, Antara Negosiasi Perpanjang Jeda dan Kesiapan Israel Berperang"
https://video.kompas.com/watch/1068038/israel-minta-penduduk-khan-younis-pindah-ke-rafah,"01/12/2023, 17:14 WIB",Israel Minta Penduduk Khan Younis Pindah ke Rafah
https://video.kompas.com/watch/1068037/gencatan-senjata-hamas-israel-berakhir-dentuman-kembali-terdengar-di-gaza,"01/12/2023, 17:14 WIB","Gencatan Senjata Hamas-Israel Berakhir, Dentuman Kembali Terdengar di Gaza"
https://video.kompas.com/watch/1068035/presiden-palestina-tolak-wacana-pemisahan-gaza-dari-negaranya,"01/12/2023, 17:12 WIB",Presiden Palestina Tolak Wacana Pemisahan Gaza dari Negaranya
http://www.kompas.com/cekfakta/read/2023/12/01/165759182/hoaks-pm-israel-mengaku-kalah-dan-minta-maaf-kepada-palestina,"01/12/2023, 16:57 WIB",[HOAKS] PM Israel Mengaku Kalah dan Minta Maaf kepada Palestina
