content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
2025-01-21 20:47:28,Tri Indriawati,Kompas.com,"Gaza, Indonesia, Palestina, relokasi penduduk gaza ke Indonesia, pemindahan warga gaza ke Indonesia, rencana trump kirim pengungsi palestina ke indonesia, donald trump","Donald Trump Ingin Kirim Pengungsi Gaza ke Indonesia, Begini Respons Media Internasional - Kompas.com",551,Standard,http://www.kompas.com/jawa-tengah/read/2025/01/21/204728188/donald-trump-ingin-kirim-pengungsi-gaza-ke-indonesia-begini-respons
2025-01-21 17:51:00,Bayu Galih,Kompas.com,"Israel, Taylor Swift, hoaks, cek fakta, hoaks Israel-Palestina",[HOAKS] Taylor Swift Kaitkan Kebakaran LA dengan Dukungan ke Israel - Kompas.com,430,Standard,http://www.kompas.com/cekfakta/read/2025/01/21/175100482/-hoaks-taylor-swift-kaitkan-kebakaran-la-dengan-dukungan-ke-israel
2025-01-21 14:28:00,Bayu Galih,Kompas.com,"Palestina, Gaza, klarifikasi, cek fakta, hoaks pengungsi, hoaks pengungsi Gaza",[KLARIFIKASI] Penjelasan Kemenlu soal Isu RI Akan Tampung 2 Juta Penduduk Gaza - Kompas.com,294,Standard,http://www.kompas.com/cekfakta/read/2025/01/21/142800282/-klarifikasi-penjelasan-kemenlu-soal-isu-ri-akan-tampung-2-juta
2025-01-21 14:00:00,Inten Esti Pratiwi,Kompas.com,"Indonesia, Palestina, Donald Trump, Gaza, relokasi penduduk gaza ke Indonesia, pemindahan warga gaza ke Indonesia, rencana trump kirim pengungsi palestina ke indonesia, rencana Trump kirim pengungsi Gaza ke Indonesia",Media Asing Soroti Rencana Trump Kirim Pengungsi Gaza ke Indonesia - Kompas.com,811,Standard,http://www.kompas.com/tren/read/2025/01/21/140000965/media-asing-soroti-rencana-trump-kirim-pengungsi-gaza-ke-indonesia
2025-01-21 13:08:18,Sandro Gatra,Kompas.com,"Palestina, Donald Trump, Gaza, gencatan senjata Israel Gaza, pemindahan warga gaza ke Indonesia",Memahami Pesan Simbolik di Balik Isu Relokasi Penduduk Gaza ke Indonesia - Kompas.com,1450,Kolom,http://www.kompas.com/global/read/2025/01/21/130818770/memahami-pesan-simbolik-di-balik-isu-relokasi-penduduk-gaza-ke-indonesia
2025-01-21 12:47:00,Albertus Adit,Kompas.com,"Palestina, korban perang, Perang Israel-Hamas, gencatan senjata gaza","Hari Kedua Gencatan Senjata Gaza, Warga Mulai Cari Korban di Bawah Reruntuhan - Kompas.com",345,Standard,http://internasional.kompas.com/read/2025/01/21/124700970/hari-kedua-gencatan-senjata-gaza-warga-mulai-cari-korban-di-bawah
2025-01-21 08:44:16,Albertus Adit,Kompas.com,"Israel, Donald Trump, Benjamin Netanyahu, Mahmoud Abbas, Presiden Palestina, solusi dua negara",Presiden Palestina Siap Bekerja dengan Trump untuk Solusi 2 Negara - Kompas.com,350,Standard,http://internasional.kompas.com/read/2025/01/21/084416870/presiden-palestina-siap-bekerja-dengan-trump-untuk-solusi-2-negara
2025-01-20 20:48:48,Egidius Patnistik,Kompas.com,"pembebasan sandera gaza, pembebasan sandera, gencatan senjata hamas, gencatan senjata permanen di Gaza, gencatan senjata Israel Gaza",Siapa 3 Sandera Israel dan 90 Tahanan Palestina yang Telah Dibebaskan? - Kompas.com,523,Standard,http://internasional.kompas.com/read/2025/01/20/204848770/siapa-3-sandera-israel-dan-90-tahanan-palestina-yang-telah-dibebaskan
2025-01-20 17:04:50,Aditya Jaya Iswara,Kompas.com,"kesepakatan gencatan senjata gaza, berita gencatan senjata gaza, Gencatan Senjata Israel Hamas , Gencatan senjata gaza","Tangis Haru Tengah Malam Warga Palestina, Sambut Sandera Bebas Usai Gencatan Senjata Gaza - Kompas.com",372,Standard,http://www.kompas.com/global/read/2025/01/20/170450870/tangis-haru-tengah-malam-warga-palestina-sambut-sandera-bebas-usai
2025-01-20 13:29:17,A P Sari,Kompas.com,"Fahira Idris, gencatan senjata, Israel dan Palestina , dunia internasional, gaza","Gencatan Senjata Gaza, Fahira Idris Paparkan 4 Hal Penting yang Harus Dipastikan Dunia Internasional - Kompas.com",688,Kilas,http://nasional.kompas.com/read/2025/01/20/13291731/gencatan-senjata-gaza-fahira-idris-paparkan-4-hal-penting-yang-harus
2025-01-20 11:17:00,Albertus Adit,Kompas.com,"Hamas, narapidana, tahanan palestina, gencatan senjata gaza, sandera israel",Warga Sambut Kedatangan 90 Tahanan Palestina yang Dibebaskan Hari Ini - Kompas.com,509,Standard,http://internasional.kompas.com/read/2025/01/20/111700870/warga-sambut-kedatangan-90-tahanan-palestina-yang-dibebaskan-hari-ini
2025-01-20 10:04:17,Reni Susanti,Kompas.com,"Palestina, pengungsi Palestina, gencatan senjata Israel-Palestina","Pengungsi Palestina: Terima Kasih, Indonesia... - Kompas.com",267,Standard,http://www.kompas.com/jawa-barat/read/2025/01/20/100417988/pengungsi-palestina-terima-kasih-indonesia
