content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
2024-11-19 13:03:00,Bayu Galih,Kompas.com,"Mike Tyson, hoaks, cek fakta, bendera palestina",[KLARIFIKASI] Foto Mike Tyson Mengenakan Bendera Palestina Dibuat AI Generatif - Kompas.com,352,Standard,http://www.kompas.com/cekfakta/read/2024/11/19/130300782/-klarifikasi-foto-mike-tyson-mengenakan-bendera-palestina-dibuat-ai
2024-11-19 12:03:35,Albertus Adit,Kompas.com,"Palestina, Jalur Gaza, Donald Trump, Benjamin Netanyahu, Presiden AS, perang di gaza","Saat Trump Kembali ke Gedung Putih, Warga Palestina Berharap Perang di Gaza Cepat Berakhir - Kompas.com",519,Standard,http://internasional.kompas.com/read/2024/11/19/120335570/saat-trump-kembali-ke-gedung-putih-warga-palestina-berharap-perang-di
2024-11-18 21:08:00,Novianti Setuningsih,Kompas.com,"Palestina, PBB, Prabowo, pasukan perdamaian",Mengapa Prabowo Nyatakan Indonesia Siap Kirim Pasukan Perdamaian ke Palestina? - Kompas.com,550,Standard,http://nasional.kompas.com/read/2024/11/18/21080001/mengapa-prabowo-nyatakan-indonesia-siap-kirim-pasukan-perdamaian-ke
2024-11-18 07:39:59,Dani Prabowo,Kompas.com,"Palestina, PBB, Prabowo",Prabowo Nyatakan Siap Kirim Pasukan Perdamaian ke Palestina ke Sekjen PBB - Kompas.com,364,Standard,http://nasional.kompas.com/read/2024/11/18/07395921/prabowo-nyatakan-siap-kirim-pasukan-perdamaian-ke-palestina-ke-sekjen-pbb
2024-11-18 06:53:26,Dani Prabowo,Kompas.com,"PBB, Prabowo, Antonio Guterres","Prabowo Bertemu Sekjen PBB di Brasil, Bahas Keamanan Pangan hingga Krisis di Palestina - Kompas.com",345,Standard,http://nasional.kompas.com/read/2024/11/18/06532621/prabowo-bertemu-sekjen-pbb-di-brasil-bahas-keamanan-pangan-hingga-krisis-di
2024-11-15 21:37:19,A P Sari,Kompas.com,"Palestina, dompet dhuafa, aksi kemanusiaan, solidaritas","Lewat Sepak Bola Lintas Komunitas, Dompet Dhuafa Berhasil Kumpulkan Donasi untuk Warga Palestina - Kompas.com",504,Kilas,http://nasional.kompas.com/read/2024/11/15/21371941/lewat-sepak-bola-lintas-komunitas-dompet-dhuafa-berhasil-kumpulkan-donasi
2024-11-15 21:07:00,Albertus Adit,Kompas.com,"Israel, kelompok bersenjata, Gaza, Jihad Islam Palestina","Jihad Islam Palestina Rilis Video Baru Sandera Israel di Gaza, Ini yang Diminta - Kompas.com",342,Standard,http://internasional.kompas.com/read/2024/11/15/210700670/jihad-islam-palestina-rilis-video-baru-sandera-israel-di-gaza-ini-yang
2024-11-15 09:36:07,Icha Rastika,Kompas.com,"Israel, Palestina, DPR ",DPR RI Serukan Israel Didepak dari PBB karena Lanjutkan Genosida - Kompas.com,472,Standard,http://nasional.kompas.com/read/2024/11/15/09360741/dpr-ri-serukan-israel-didepak-dari-pbb-karena-lanjutkan-genosida
2024-11-15 09:14:15,Bagus Santosa,Kompas.com,"DPR RI, palestina, Prabowo Subianto, joe biden",DPR Apresiasi Prabowo Bahas Palestina dengan Joe Biden - Kompas.com,522,Standard,http://nasional.kompas.com/read/2024/11/15/09141501/dpr-apresiasi-prabowo-bahas-palestina-dengan-joe-biden
2024-11-14 07:04:26,Ihsanuddin,Kompas.com,"konflik Gaza, Konflik Israel-Palestina, Prabowo bertemu Joe Biden, prabowo bertemu biden, prabowo dan joe biden bahas gaza",Prabowo Sarankan Solusi Dua Negara untuk Israel-Palestina di Depan Joe Biden - Kompas.com,355,Standard,http://nasional.kompas.com/read/2024/11/14/07042601/prabowo-sarankan-solusi-dua-negara-untuk-israel-palestina-di-depan-joe-biden
2024-11-14 06:20:45,Ihsanuddin,Kompas.com,"AS, prabowo ke AS, Prabowo bertemu Biden, Prabowo bertemu Joe Biden, prabowo bertemu biden, prabowo dan joe biden bahas gaza","Poin Penting Pertemuan Prabowo dan Joe Biden: Makan Bergizi, Palestina, hingga Nuklir - Kompas.com",1372,Standard,http://nasional.kompas.com/read/2024/11/14/06204531/poin-penting-pertemuan-prabowo-dan-joe-biden-makan-bergizi-palestina-hingga
2024-11-13 13:23:31,Ardito Ramadhan,Kompas.com,"Prabowo Subianto, Palestina, anthony blinken","Makan Malam Bersama Menlu AS, Prabowo Tanyakan Solusi Isu Palestina - Kompas.com",356,Standard,http://nasional.kompas.com/read/2024/11/13/13233141/makan-malam-bersama-menlu-as-prabowo-tanyakan-solusi-isu-palestina
2024-11-13 06:36:54,Ihsanuddin,Kompas.com,"Prabowo akan bertemu Biden, Prabowo bertemu Joe Biden, Prabowo bertemu Biden, Prabowo bertemu Joe Biden, prabowo bertemu biden, prabowo dan joe biden bahas gaza",Prabowo dan Joe Biden Bahas Situasi di Gaza Palestina - Kompas.com,351,Standard,http://nasional.kompas.com/read/2024/11/13/06365491/prabowo-dan-joe-biden-bahas-situasi-di-gaza-palestina
2024-11-12 21:00:00,Tito Hilmawan Reditya,Kompas.com,"KTT Timur Tengah Terkait Konflik Israel-Palestina, Konflik Israel-Palestina, KTT Timur Tengah ",Poin-Poin Utama Hasil KTT Liga Arab-OKI terkait Konflik Israel-Palestina - Kompas.com,322,Standard,http://internasional.kompas.com/read/2024/11/12/210000970/poin-poin-utama-hasil-ktt-liga-arab-oki-terkait-konflik-israel
2024-11-12 12:30:00,Rizal Setyo Nugroho,Kompas.com,"Israel, Palestina, Hamas, Gaza, Gaza selatan, israel serang gaza selatan dengan drone, drone israel serang zona aman di gaza","40 Orang Tewas Saat Drone Israel Serang ""Zona Aman"" di Wilayah Gaza  - Kompas.com",488,Standard,http://www.kompas.com/tren/read/2024/11/12/123000865/40-orang-tewas-saat-drone-israel-serang-zona-aman-di-wilayah-gaza-
2024-11-10 21:13:57,Irawan Sapto Adhi,Kompas.com,"amsterdam, Perang Israel-Hamas, belanda chaos,  Maccabi Tel Aviv ","UPDATE Belanda ""Chaos"": Pengadilan Amsterdam Larang Demo Pro-Palestina - Kompas.com",470,Standard,http://www.kompas.com/global/read/2024/11/10/211357670/update-belanda-chaos-pengadilan-amsterdam-larang-demo-pro-palestina
2024-11-10 12:59:16,Irfan Maullana,Kompas.com,"Israel, genosida, aksi bela Palestina","Massa Injak Stiker Bergambar Bendera Israel di Depan Kedubes AS, Serukan Pembebasan Palestina - Kompas.com",309,Standard,http://megapolitan.kompas.com/read/2024/11/10/12591671/massa-injak-stiker-bergambar-bendera-israel-di-depan-kedubes-as-serukan
2024-11-10 12:14:48,Irfan Maullana,Kompas.com,"FPI, genosida, moi, israel serang palestina",Ormas Islam Gelar Aksi Peringatan 400 Hari Genosida Israel di Palestina - Kompas.com,302,Standard,http://megapolitan.kompas.com/read/2024/11/10/12144851/ormas-islam-gelar-aksi-peringatan-400-hari-genosida-israel-di-palestina
2024-11-09 14:35:17,Ihsanuddin,Kompas.com,"Israel, Palestina, Puan Maharani, Gaza, ketua dpr puan maharani, G20 Parliamentary Speaker's Summit","Bertemu di Brasil, Puan dan Ketua Parlemen Turkiye Bahas Pembentukan Forum bagi Palestina - Kompas.com",409,Standard,http://nasional.kompas.com/read/2024/11/09/14351771/bertemu-di-brasil-puan-dan-ketua-parlemen-turkiye-bahas-pembentukan-forum
2024-11-09 13:42:22,Aditya Jaya Iswara,Kompas.com,"pilpres Amerika, pilpres AS 2024, Donald Trump menang, Trump menang Pilpres AS","Presiden Palestina Telepon Donald Trump Usai Menang Pilpres AS, Bersama Upayakan Perdamaian - Kompas.com",239,Standard,http://www.kompas.com/global/read/2024/11/09/134222570/presiden-palestina-telepon-donald-trump-usai-menang-pilpres-as-bersama
2024-11-09 11:03:15,Ihsanuddin,Kompas.com,"Israel, Palestina, Puan Maharani, Gaza, G20 Parliamentary Speaker's Summit","Di Forum Parlemen G20, Puan Singgung Israel Abaikan Seruan Dunia untuk Hentikan Perang - Kompas.com",419,Standard,http://nasional.kompas.com/read/2024/11/09/11031541/di-forum-parlemen-g20-puan-singgung-israel-abaikan-seruan-dunia-untuk
2024-11-09 09:17:37,Albertus Adit,Kompas.com,"Israel, amsterdam, suporter, bendera palestina, Ajax, belanda chaos","Penyebab Belanda ""Chaos"", Sebelum Pertandingan, Suporter Israel Bakar Bendera Palestina dan Rusak Taksi - Kompas.com",437,Standard,http://www.kompas.com/global/read/2024/11/09/091737470/penyebab-belanda-chaos-sebelum-pertandingan-suporter-israel-bakar-bendera
2024-11-09 06:47:00,Albertus Adit,Kompas.com,"Hamas, Donald Trump, Presiden Palestina, Mahmud Abbas, perang di gaza","Saat Telepon Trump, Presiden Palestina Siap Bekerja Menuju Perdamaian di Gaza - Kompas.com",242,Standard,http://internasional.kompas.com/read/2024/11/09/064700970/saat-telepon-trump-presiden-palestina-siap-bekerja-menuju-perdamaian
2024-11-09 05:57:00,Albertus Adit,Kompas.com,"Palestina, Jalur Gaza, PBB, genosida, Perang Israel-Hamas, perang di gaza","Perang di Gaza, PBB: Hampir 70 Persen Korban Tewas adalah Perempuan dan Anak-anak - Kompas.com",473,Standard,http://internasional.kompas.com/read/2024/11/09/055700670/perang-di-gaza-pbb--hampir-70-persen-korban-tewas-adalah-perempuan-dan
2024-11-08 16:30:00,Tito Hilmawan Reditya,Kompas.com,"Penahanan Anak Palestina di Bawah 14 Tahun, anak-anak palestina, undang-undang anak palestina",Parlemen Israel Sahkan Undang-Undang Izinkan Penahanan Anak Palestina di Bawah 14 Tahun - Kompas.com,350,Standard,http://internasional.kompas.com/read/2024/11/08/163000470/parlemen-israel-sahkan-undang-undang-izinkan-penahanan-anak-palestina
2024-11-08 16:01:14,Ihsanuddin,Kompas.com,"Palestina, Ukraina, puan maharani ketua dpr 2024-2029, ketua dpr ri puan maharani, puan maharani ketua dpr","Di Forum Parlemen G20, Puan Singgung Pentingnya Gencatan Senjata di Palestina dan Ukraina - Kompas.com",420,Standard,http://nasional.kompas.com/read/2024/11/08/16011411/di-forum-parlemen-g20-puan-singgung-pentingnya-gencatan-senjata-di-palestina
2024-11-08 14:27:00,Albertus Adit,Kompas.com,"Israel, belanda, Benjamin Netanyahu, PM Israel, bendera palestina",Netanyahu Kirim 2 Pesawat bagi Suporter Israel yang Terluka di Belanda - Kompas.com,230,Standard,http://www.kompas.com/global/read/2024/11/08/142700670/netanyahu-kirim-2-pesawat-bagi-suporter-israel-yang-terluka-di-belanda
2024-11-08 12:30:00,Inten Esti Pratiwi,Kompas.com,"Donald Trump, Khabib Nurmagomedov, janji trump ke khabib, trump janji hentikan konflik gaza","Trump Pernah Berjanji ke Khabib Setop Konflik Gaza, Warga Palestina: Kami Tidak Percaya - Kompas.com",540,Standard,http://www.kompas.com/tren/read/2024/11/08/123000665/trump-pernah-berjanji-ke-khabib-setop-konflik-gaza-warga-palestina--kami
2024-11-08 05:20:36,Firzie A. Idris,Kompas.com,"Palestina, PSG, Liga Champions, UEFA","Suporter Bentangkan Spanduk ""Free Palestine"", PSG Lolos dari Hukuman - Kompas.com",288,Standard,http://bola.kompas.com/read/2024/11/08/05203638/suporter-bentangkan-spanduk-free-palestine-psg-lolos-dari-hukuman
