article_link,article_title
https://www.cnbcindonesia.com/news/20240803110833-8-560104/video-jk-dan-din-syamsudin-hadiri-pemakaman-ismail-haniyeh-di-qatar,Video: JK dan Din Syamsudin Hadiri Pemakaman Ismail Haniyeh di Qatar
https://www.cnbcindonesia.com/news/20240803104106-8-560100/video-pemimpin-hamas-ismail-haniyeh-dimakamkan-di-qatar,"Video: Pemimpin Hamas, Ismail Haniyeh Dimakamkan di Qatar"
https://www.cnbcindonesia.com/news/20240802201454-7-560034/angkat-senjata-lautan-massa-houthi-kecam-pembunuhan-ismail-haniyeh,"Angkat Senjata, Lautan Massa Houthi Kecam Pembunuhan Ismail Haniyeh"
https://www.cnbcindonesia.com/news/20240803062534-7-560067/potret-mengharukan-pemakaman-pimpinan-hamas-haniyeh-di-doha,Potret Mengharukan Pemakaman Pimpinan Hamas Haniyeh di Doha
https://www.cnbcindonesia.com/news/20240802133245-8-559900/masjid-istiqlal-gelar-salat-gaib-untuk-ismail-haniyeh,Masjid Istiqlal Gelar Salat Gaib untuk Ismail Haniyeh
https://www.cnbcindonesia.com/news/20240802121243-4-559867/australia-mendadak-marah-besar-tuntut-tanggung-jawab-israel-ada-apa,"Australia Mendadak Marah Besar-Tuntut Tanggung Jawab Israel, Ada Apa?"
https://www.cnbcindonesia.com/tech/20240802082541-37-559768/anwar-ibrahim-tiba-tiba-ngamuk-sebut-instagram-biadab,"Anwar Ibrahim Tiba-Tiba Ngamuk, Sebut Instagram Biadab"
https://www.cnbcindonesia.com/news/20240801180752-4-559686/ragam-pembunuhan-11-pemimpin-hamas-oleh-israel-dibom-hingga-disetrum,"Ragam Pembunuhan 11 Pemimpin Hamas oleh Israel, Dibom hingga Disetrum"
https://www.cnbcindonesia.com/news/20240801181303-4-559687/profil-mohammed-deif-bos-militer-hamas-yang-dibunuh-israel-di-gaza,"Profil Mohammed Deif, Bos Militer Hamas yang Dibunuh Israel di Gaza"
https://www.cnbcindonesia.com/news/20240801144744-7-559589/penampakan-lautan-hitam-iringi-pemakaman-pemimpin-hamas-ismail-haniyeh,Penampakan Lautan Hitam Iringi Pemakaman Pemimpin Hamas Ismail Haniyeh
https://www.cnbcindonesia.com/news/20240801140824-8-559570/pemimpin-tertinggi-iran-pimpin-shalat-jenazah-ismail-haniyeh,Pemimpin Tertinggi Iran Pimpin Shalat Jenazah Ismail Haniyeh
https://www.cnbcindonesia.com/news/20240801142232-4-559581/khamenei-pimpin-salat-jenazah-ismail-haniyeh-di-iran-negara-berduka,"Khamenei Pimpin Salat Jenazah Ismail Haniyeh di Iran, Negara Berduka"
https://www.cnbcindonesia.com/news/20240801130131-4-559536/skenario-perang-baru-arab-setelah-kematian-bos-hamas-ismail-haniyeh,Skenario Perang Baru Arab Setelah Kematian Bos Hamas Ismail Haniyeh
https://www.cnbcindonesia.com/news/20240801104341-4-559459/pemimpin-hamas-ismail-haniyeh-dibunuh-di-iran-begini-reaksi-jokowi,"Pemimpin Hamas Ismail Haniyeh Dibunuh di Iran, Begini Reaksi Jokowi"
https://www.cnbcindonesia.com/news/20240724084549-7-557133/laut-manusia-menangis-potret-dunia-berduka-kematian-ismaeil-haniyeh,"'Laut' Manusia Menangis, Potret Dunia Berduka Kematian Ismaeil Haniyeh"
https://www.cnbcindonesia.com/news/20240801082156-4-559405/seperti-petir-reaksi-warga-gaza-pemimpin-hamas-ismail-haniyah-tewas,'Seperti Petir': Reaksi Warga Gaza Pemimpin Hamas Ismail Haniyah Tewas
https://www.cnbcindonesia.com/news/20240801084100-4-559409/bukan-di-tanah-palestina-ismail-haniyeh-dikubur-di-negara-ini,"Bukan di Tanah Palestina, Ismail Haniyeh Dikubur di Negara Ini"
https://www.cnbcindonesia.com/news/20240731195818-7-559348/potret-warga-palestina-iran-menangisi-pembunuhan-ismail-haniyeh,Potret Warga Palestina-Iran 'Menangisi' Pembunuhan Ismail Haniyeh
https://www.cnbcindonesia.com/news/20240731205839-4-559364/kematian-haniyeh-kegilaan-israel-dan-masa-depan-konflik-timur-tengah,"Kematian Haniyeh, Kegilaan Israel, dan Masa Depan Konflik Timur Tengah"
https://www.cnbcindonesia.com/news/20240731184950-4-559334/update-panas-di-timur-tengah-bos-hamas-dibunuh-perang-besar-menanti,Update 'Panas' di Timur Tengah: Bos Hamas Dibunuh-Perang Besar Menanti
https://www.cnbcindonesia.com/news/20240731182900-4-559328/fakta-sepak-terjang-ismail-haniyeh-pemimpin-hamas-yang-tewas-dibunuh,"Fakta-Sepak Terjang Ismail Haniyeh, Pemimpin Hamas yang Tewas Dibunuh"
https://www.cnbcindonesia.com/news/20240731181710-4-559317/respons-pembunuhan-ismael-haniyeh-faksi-faksi-palestina-bersatu,"Respons Pembunuhan Ismael Haniyeh, Faksi-Faksi Palestina Bersatu!"
https://www.cnbcindonesia.com/news/20240731180832-4-559315/pm-malaysia-anwar-ibrahim-kutuk-pembunuhan-haniyeh-bilang-begini,"PM Malaysia Anwar Ibrahim Kutuk Pembunuhan Haniyeh, Bilang Begini"
https://www.cnbcindonesia.com/news/20240731154042-4-559240/iran-ngamuk-ke-israel-ancam-buat-nyesal-bunuh-ismail-haniyeh,"Iran Ngamuk ke Israel, Ancam Buat Nyesal Bunuh Ismail Haniyeh"
https://www.cnbcindonesia.com/news/20240731143228-4-559219/jk-buka-suara-soal-kematian-haniyeh-ungkap-keinginan-kunjungi-ri,"JK Buka Suara soal Kematian Haniyeh, Ungkap Keinginan Kunjungi RI"
https://www.cnbcindonesia.com/news/20240731144155-4-559225/timteng-makin-ngeri-houthi-hizbullah-respons-ismail-haniyeh-tewas,"Timteng Makin Ngeri, Houthi-Hizbullah Respons Ismail Haniyeh Tewas"
https://www.cnbcindonesia.com/news/20240731122824-4-559172/10-pemimpin-hamas-yang-tewas-sejak-perang-terbaru-lawan-israel-di-gaza,10 Pemimpin Hamas yang Tewas sejak Perang Terbaru Lawan Israel di Gaza
https://www.cnbcindonesia.com/news/20240731135750-4-559208/kronologi-pemimpin-hamas-ismail-haniyeh-tewas-diserang-bom-jarak-jauh,"Kronologi Pemimpin Hamas Ismail Haniyeh Tewas, Diserang Bom Jarak Jauh"
https://www.cnbcindonesia.com/news/20240731132818-4-559194/pemerintah-putin-respons-pembunuhan-ismael-haniyeh-ini-kata-rusia,"Pemerintah Putin Respons Pembunuhan Ismael Haniyeh, Ini Kata Rusia"
https://www.cnbcindonesia.com/news/20240731131017-4-559188/turki-buka-suara-soal-pembunuhan-haniyeh-blak-blakan-bilang-begini,"Turki Buka Suara soal Pembunuhan Haniyeh, Blak-blakan Bilang Begini"
https://www.cnbcindonesia.com/news/20240731124327-4-559180/presiden-palestina-mahmoud-abbas-kutuk-pembunuhan-ismael-haniyeh,Presiden Palestina Mahmoud Abbas Kutuk Pembunuhan Ismael Haniyeh
https://www.cnbcindonesia.com/news/20240731123357-4-559179/profil-ismail-haniyeh-pemimpin-hamas-yang-terbunuh-di-teheran-iran,"Profil Ismail Haniyeh, Pemimpin Hamas yang Terbunuh di Teheran Iran"
https://www.cnbcindonesia.com/news/20240730154240-4-558900/aksi-antimuslim-dan-islamofobia-di-as-melejit-70-sejak-perang-gaza,Aksi Antimuslim dan Islamofobia di AS Melejit 70% sejak Perang Gaza
https://www.cnbcindonesia.com/news/20240730082039-4-558682/perang-arab-kian-ngeri-setelah-hizbullah-houthi-kini-turki-vs-israel,"Perang Arab Kian Ngeri! Setelah Hizbullah-Houthi, Kini Turki VS Israel"
https://www.cnbcindonesia.com/news/20240729210831-4-558625/babak-baru-israel-vs-hizbullah-usai-serangan-di-dataran-tinggi-golan,Babak Baru Israel vs Hizbullah Usai Serangan di Dataran Tinggi Golan
https://www.cnbcindonesia.com/news/20240729183817-8-558597/kepala-badan-intelijen-israel-temui-hamas-di-roma-ada-apa,"Kepala Badan Intelijen Israel Temui Hamas di Roma, Ada Apa?"
https://www.cnbcindonesia.com/news/20240729165757-4-558534/turki-ancam-invasi-israel-ini-perbandingan-militer-kedua-negara,"Turki Ancam 'Invasi' Israel, Ini Perbandingan Militer Kedua Negara"
https://www.cnbcindonesia.com/news/20240729092720-4-558341/perang-gaza-memanas-erdogan-bakal-kirim-tentara-turki-setop-israel,"Perang Gaza Memanas, Erdogan Bakal Kirim Tentara Turki ""Setop"" Israel"
https://www.cnbcindonesia.com/news/20240729082116-8-558309/video-perang-pecah-israel-lebanon-saling-serang,Video: Perang Pecah! Israel-Lebanon Saling Serang
https://www.cnbcindonesia.com/news/20240728092352-8-558182/serangan-roket-tewaskan-12-warga-israel-di-lapangan-sepak-bola,Serangan Roket Tewaskan 12 Warga Israel di Lapangan Sepak Bola
https://www.cnbcindonesia.com/news/20240727192736-4-558156/gila-israel-kembali-serang-gaza-30-orang-tewas-ratusan-luka-luka,"Gila! Israel Kembali Serang Gaza, 30 Orang Tewas-Ratusan Luka-luka"
https://www.cnbcindonesia.com/news/20240727112247-4-558102/kamala-harris-tunjukkan-simpati-pada-palestina-dituding-cari-suara,"Kamala Harris Tunjukkan Simpati pada Palestina, Dituding Cari Suara"
https://www.cnbcindonesia.com/news/20240727084923-4-558083/8-atlet-palestina-ikut-olimpiade-paris-bawa-pesan-untuk-dunia,"8 Atlet Palestina Ikut Olimpiade Paris, Bawa Pesan untuk Dunia"
https://www.cnbcindonesia.com/news/20240726164640-4-557977/misi-rahasia-netanyahu-ke-as-minta-restu-perang-di-negara-ini,"Misi Rahasia Netanyahu ke AS, Minta Restu Perang di Negara Ini"
https://www.cnbcindonesia.com/news/20240726171631-4-557987/alasan-perang-gaza-sulit-berakhir-ternyata-ini-yang-dilakukan-israel,"Alasan Perang Gaza Sulit Berakhir, Ternyata Ini yang Dilakukan Israel"
https://www.cnbcindonesia.com/news/20240726154046-4-557941/3-kebohongan-netanyahu-saat-pidato-di-depan-kongres-as-cek-faktanya,"3 Kebohongan Netanyahu Saat Pidato di Depan Kongres AS, Cek Faktanya"
https://www.cnbcindonesia.com/news/20240726084521-8-557779/video-pendemo-as-sebar-serangga-di-hotel-netanyahu-menginap,Video: Pendemo AS Sebar Serangga di Hotel Netanyahu Menginap
https://www.cnbcindonesia.com/lifestyle/20240726065946-34-557750/detik-detik-israel-habis-dicemooh-saat-berlaga-di-olimpiade-paris-2024,Detik-Detik Israel Habis Dicemooh Saat Berlaga di Olimpiade Paris 2024
https://www.cnbcindonesia.com/news/20240726072452-4-557763/kamala-harris-robek-buku-biden-teriaki-netanyahu-perang-gaza-kelar,"Kamala Harris 'Robek' Buku Biden, Teriaki Netanyahu-Perang Gaza Kelar"
https://www.cnbcindonesia.com/news/20240725221857-7-557710/panas-perang-gaza-patung-wajah-netanyahu-hangus-dibakar-massa,"Panas Perang Gaza, Patung Wajah Netanyahu Hangus Dibakar Massa"
