article_link,article_title
https://www.cnbcindonesia.com/news/20240501070335-4-534828/geger-netanyahu-mau-ditangkap-merengek-ke-biden-minta-as-lakukan-ini,"Geger Netanyahu Mau Ditangkap, Merengek ke Biden-Minta AS Lakukan Ini"
https://www.cnbcindonesia.com/news/20240430154543-7-534706/as-bangun-dermaga-di-lepas-pantai-jalur-gaza-untuk-apa,"AS Bangun Dermaga di Lepas Pantai Jalur Gaza, Untuk Apa?"
https://www.cnbcindonesia.com/news/20240430204505-4-534811/bak-jakarta-98-demo-di-as-kian-gila-mahasiswa-kepung-kampus,"Bak Jakarta 98, Demo di AS Kian 'Gila'-Mahasiswa Kepung Kampus"
https://www.cnbcindonesia.com/news/20240430152244-4-534692/as-ungkap-5-unit-pasukan-israel-melanggar-ham-netanyahu-bakal-melawan,"AS Ungkap 5 Unit Pasukan Israel Melanggar HAM, Netanyahu Bakal Melawan"
https://www.cnbcindonesia.com/news/20240430160708-4-534721/dihajar-boikot-anti-israel-kfc-tutup-100-gerai-lebih-di-malaysia,"Dihajar Boikot Anti-Israel, KFC Tutup 100 Gerai Lebih di Malaysia"
https://www.cnbcindonesia.com/news/20240430091410-8-534522/video-as-umumkan-5-unit-militer-israel-melanggar-ham-warga-palestina,Video: AS Umumkan 5 Unit Militer Israel Melanggar HAM Warga Palestina
https://www.cnbcindonesia.com/news/20240430091522-8-534523/video-menlu-as-kopdar-dengan-putra-mahkota-arab-saudi,"Video: Menlu AS ""Kopdar"" Dengan Putra Mahkota Arab Saudi"
https://www.cnbcindonesia.com/news/20240430075005-4-534489/kronologi-sebab-netanyahu-bakal-ditangkap-bukan-gaza-7-oktober-tapi,"Kronologi-Sebab Netanyahu Bakal Ditangkap, Bukan Gaza 7 Oktober Tapi.."
https://www.cnbcindonesia.com/news/20240429144732-4-534323/bacapres-as-ditangkap-saat-demo-pro-palestina-begini-kronologinya,"Bacapres AS Ditangkap Saat Demo Pro-Palestina, Begini Kronologinya"
https://www.cnbcindonesia.com/news/20240429132929-4-534295/presiden-palestina-minta-bantuan-as-sebut-israel-manfaatkan-hamas,"Presiden Palestina Minta Bantuan AS, Sebut Israel Manfaatkan Hamas"
https://www.cnbcindonesia.com/news/20240429112626-8-534230/video-demo-ratusan-mahasiswa-di-as-bela-palestina-wni-ikut-serta,"Video: Demo Ratusan Mahasiswa di AS Bela Palestina, WNI Ikut Serta?"
https://www.cnbcindonesia.com/news/20240429115754-4-534242/update-terbaru-perang-gaza-gencatan-senjata-baru-demo-besar-kampus-as,Update Terbaru Perang Gaza: Gencatan Senjata Baru-Demo Besar Kampus AS
https://www.cnbcindonesia.com/news/20240429100803-4-534190/gedung-putih-respons-demo-besar-guncang-kampus-as-bela-palestina,Gedung Putih Respons Demo Besar Guncang Kampus AS Bela Palestina
https://www.cnbcindonesia.com/news/20240429082536-8-534148/video-israel-ketar-ketir-takut-netanyahu-ditangkap-icc,"Video: Israel Ketar-Ketir, Takut Netanyahu Ditangkap ICC"
https://www.cnbcindonesia.com/news/20240429082806-8-534152/video-polisi-as-tangkap-lebih-dari-150-orang-demonstran-pro-palestina,Video: Polisi AS Tangkap Lebih Dari 150 Orang Demonstran Pro-Palestina
https://www.cnbcindonesia.com/news/20240429073527-4-534139/prabowo-tiba-tiba-muncul-di-media-inggris-sindir-ini-ada-apa,"Prabowo Tiba-Tiba Muncul di Media Inggris & Sindir Ini, Ada Apa?"
https://www.cnbcindonesia.com/news/20240428163148-4-534092/ratusan-mahasiswa-kampus-elit-ditahan-karena-dukung-palestina,Ratusan Mahasiswa Kampus Elit Ditahan karena Dukung Palestina
https://www.cnbcindonesia.com/news/20240428054536-4-534014/terbaru-israel-buka-peluang-gencatan-senjata-di-gaza-ini-syaratnya,"Terbaru! Israel Buka Peluang Gencatan Senjata di Gaza, Ini Syaratnya"
https://www.cnbcindonesia.com/news/20240427111733-8-533937/video-polisi-paris-pisahkan-demonstran-pro-palestina-vs-pro-israel,Video: Polisi Paris Pisahkan Demonstran Pro-Palestina Vs Pro-Israel
https://www.cnbcindonesia.com/news/20240427103814-7-533939/potret-aparat-kepolisian-brutal-hadapi-demo-pro-palestina-di-as,Potret Aparat Kepolisian Brutal Hadapi Demo Pro-Palestina di AS
https://www.cnbcindonesia.com/news/20240426154457-4-533804/demo-besar-besaran-mahasiswa-as-chaos-polisi-tembakan-peluru-karet,"Demo Besar-besaran Mahasiswa AS Chaos, Polisi Tembakan Peluru Karet"
https://www.cnbcindonesia.com/news/20240426142539-4-533771/warga-israel-bergerak-menuju-gaza-ingin-bangun-permukiman-yahudi,"Warga Israel Bergerak Menuju Gaza, Ingin Bangun Permukiman Yahudi"
https://www.cnbcindonesia.com/news/20240426105037-4-533660/chaos-demo-kampus-kampus-as-terus-meluas-joe-biden-terdesak,"Chaos! Demo Kampus-Kampus AS Terus Meluas, Joe Biden Terdesak"
https://www.cnbcindonesia.com/news/20240426090345-8-533612/video-as-tangkap-500-mahasiswa-terlibat-demonstrasi-pro-palestina,Video: AS Tangkap 500 Mahasiswa Terlibat Demonstrasi Pro-Palestina
https://www.cnbcindonesia.com/news/20240425192834-7-533533/citra-satelit-ungkap-tanda-israel-bakal-serang-rafah-habis-habisan,Citra Satelit Ungkap Tanda Israel Bakal Serang Rafah Habis-habisan
https://www.cnbcindonesia.com/news/20240426050208-4-533555/israel-siapkan-serangan-terakhir-hancurkan-hamas-as-cs-warning-ini,"Israel Siapkan Serangan Terakhir Hancurkan Hamas, AS Cs Warning Ini"
https://www.cnbcindonesia.com/news/20240425185543-8-533513/miris-ratusan-jenazah-ditemukan-dalam-kondisi-terikat-di-rs-palestina,Miris! Ratusan Jenazah Ditemukan Dalam Kondisi Terikat di RS Palestina
https://www.cnbcindonesia.com/news/20240424103420-7-532940/potret-demo-guncang-kampus-kampus-as-mahasiswa-ditangkapi-karena-ini,"Potret Demo Guncang Kampus-Kampus AS, Mahasiswa Ditangkapi karena Ini"
https://www.cnbcindonesia.com/news/20240424185907-4-533166/geger-kuburan-massal-di-dua-rumah-sakit-gaza-pbb-serukan-investigasi,"Geger Kuburan Massal di Dua Rumah Sakit Gaza, PBB Serukan Investigasi"
https://www.cnbcindonesia.com/news/20240423202404-8-532787/video-pengunjuk-rasa-pro-palestina-ditangkap-di-new-york-university,Video: Pengunjuk Rasa Pro Palestina Ditangkap di New York University
https://www.cnbcindonesia.com/news/20240423175301-4-532741/israel-gagal-buktikan-badan-pbb-unrwa-bantu-hamas-di-gaza,Israel Gagal Buktikan Badan PBB UNRWA Bantu Hamas di Gaza
https://www.cnbcindonesia.com/news/20240422203132-4-532436/biden-hukum-pasukan-khusus-israel-netanyahu-siap-melawan,"Biden Hukum Pasukan Khusus Israel, Netanyahu Siap Melawan"
https://www.cnbcindonesia.com/news/20240422194403-4-532429/mengenal-netzah-yehuda-pasukan-khusus-israel-yang-digebuk-as,"Mengenal Netzah Yehuda, Pasukan Khusus Israel yang 'Digebuk' AS"
https://www.cnbcindonesia.com/news/20240422173725-8-532380/video-detik--detik-tentara-israel-kena-jebakan-bendera-palestina,Video: Detik - Detik Tentara Israel Kena Jebakan Bendera Palestina
https://www.cnbcindonesia.com/news/20240422172449-4-532371/kecolongan-serangan-hamas-bos-intelijen-militer-israel-resign,"Kecolongan Serangan Hamas, Bos Intelijen Militer Israel Resign"
https://www.cnbcindonesia.com/news/20240422080041-8-532100/video-timur-tengah-memanas-pangkalan-militer-as-di-suriah-diserang,"Video: Timur Tengah Memanas, Pangkalan Militer AS di Suriah Diserang"
https://www.cnbcindonesia.com/research/20240419153224-128-531735/daftar-sekutu-iran-tersebar-di-berbagai-penjuru-dunia,"Daftar Sekutu Iran, Tersebar di Berbagai Penjuru Dunia"
https://www.cnbcindonesia.com/news/20240419160530-4-531746/palestina-gagal-jadi-anggota-penuh-pbb-gegara-as-ini-reaksi-kemlu-ri,"Palestina Gagal Jadi Anggota Penuh PBB Gegara AS, Ini Reaksi Kemlu RI"
https://www.cnbcindonesia.com/news/20240419114033-8-531652/video-rupiah-krisis-lagi-hingga-palestina-gagal-jadi-anggota-ppb,Video: Rupiah Krisis Lagi Hingga Palestina Gagal Jadi Anggota PPB
https://www.cnbcindonesia.com/lifestyle/20240408133220-33-529342/saat-akun-instagram-jungkook-bts-penuh-desakan-dukung-palestina,Saat Akun Instagram JungKook BTS Penuh Desakan Dukung Palestina
https://www.cnbcindonesia.com/news/20240419085224-8-531550/video-as-veto-draf-resolusi-dk-pbb-usulkan-palestina-jadi-anggota-pbb,Video: AS Veto Draf Resolusi DK PBB Usulkan Palestina Jadi Anggota PBB
https://www.cnbcindonesia.com/news/20240418184708-7-531481/waspada-gempuran-iran-israel-siagakan-iron-dome-kapal-perang,"Waspada Gempuran Iran, Israel Siagakan Iron Dome & Kapal Perang"
https://www.cnbcindonesia.com/news/20240419075342-4-531531/hamas-buka-suara-soal-veto-as-tolak-palestina-jadi-anggota-penuh-pbb,Hamas Buka Suara soal Veto AS Tolak Palestina Jadi Anggota Penuh PBB
https://www.cnbcindonesia.com/news/20240419044723-4-531505/palestina-gagal-jadi-anggota-penuh-pbb-kena-veto-amerika-serikat,"Palestina Gagal Jadi Anggota Penuh PBB, Kena Veto Amerika Serikat"
https://www.cnbcindonesia.com/news/20240418181307-8-531469/video-ri-china-dukung-palestina-jadi-anggota-penuh-pbb,Video: RI-China Dukung Palestina Jadi Anggota Penuh PBB
https://www.cnbcindonesia.com/news/20240418141125-4-531365/kaki-tangan-xi-jinping-buka-bukaan-masalah-palestina-di-ri-sebut-ini,"Kaki Tangan Xi Jinping Buka-bukaan Masalah Palestina di RI, Sebut Ini"
https://www.cnbcindonesia.com/news/20240418111343-4-531284/menlu-china-wang-yi-sindir-habis-as-di-depan-menlu-retno-ada-apa,"Menlu China Wang Yi Sindir Habis AS di Depan Menlu Retno, Ada Apa?"
https://www.cnbcindonesia.com/news/20240418080442-4-531193/dewan-keamanan-tentukan-nasib-keanggotaan-palestina-di-pbb-diveto-as,"Dewan Keamanan Tentukan Nasib Keanggotaan Palestina di PBB, Diveto AS?"
https://www.cnbcindonesia.com/news/20240417073922-4-530868/putin-akhirnya-turun-gunung-telepon-presiden-iran-dan-beri-pesan-ini,"Putin Akhirnya Turun Gunung, Telepon Presiden Iran dan Beri Pesan Ini"
https://www.cnbcindonesia.com/news/20240415181806-7-530465/terusir-karena-perang-ribuan-warga-gaza-nekat-kembali-ke-rumah,"Terusir karena Perang, Ribuan Warga Gaza Nekat Kembali ke Rumah"
https://www.cnbcindonesia.com/news/20240416065908-4-530521/perang-iran-israel-bikin-yordania-pusing-tujuh-keliling-kenapa,"Perang Iran-Israel Bikin Yordania 'Pusing Tujuh Keliling', Kenapa?"
https://www.cnbcindonesia.com/research/20240415150655-128-530418/iran-israel-telah-bermusuhan-sejak-1979-ini-sejarahnya,"Iran-Israel Telah Bermusuhan Sejak 1979, Ini Sejarahnya"
https://www.cnbcindonesia.com/news/20240414171638-7-530304/penampakan-puing-roket-usai-iran-serang-israel,Penampakan Puing Roket Usai Iran Serang Israel
https://www.cnbcindonesia.com/news/20240414174623-7-530313/ngeri-ini-senjata-andalan-mematikan-milik-iran-bikin-gentar-as-israel,Ngeri! Ini Senjata Andalan Mematikan Milik Iran Bikin Gentar AS-Israel
https://www.cnbcindonesia.com/news/20240414145423-4-530283/iran-serang-israel-habis-habisan-begini-reaksi-hamas,"Iran Serang Israel Habis-habisan, Begini Reaksi Hamas"
https://www.cnbcindonesia.com/news/20240414133248-7-530271/potret-warga-iran-bersorak-usai-sukses-serang-israel,Potret Warga Iran Bersorak Usai Sukses Serang Israel
https://www.cnbcindonesia.com/news/20240414112407-4-530245/terkuak-ini-alasan-utama-iran-serang-israel,"Terkuak, Ini Alasan Utama Iran Serang Israel"
https://www.cnbcindonesia.com/news/20240414102348-7-530235/penampakan-rudal-iran-bombardir-israel,Penampakan Rudal Iran Bombardir Israel
https://www.cnbcindonesia.com/news/20240414095009-7-530221/potret-detik-detik-ratusan-drone-iran-serang-israel,Potret Detik-Detik Ratusan Drone Iran Serang Israel
https://www.cnbcindonesia.com/research/20240413170321-128-530152/di-ambang-perang-ini-sejarah-panjang-konflik-israel-vs-iran,Di Ambang Perang: Ini Sejarah Panjang Konflik Israel VS Iran
https://www.cnbcindonesia.com/news/20240413085417-7-530075/massa-bela-palestina-gelar-aksi-penuhi-jalanan-di-new-york,Massa Bela Palestina Gelar Aksi Penuhi Jalanan di New York
https://www.cnbcindonesia.com/news/20240412162302-7-529984/potret-haru-warga-palestina-berziarah-ke-makam-keluarga,Potret Haru Warga Palestina Berziarah ke Makam Keluarga
https://www.cnbcindonesia.com/news/20240412123417-8-529955/video-potret-anak-anak-di-gaza-saat-rayakan-idul-fitri,Video: Potret Anak-anak di Gaza Saat Rayakan Idul Fitri
https://www.cnbcindonesia.com/research/20240411142226-128-529803/perayaan-idul-fitri-tahun-ini-penuh-duka-dan-teror-bagi-warga-gaza,Perayaan Idul Fitri Tahun Ini Penuh Duka dan Teror Bagi Warga Gaza
https://www.cnbcindonesia.com/news/20240411114735-4-529784/tak-suka-gaza-dibombardir-brutal-israel-biden-semprot-netanyahu,"Tak Suka Gaza Dibombardir Brutal Israel, Biden Semprot Netanyahu"
https://www.cnbcindonesia.com/news/20240410180438-8-529694/video-biden-kritik-netanyahu-salahkan-soal-ini,"Video: Biden Kritik Netanyahu, Salahkan Soal Ini"
https://www.cnbcindonesia.com/news/20240410180244-8-529692/video-muslim-palestina-di-gaza-laksanakan-salat-id-di-tengah-agresi,Video: Muslim Palestina di Gaza Laksanakan Salat ID di Tengah Agresi
https://www.cnbcindonesia.com/news/20240410140402-4-529660/tanda-tanda-universitas-harvard-makin-tak-laku-muncul-fenomena-ini,"Tanda-Tanda Universitas Harvard Makin Tak Laku, Muncul Fenomena Ini"
https://www.cnbcindonesia.com/news/20240410133550-8-529655/video-sambut-lebaran-14-warga-palestina-tewas-akibat-serangan-israel,"Video: Sambut Lebaran, 14 Warga Palestina Tewas Akibat Serangan Israel"
https://www.cnbcindonesia.com/news/20240410132820-8-529653/video-akhirnya-indonesia-berhasil-kirim-bantuan-ke-gaza-via-hercules,Video: Akhirnya! Indonesia Berhasil Kirim Bantuan ke Gaza Via Hercules
https://www.cnbcindonesia.com/news/20240410110000-8-529628/israel-serang-palestina-di-malam-takbiran-14-orang-tewas,"Israel Serang Palestina di Malam Takbiran, 14 Orang Tewas"
https://www.cnbcindonesia.com/news/20240409232002-7-529569/potret-militer-yordania-jatuhkan-paket-bantuan-lebaran-ke-gaza,Potret Militer Yordania Jatuhkan Paket Bantuan Lebaran ke Gaza
https://www.cnbcindonesia.com/market/20240410082319-17-529588/negosiasi-israel-hamas-masih-alot-harga-minyak-dunia-mendingin,"Negosiasi Israel-Hamas Masih Alot, Harga Minyak Dunia Mendingin"
https://www.cnbcindonesia.com/news/20240410073232-4-529583/erdogan-nekat-hukum-netanyahu-israel-siap-balas-dendam,"Erdogan Nekat Hukum Netanyahu, Israel Siap Balas Dendam"
https://www.cnbcindonesia.com/news/20240409200039-8-529550/video-rusia-dukung-keanggotaan-tetap-palestina-di-pbb,Video: Rusia Dukung Keanggotaan Tetap Palestina Di PBB
https://www.cnbcindonesia.com/research/20240409133822-128-529496/jalur-rafah-jadi-harapan-hidup-jutaan-warga-palestina,Jalur Rafah Jadi Harapan Hidup Jutaan Warga Palestina
https://www.cnbcindonesia.com/news/20240409055046-4-529437/negosiasi-israel-hamas-di-mesir-gagal-netanyahu-siap-invasi-rafah,"Negosiasi Israel-Hamas di Mesir Gagal, Netanyahu Siap Invasi Rafah"
https://www.cnbcindonesia.com/news/20240408183743-7-529410/potret-palestina-sambut-idulfitri-dalam-bayang-bayang-perang-gaza,Potret Palestina Sambut Idulfitri dalam Bayang-Bayang Perang Gaza
https://www.cnbcindonesia.com/news/20240408101115-4-529301/warga-israel-panic-buying-takut-diamuk-iran,"Warga Israel Panic Buying, Takut Diamuk Iran"
https://www.cnbcindonesia.com/news/20240407191349-7-529238/detik-detik-israel-tembak-gas-air-mata-di-al-aqsa-jamaah-berhamburan,"Detik-Detik Israel Tembak Gas Air Mata di Al Aqsa, Jamaah Berhamburan"
https://www.cnbcindonesia.com/news/20240407122249-8-529168/video-jelang-lebaran-israel-masih-serang-gaza,"Video: Jelang Lebaran, Israel Masih Serang Gaza"
https://www.cnbcindonesia.com/news/20240407085257-4-529129/pbb-buka-suara-soal-perang-gaza-tonggak-sejarah-yang-mengerikan,PBB Buka Suara Soal Perang Gaza: Tonggak Sejarah yang Mengerikan
https://www.cnbcindonesia.com/news/20240406090854-4-528953/ketua-pbb-ngamuk-besar-ke-israel-sorot-penggunaan-ai-oleh-militer,"Ketua PBB Ngamuk Besar ke Israel, Sorot Penggunaan AI Oleh Militer"
https://www.cnbcindonesia.com/news/20240405112700-7-528652/warga-polandia-beri-penghormatan-ke-relawan-yang-gugur-dibunuh-israel,Warga Polandia Beri Penghormatan ke Relawan yang Gugur Dibunuh Israel
https://www.cnbcindonesia.com/news/20240405145106-4-528783/ultimatum-biden-bikin-netanyahu-ciut-israel-akhirnya-lakukan-ini,"Ultimatum Biden Bikin Netanyahu 'Ciut', Israel Akhirnya Lakukan Ini"
https://www.cnbcindonesia.com/news/20240405100233-7-528595/israel-bunuh-relawan-internasional-kapal-bantuan-ini-balik-kanan,"Israel Bunuh Relawan Internasional, Kapal Bantuan Ini 'Balik Kanan'"
https://www.cnbcindonesia.com/news/20240405075905-8-528545/video-6-bulan-agresi-israel-korban-tewas-tembus-33-ribu-jiwa,"Video: 6 Bulan Agresi Israel, Korban Tewas Tembus 33 Ribu Jiwa"
https://www.cnbcindonesia.com/news/20240405104705-4-528625/biden-ultimatum-netanyahu-israel-kini-hadapi-ancaman-nyata-dari-as,"Biden Ultimatum Netanyahu, Israel Kini Hadapi Ancaman Nyata dari AS"
https://www.cnbcindonesia.com/tech/20240405094658-37-528587/apple-pecat-karyawan-palestina-bos-besar-didemo,"Apple Pecat Karyawan Palestina, Bos Besar Didemo"
https://www.cnbcindonesia.com/news/20240404135701-4-528328/bos-hamas-tuntut-gencatan-senjata-permanen-begini-respons-israel,"Bos Hamas Tuntut Gencatan Senjata Permanen, Begini Respons Israel"
https://www.cnbcindonesia.com/news/20240404065940-4-528112/borok-israel-tersingkap-bunuh-pekerja-kemanusiaan-secara-sistematis,"Borok Israel Tersingkap, Bunuh Pekerja Kemanusiaan secara Sistematis"
https://www.cnbcindonesia.com/news/20240403152755-4-527975/palestina-anak-bawang-di-pbb-apakah-bisa-jadi-anggota-penuh,"Palestina 'Anak Bawang' di PBB, Apakah Bisa Jadi Anggota Penuh?"
https://www.cnbcindonesia.com/news/20240403082925-8-527727/video-netanyahu-akui-israel-tak-sengaja-bombardir-koki-inggris,Video: Netanyahu Akui Israel Tak Sengaja Bombardir Koki Inggris
https://www.cnbcindonesia.com/news/20240403082750-8-527725/video-inggris-panggil-dubes-israel-usai-3-koki-inggris-tewas-di-gaza,Video: Inggris Panggil Dubes Israel Usai 3 Koki Inggris Tewas Di Gaza
https://www.cnbcindonesia.com/news/20240402125817-7-527471/potret-serangan-israel-tewaskan-pekerja-bantuan-internasional-di-gaza,Potret Serangan Israel Tewaskan Pekerja Bantuan Internasional di Gaza
https://www.cnbcindonesia.com/news/20240402111701-7-527421/miris-potret-terbaru-rs-al-shifa-hancur-lebur-dbombardir-israel,Miris! Potret Terbaru RS Al Shifa Hancur Lebur Dbombardir Israel
https://www.cnbcindonesia.com/news/20240402151518-4-527560/israel-tangkap-adik-pemimpin-hamas-ismail-haniyeh-ini-kronologinya,"Israel Tangkap Adik Pemimpin Hamas Ismail Haniyeh, Ini Kronologinya"
https://www.cnbcindonesia.com/news/20240402142131-4-527534/brutal-serangan-israel-bunuh-7-pekerja-bantuan-internasional-di-gaza,Brutal! Serangan Israel Bunuh 7 Pekerja Bantuan Internasional di Gaza
https://www.cnbcindonesia.com/news/20240402100737-4-527386/as-pertimbangkan-transfer-senjata-rp-286-t-ke-israel-biden-galau,"AS Pertimbangkan Transfer Senjata Rp 286 T ke Israel, Biden Galau"
https://www.cnbcindonesia.com/news/20240402081009-8-527338/video-akhirnya-israel-tarik-pasukan-dari-rs-al-shifa-ada-apa,"Video: Akhirnya Israel Tarik Pasukan Dari RS Al Shifa, Ada Apa?"
https://www.cnbcindonesia.com/tech/20240402063943-37-527315/israel-pakai-teknologi-google-tangkap-warga-gaza-lalu-disiksa,"Israel Pakai Teknologi Google Tangkap Warga Gaza, Lalu Disiksa"
https://www.cnbcindonesia.com/news/20240402053919-4-527296/israel-menggila-bombardir-kedutaan-iran-di-suriah-3-komandan-tewas,"Israel Menggila! Bombardir Kedutaan Iran di Suriah, 3 Komandan Tewas"
https://www.cnbcindonesia.com/news/20240401191958-8-527241/video-israel-berikan-syarat-buka-akses-bantuan-ke-gaza,Video : Israel Berikan Syarat Buka Akses Bantuan ke Gaza
https://www.cnbcindonesia.com/news/20240401082237-8-526927/video-pekan-paskah-paus-fransiskus-serukan-gencatan-senjata-di-gaza,"Video: Pekan Paskah, Paus Fransiskus Serukan Gencatan Senjata Di Gaza"
https://www.cnbcindonesia.com/news/20240401075602-4-526921/netanyahu-operasi-hernia-warga-israel-demo-besar-suruh-lengser,"Netanyahu Operasi Hernia, Warga Israel Demo Besar Suruh Lengser"
https://www.cnbcindonesia.com/news/20240331215238-4-526888/pm-israel-benjamin-netanyahu-tiba-tiba-masuk-rs-kena-hernia,"PM Israel Benjamin Netanyahu Tiba-Tiba Masuk RS, Kena Hernia"
https://www.cnbcindonesia.com/news/20240330200310-7-526749/keluarga-sandera-hamas-demo-di-tel-aviv-pajang-foto-keluarga,"Keluarga Sandera Hamas Demo di Tel Aviv, Pajang Foto Keluarga"
https://www.cnbcindonesia.com/news/20240330102739-8-526673/video-ramadan-di-gaza-salat-di-tengah-ancaman-bom-israel-kelaparan,"Video: Ramadan Di Gaza, Salat Di Tengah Ancaman Bom Israel & Kelaparan"
https://www.cnbcindonesia.com/news/20240330130732-4-526694/sekutu-setia-israel-tiba-tiba-ubah-sikap-soal-korban-di-gaza-kenapa,"Sekutu Setia Israel Tiba-Tiba Ubah Sikap Soal Korban di Gaza, Kenapa?"
https://www.cnbcindonesia.com/news/20240330100142-8-526670/video-pbb-perintahkan-israel-izinkan-lebih-banyak-bantuan-masuk-gaza,Video: PBB Perintahkan Israel Izinkan Lebih Banyak Bantuan Masuk Gaza
https://www.cnbcindonesia.com/lifestyle/20240330120130-33-526682/universitas-harvard-makin-sepi-peminat-alasanya-tak-terduga,"Universitas Harvard Makin Sepi Peminat, Alasanya Tak Terduga"
https://www.cnbcindonesia.com/news/20240330062149-4-526654/israel-kepung-jalur-bantuan-paceklik-sudah-terjadi-di-jalur-gaza,"Israel Kepung Jalur Bantuan, Paceklik Sudah Terjadi di Jalur Gaza"
https://www.cnbcindonesia.com/news/20240329171304-8-526617/video-israel-batasi-warga-palestina-yang-ingin-masuk-al-aqsa,VIDEO: Israel Batasi Warga Palestina yang Ingin Masuk Al-Aqsa
