article_link,date_time,article_title
https://www.cnnindonesia.com/nasional/20231102094036-12-1019001/tni-siapkan-dua-pesawat-hercules-untuk-kirim-bantuan-ke-palestina,2025-02-24 15:03:36,TNI Siapkan Dua Pesawat Hercules untuk Kirim Bantuan ke Palestina
https://www.cnnindonesia.com/internasional/20231102093527-120-1018992/generator-utama-rs-indonesia-habis-sistem-oksigen-lemari-jenazah-mati,2025-02-24 15:03:36,"Generator Utama RS Indonesia Habis, Sistem Oksigen-Lemari Jenazah Mati"
https://www.cnnindonesia.com/gaya-hidup/20231102090221-284-1018966/doa-dan-tata-cara-doa-qunut-nazilah-untuk-palestina,2025-02-24 15:03:36,Doa dan Tata Cara Doa Qunut Nazilah untuk Palestina
https://www.cnnindonesia.com/internasional/20231102091506-120-1018970/ramai-pakai-gambar-semangka-untuk-dukung-palestina-apa-artinya,2025-02-24 15:03:36,"Ramai Pakai Gambar Semangka untuk Dukung Palestina, Apa Artinya?"
https://www.cnnindonesia.com/tv/20231101213929-404-1018867/video-jerit-tangis-warga-palestina-kehilangan-keluarga,2025-02-24 15:03:36,VIDEO: Jerit Tangis Warga Palestina Kehilangan Keluarga
https://www.cnnindonesia.com/internasional/20231102073724-120-1018930/barat-buang-muka-dari-palestina-apa-yang-bisa-negara-muslim-lakukan,2025-02-24 15:03:36,"Barat Buang Muka dari Palestina, Apa yang Bisa Negara Muslim Lakukan?"
https://www.cnnindonesia.com/tv/20231101190535-404-1018815/video-serangan-israel-ke-kamp-pengungsi-nuseirat-puluhan-warga-tewas,2025-02-24 15:03:36,"VIDEO: Serangan Israel ke Kamp Pengungsi Nuseirat, Puluhan Warga Tewas"
https://www.cnnindonesia.com/ekonomi/20231101142052-92-1018653/peringatan-bps-soal-gejolak-harga-minyak-buntut-perang-israel-hamas,2025-02-24 15:03:36,Peringatan BPS soal Gejolak Harga Minyak Buntut Perang Israel-Hamas
https://www.cnnindonesia.com/nasional/20231102000955-20-1018879/jk-serukan-qunut-nazilah-untuk-dukung-palestina,2025-02-24 15:03:36,JK Serukan Qunut Nazilah untuk Dukung Palestina
https://www.cnnindonesia.com/internasional/20231101203044-120-1018853/kesaksian-relawan-di-rs-ri-di-gaza-ambulans-bolak-balik-bawa-jenazah,2025-02-24 15:03:36,Kesaksian Relawan di RS RI di Gaza: Ambulans Bolak-balik Bawa Jenazah
https://www.cnnindonesia.com/internasional/20231102012842-120-1018884/tentara-israel-tembaki-wanita-dan-anak-gaza-yang-tengah-mengantre-roti,2025-02-24 15:03:45,Tentara Israel Tembaki Wanita dan Anak Gaza yang Tengah Mengantre Roti
https://www.cnnindonesia.com/internasional/20231101225555-120-1018876/israel-akui-serangan-bom-di-kamp-pengungsian-target-kami-hamas,2025-02-24 15:03:45,Israel Akui Serangan Bom di Kamp Pengungsian: Target Kami Hamas
