article_link,date_time,article_title
https://video.kompas.com/watch/1479795/israel-berkelit-sebut-serangannya-ke-rafah-tak-mungkin-picu-kebakaran-mematikan,"29/05/2024, 19:15 WIB",Israel Berkelit! Sebut Serangannya ke Rafah Tak Mungkin Picu Kebakaran Mematikan
https://video.kompas.com/watch/1479793/saat-politikus-as-nikki-haley-tulis-habisi-mereka-di-rudal-israel,"29/05/2024, 19:12 WIB","Saat Politikus AS Nikki Haley Tulis ""Habisi Mereka"" di Rudal Israel"
http://nasional.kompas.com/read/2024/05/29/18380631/bertemu-npc-puan-minta-pemerintah-china-perkuat-dukungan-untuk-palestina,"29/05/2024, 18:38 WIB","Bertemu NPC, Puan Minta Pemerintah China Perkuat Dukungan untuk Palestina"
https://video.kompas.com/watch/1479769/mantan-pm-israel-sebut-kepemimpinan-benjamin-netanyahu-gagal-total,"29/05/2024, 18:37 WIB",Mantan PM Israel Sebut Kepemimpinan Benjamin Netanyahu Gagal Total
https://video.kompas.com/watch/1479623/potret-miris-warga-palestina-di-pengungsian-gaza-kesulitan-makanan-dan-air-bersih,"29/05/2024, 18:25 WIB","Potret Miris Warga Palestina di Pengungsian Gaza, Kesulitan Makanan dan Air Bersih"
https://video.kompas.com/watch/1479303/as-desak-israel-investigasi-internal-serangan-brutal-di-rafah,"29/05/2024, 17:27 WIB",AS Desak Israel Investigasi Internal Serangan Brutal di Rafah
https://video.kompas.com/watch/1479277/tewaskan-45-warga-sipil-idf-serangan-ke-rafah-tidak-sengaja,"29/05/2024, 17:19 WIB","Tewaskan 45 Warga Sipil, IDF: Serangan ke Rafah Tidak Sengaja"
https://video.kompas.com/watch/1479237/kepemimpinan-netanyahu-digoyang-dianggap-tak-pantas-pimpin-israel,"29/05/2024, 16:34 WIB","Kepemimpinan Netanyahu 'Digoyang', Dianggap Tak Pantas Pimpin Israel"
http://www.kompas.com/tren/read/2024/05/29/163000965/daftar-146-negara-yang-mengakui-palestina-dari-masa-ke-masa-,"29/05/2024, 16:30 WIB",Daftar 146 Negara yang Mengakui Palestina dari Masa ke Masa
https://video.kompas.com/watch/1479230/ramai-soal-all-eyes-on-rafah-apa-artinya,"29/05/2024, 16:28 WIB","Ramai soal ""All Eyes on Rafah"", Apa Artinya?"
https://video.kompas.com/watch/1479187/45-warga-sipil-tewas-idf-serangan-ke-rafah-tidak-sengaja,"29/05/2024, 15:54 WIB","45 Warga Sipil Tewas, IDF: Serangan ke Rafah Tidak Sengaja"
http://nasional.kompas.com/read/2024/05/29/15410711/baznas-tegas-tolak-donasi-terkoneksi-israel-dukung-boikot-global,"29/05/2024, 15:41 WIB","Baznas Tegas Tolak Donasi Terkoneksi Israel, Dukung Boikot Global"
http://internasional.kompas.com/read/2024/05/29/144745870/melihat-dampak-dari-mengakui-palestina-sebagai-negara,"29/05/2024, 14:47 WIB",Melihat Dampak dari Mengakui Palestina sebagai Negara
https://video.kompas.com/watch/1478582/israel-tewaskan-36096-warga-palestina-hamas-disebut-tewaskan-1189-warga-israel,"29/05/2024, 12:42 WIB","Israel Tewaskan 36.096 Warga Palestina, Hamas Disebut Tewaskan 1.189 Warga Israel"
http://internasional.kompas.com/read/2024/05/29/124114470/bagaimana-rencana-the-day-after-bisa-bantu-mengakhiri-perang-di-gaza,"29/05/2024, 12:41 WIB","Bagaimana Rencana ""The Day After"" Bisa Bantu Mengakhiri Perang di Gaza"
http://www.kompas.com/tren/read/2024/05/29/103000065/israel-serang-kamp-pengungsi-di-rafah-21-tewas-bantuan-ke-gaza-terhenti,"29/05/2024, 10:30 WIB","Israel Serang Kamp Pengungsi di Rafah, 21 Tewas, Bantuan ke Gaza Terhenti"
https://video.kompas.com/watch/1478145/palestina-kibarkan-bendera-spanyol-norwegia-dan-irlandia-di-tepi-barat,"29/05/2024, 10:26 WIB","Palestina Kibarkan Bendera Spanyol, Norwegia, dan Irlandia di Tepi Barat"
https://video.kompas.com/watch/1478127/perang-di-gaza-hamas-tewaskan-1189-orang-dan-israel-36096-warga-palestina,"29/05/2024, 10:18 WIB","Perang di Gaza, Hamas Tewaskan 1.189 Orang dan Israel 36.096 Warga Palestina"
http://www.kompas.com/cekfakta/read/2024/05/29/094800782/-klarifikasi-video-pengibaran-bendera-palestina-di-puncak-piramida,"29/05/2024, 09:48 WIB",[KLARIFIKASI] Video Pengibaran Bendera Palestina di Puncak Piramida Mesir Hasil Rekayasa
https://video.kompas.com/watch/1477953/militer-israel-ngaku-hanya-pakai-amunisi-ringan-saat-hantam-tenda-pengungsi-di-rafah-gaza,"29/05/2024, 08:37 WIB",Militer Israel Ngaku Hanya Pakai Amunisi Ringan saat Hantam Tenda Pengungsi di Rafah Gaza
https://video.kompas.com/watch/1477901/warga-palestina-tinggalkan-rafah-tak-tahu-harus-ke-mana-karena-bom-di-atas-kepala-kami,"29/05/2024, 08:16 WIB","Warga Palestina Tinggalkan Rafah, ""Tak Tahu Harus ke Mana karena Bom di Atas Kepala Kami"""
https://video.kompas.com/watch/1477584/spanyol-dan-norwegia-resmi-akui-negara-palestina-irlandia-segera-menyusul,"28/05/2024, 21:32 WIB","Spanyol dan Norwegia Resmi Akui Negara Palestina, Irlandia Segera Menyusul"
https://video.kompas.com/watch/1477546/as-bela-serangan-brutal-israel-ke-rafah-bilang-hamas-berhak-diserang,"28/05/2024, 21:28 WIB","AS Bela Serangan Brutal Israel ke Rafah, Bilang Hamas Berhak Diserang"
https://video.kompas.com/watch/1477513/kronologi-baku-tembak-tentara-mesir-dengan-israel-idf-main-main-di-perbatasan,"28/05/2024, 21:04 WIB","Kronologi Baku Tembak Tentara Mesir dengan Israel, IDF Main-main di Perbatasan"
https://video.kompas.com/watch/1477400/menlu-ri-bertemu-negara-oki-dan-uni-eropa-serukan-pengakuan-terhadap-palestina,"28/05/2024, 20:09 WIB","Menlu RI Bertemu Negara OKI dan Uni Eropa, Serukan Pengakuan Terhadap Palestina"
http://www.kompas.com/global/read/2024/05/28/194804170/saat-145-negara-kini-akui-negara-palestina,"28/05/2024, 19:48 WIB",Saat 145 Negara Kini Akui Negara Palestina...
https://video.kompas.com/watch/1477383/hamas-kecam-serangan-bom-israel-di-rafah-gaza-yang-tewaskan-50-warga-palestina,"28/05/2024, 19:45 WIB",Hamas Kecam Serangan Bom Israel di Rafah Gaza yang Tewaskan 50 Warga Palestina
https://video.kompas.com/watch/1477115/erdogan-ejek-netanyahu-belum-capai-apa-apa-malah-semakin-terpojok-di-negaranya,"28/05/2024, 19:12 WIB","Erdogan Ejek Netanyahu Belum Capai Apa-apa, Malah Semakin Terpojok di Negaranya"
http://nasional.kompas.com/read/2024/05/28/18563911/menlu-desak-eropa-hentikan-konflik-palestina-israel-lewat-solusi-dua-negara,"28/05/2024, 18:56 WIB",Menlu Desak Eropa Hentikan Konflik Palestina-Israel Lewat Solusi Dua Negara
https://video.kompas.com/watch/1477096/hamas-tak-ingin-berunding-setelah-serangan-brutal-israel-di-rafah-gaza,"28/05/2024, 18:35 WIB",Hamas Tak Ingin Berunding Setelah Serangan Brutal Israel di Rafah Gaza
http://www.kompas.com/global/read/2024/05/28/183340470/spanyol-dan-norwegia-resmi-akui-negara-palestina-irlandia-segera-menyusul,"28/05/2024, 18:33 WIB","Spanyol dan Norwegia Resmi Akui Negara Palestina, Irlandia Segera Menyusul"
https://video.kompas.com/watch/1477082/menlu-retno-minta-uni-eropa-dukung-solusi-dua-negara-untuk-atasi-konflik-di-gaza,"28/05/2024, 18:25 WIB",Menlu Retno Minta Uni Eropa Dukung Solusi Dua Negara untuk Atasi Konflik di Gaza
https://video.kompas.com/watch/1477062/netanyahu-akui-salah-dalam-serangan-ke-rafah-hamas-minta-as-tanggung-jawab,"28/05/2024, 18:02 WIB","Netanyahu Akui Salah dalam Serangan ke Rafah, Hamas Minta AS Tanggung Jawab"
http://nasional.kompas.com/read/2024/05/28/16335101/indonesia-sambut-baik-keputusan-irlandia-spanyol-dan-norwegia-akui-negara,"28/05/2024, 16:33 WIB","Indonesia Sambut Baik Keputusan Irlandia, Spanyol, dan Norwegia Akui Negara Palestina"
https://video.kompas.com/watch/1476661/hizbullah-kirim-peringatan-ke-israel-tunggu-kejutan-dari-kami,"28/05/2024, 16:13 WIB",Hizbullah Kirim Peringatan ke Israel: Tunggu Kejutan dari Kami!
https://video.kompas.com/watch/1476649/saksi-mata-ungkap-kengerian-serangan-israel-ke-kamp-pengungsi-rafah,"28/05/2024, 15:46 WIB",Saksi Mata Ungkap Kengerian Serangan Israel ke Kamp Pengungsi Rafah
http://www.kompas.com/global/read/2024/05/28/153000070/mengapa-irlandia-jadi-negara-eropa-paling-pro-palestina-,"28/05/2024, 15:30 WIB",Mengapa Irlandia Jadi Negara Eropa Paling Pro-Palestina?
http://www.kompas.com/global/read/2024/05/28/152600970/pm-spanyol--mengakui-negara-palestina-penting-untuk-capai-perdamaian,"28/05/2024, 15:26 WIB",PM Spanyol: Mengakui Negara Palestina Penting untuk Capai Perdamaian
http://www.kompas.com/global/read/2024/05/28/145758470/demo-pro-palestina-di-paris-10000-orang-protes-serangan-israel-ke-rafah,"28/05/2024, 14:57 WIB","Demo Pro-Palestina di Paris, 10.000 Orang Protes Serangan Israel ke Rafah"
https://video.kompas.com/watch/1476384/menhan-italia-tuding-israel-tanam-kebencian-ke-anak-cucu-dengan-serangan-brutal,"28/05/2024, 14:33 WIB",Menhan Italia Tuding Israel Tanam Kebencian ke Anak Cucu dengan Serangan Brutal
https://video.kompas.com/watch/1476326/langkah-baru-iran-hajar-israel-usai-kematian-presiden-raisi-gandeng-oman,"28/05/2024, 14:29 WIB","Langkah Baru Iran ""Hajar"" Israel Usai Kematian Presiden Raisi, Gandeng Oman"
