content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
,,,,,,,https://video.kompas.com/watch/1666613/presiden-palestina-kesulitan-ke-gaza-minta-dunia-tekan-israel
,,,,,,,https://video.kompas.com/watch/1666420/israel-lancarkan-serbuan-terbesar-ke-tepi-barat-klaim-tewaskan-10-anggota-hamas
2024-08-29 13:15:00,Kristian Erdianto,Kompas.com,"Palestina, Bangladesh, klarifikasi, The Economist",[KLARIFIKASI] Tidak Benar The Economist Hapus Bendera Palestina pada Sampul Majalah - Kompas.com,363,Standard,http://www.kompas.com/cekfakta/read/2024/08/29/131500482/-klarifikasi-tidak-benar-the-economist-hapus-bendera-palestina-pada
,,,,,,,https://video.kompas.com/watch/1666212/amerika-serikat-beri-sanksi-organisasi-relawan-israel-yang-duduki-tepi-barat-palestina
,,,,,,,https://video.kompas.com/watch/1666120/israel-usir-warga-palestina-di-tepi-barat-mirip-operasi-militer-di-jalur-gaza
,,,,,,,https://video.kompas.com/watch/1665946/bocor-komandan-israel-perintahkan-tentaranya-lakukan-genosida-di-lebanon
,,,,,,,https://video.kompas.com/watch/1665734/serbuan-israel-di-tepi-barat-tewaskan-10-orang
,,,,,,,https://video.kompas.com/watch/1665339/indonesia-kecam-rencana-israel-bangun-sinagoga-di-kompleks-masjid-al-aqsa
,,,,,,,https://video.kompas.com/watch/1665254/serangan-terbaru-israel-di-tepi-barat-10-warga-sipil-tewas
,,,,,,,https://video.kompas.com/watch/1664960/israel-umumkan-peluncuran-operasi-militer-penuh-ke-tepi-barat
2024-08-28 14:20:33,Tito Hilmawan Reditya,Kompas.com,"serbuan israel, utara tepi barat, warga palestina tewas","Serbuan Israel di Utara Tepi Barat, 10 Warga Palestina Tewas  - Kompas.com",235,Standard,http://www.kompas.com/global/read/2024/08/28/142033270/serbuan-israel-di-utara-tepi-barat-10-warga-palestina-tewas
2024-08-28 07:44:01,Irawan Sapto Adhi,Kompas.com,"operasi militer Israel, Israel meluncurkan operasi militer di Tepi Barat, operasi militer di Tepi Barat","Setelah Gempur Gaza, Israel Umumkan Peluncuran Operasi Militer di Tepi Barat Palestina - Kompas.com",214,Standard,http://www.kompas.com/global/read/2024/08/28/074401670/setelah-gempur-gaza-israel-umumkan-peluncuran-operasi-militer-di-tepi
,,,,,,,https://video.kompas.com/watch/1664307/5-pertanyaan-terjawab-usai-israel-hizbullah-saling-serang
,,,,,,,https://video.kompas.com/watch/1663918/israel-hizbullah-saling-serang-as-klaim-redakan-eskalasi-perang-di-timur-tengah
,,,,,,,https://video.kompas.com/watch/1663767/mesir-tolak-keberadaan-militer-israel-di-perbatasan-gaza-mesir
,,,,,,,https://video.kompas.com/watch/1660896/israel-hizbullah-perang-roket-drone-netanyahu-sebut-ini-bukanlah-akhir
,,,,,,,https://video.kompas.com/watch/1659978/berafiliasi-dengan-israel-kapal-yunani-dibakar-houthi-di-laut-merah
,,,,,,,https://video.kompas.com/watch/1659095/jaksa-icc-desak-hakim-segera-keluarkan-surat-penangkapan-netanyahu
,,,,,,,https://video.kompas.com/watch/1658089/yahya-sinwar-diklaim-ingin-keselamatannya-dijamin-dalam-syarat-gencatan-senjata-israel-hamas-di-gaza
,,,,,,,https://video.kompas.com/watch/1656859/hamas-tetapkan-syarat-kesepakatan-ke-israel-apa-saja
,,,,,,,https://video.kompas.com/watch/1654265/al-maliki-israel-didukung-super-power-untuk-menyerang-gaza
,,,,,,,https://video.kompas.com/watch/1649690/pengungsi-palestina-tempat-ini-sempit-orang-tinggal-di-atas-sampah-shorts
,,,,,,,https://video.kompas.com/watch/1649519/tumpukan-sampah-kelilingi-tenda-pengungsi-di-gaza
,,,,,,,https://video.kompas.com/watch/1648492/terpisah-dari-keluarga-begini-cerita-memilukan-mahasiswa-palestina-di-indonesia
,,,,,,,https://video.kompas.com/watch/1648342/israel-ancam-pbb-markasnya-bakal-dilenyapkan
,,,,,,,https://video.kompas.com/watch/1648281/dukungan-meningkat-pemerintah-palestina-majukan-rencana-rekonstruksi-gaza
,,,,,,,https://video.kompas.com/watch/1648143/hamas-skeptis-dengan-asa-gencatan-senjata-karena-as
2024-08-20 13:30:00,Tito Hilmawan Reditya,Kompas.com,"universitas california, protes pro-palestina, larangan protes pro-palestina",Upaya Universitas California Meredam Protes Pro-Palestina - Kompas.com,385,Standard,http://www.kompas.com/global/read/2024/08/20/133000870/upaya-universitas-california-meredam-protes-pro-palestina
,,,,,,,https://video.kompas.com/watch/1648043/netanyahu-bahas-hal-penting-soal-gencatan-senjata-dengan-blinken-apa-itu
2024-08-20 12:55:25,Ardito Ramadhan,Kompas.com,"Joko Widodo, Palestina, Mahmoud Abbas","Dapat Penghargaan Tertinggi dari Palestina, Jokowi Sampaikan Terima Kasih - Kompas.com",341,Standard,http://nasional.kompas.com/read/2024/08/20/12552591/dapat-penghargaan-tertinggi-dari-palestina-jokowi-sampaikan-terima-kasih
2024-08-20 09:19:58,Albertus Adit,Kompas.com,"Palestina, Gaza, pasukan Israel , jurnalis","Seorang Jurnalis Gaza Tewas Terkena Tembakan Israel, 2 Lainnya Terluka - Kompas.com",381,Standard,http://www.kompas.com/global/read/2024/08/20/091958470/seorang-jurnalis-gaza-tewas-terkena-tembakan-israel-2-lainnya-terluka
,,,,,,,https://video.kompas.com/watch/1647980/as-klaim-israel-terima-proposal-gencatan-senjata-serukan-hamas-lakukan-hal-yang-sama
,,,,,,,https://video.kompas.com/watch/1647936/blinken-bertemu-presiden-israel-kesempatan-terakhir-untuk-akhiri-perang-di-gaza
,,,,,,,https://video.kompas.com/watch/1647894/israel-bersikeras-ingin-mempertahankan-kendali-koridor-philadelphia-ini-alasannya
,,,,,,,https://video.kompas.com/watch/1647879/hamas-jihad-islam-siap-kirim-ancaman-bom-lebih-banyak-ke-israel
,,,,,,,https://video.kompas.com/watch/1647860/netanyahu-tuding-hamas-yang-hambat-negosiasi-gencatan-senjata
,,,,,,,https://video.kompas.com/watch/1647857/amarah-warga-israel-terhadap-jalan-pikiran-netanyahu
2024-08-19 17:39:02,Irawan Sapto Adhi,Kompas.com,"Hamas, Serangan di Tel Aviv, Jihad Islam Palestina, bom Tel Aviv, ledakan bom di tel aviv","   Hamas dan Jihad Islam Klaim Bertanggung Jawab atas Bom Meledak di Tel Aviv, Ancam Lebih Banyak Serangan Serupa - Kompas.com",333,Standard,http://www.kompas.com/global/read/2024/08/19/173902770/hamas-dan-jihad-islam-klaim-bertanggung-jawab-atas-bom-meledak-di-tel
,,,,,,,https://video.kompas.com/watch/1647796/presiden-jokowi-terima-penghargaan-tertinggi-dari-pemerintah-palestina
2024-08-19 12:49:33,Ardito Ramadhan,Kompas.com,"Joko Widodo, Palestina, Mahmoud Abbas, Retno Marsudi ",Pemerintah Palestina Beri Medali Tanda Jasa untuk Jokowi dan Retno Marsudi - Kompas.com,256,Standard,http://nasional.kompas.com/read/2024/08/19/12493311/pemerintah-palestina-beri-medali-tanda-jasa-untuk-jokowi-dan-retno-marsudi
,,,,,,,https://video.kompas.com/watch/1647665/ini-tujuan-menlu-as-kembali-ke-israel-lagi
