content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
,,,,,,,https://video.kompas.com/watch/1640854/duka-ayah-di-palestina-istri-dan-bayi-kembarnya-yang-baru-lahir-tewas-dibom-israel
,,,,,,,https://video.kompas.com/watch/1640737/putin-ke-mahmoud-abbas-palestina-harus-jadi-negara-yang-utuh
,,,,,,,https://video.kompas.com/watch/1640627/bertemu-mahmoud-abbas-putin-nyatakan-dukung-palestina
,,,,,,,https://video.kompas.com/watch/1640441/tegas-vladimir-putin-pastikan-rusia-dukung-palestina-merdeka
,,,,,,,https://video.kompas.com/watch/1640437/presiden-mahmoud-abbas-tekanan-as-bikin-pbb-gagal-keluarkan-resolusi-soal-gaza
2024-08-14 08:06:20,Irawan Sapto Adhi,Kompas.com,"Putin bertemu Abbas, Putin dukung rakyat Palestina, Putin dukung Palestina","Bertemu Mahmoud Abbas, Putin Nyatakan Dukungan untuk Rakyat Palestina - Kompas.com",282,Standard,http://www.kompas.com/global/read/2024/08/14/080620970/bertemu-mahmoud-abbas-putin-nyatakan-dukungan-untuk-rakyat-palestina
,,,,,,,https://video.kompas.com/watch/1640336/vladimir-putin-bertemu-presiden-palestina-mahmoud-abbas-ini-yang-dibahas
,,,,,,,https://video.kompas.com/watch/1640198/25-nakes-tni-tiba-di-mesir-untuk-misi-kemanusiaan-gaza
,,,,,,,https://video.kompas.com/watch/1640192/momen-menteri-israel-itamar-ben-gvir-sesumbar-hamas-segera-takluk-di-peperangan
,,,,,,,https://video.kompas.com/watch/1640056/kompleks-masjid-al-aqsa-diserbu-1200-pemukim-ilegal-yahudi-israel-untuk-gelar-ritual-talmud
,,,,,,,https://video.kompas.com/watch/1639969/2-wajah-as-dalam-ulah-israel
,,,,,,,https://video.kompas.com/watch/1639797/israel-blokir-misi-bantuan-ke-gaza-pbb-lemahkan-upaya-pemenuhan-kebutuhan-warga-palestina
,,,,,,,https://video.kompas.com/watch/1639553/tak-peduli-desakan-internasional-israel-terus-serang-khan-younis
