content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
"9 November 2023, 19:27 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,Anak-anak Korban Serangan Israel Dilarikan ke RS Khan Younis,unknown,Video,https://video.kompas.com/watch/1015447/anak-anak-korban-serangan-israel-dilarikan-ke-rs-khan-younis
2023-11-09 19:03:50,Aloysius Gonsaga AE,Kompas.com,"Jadwal Piala Dunia U17 2023, piala dunia u17, Piala Dunia U-17 di Surabaya, pembukaan Piala Dunia U17,, piala dunia u17 di surabaya","Pengamanan Laga Piala Dunia U-17, Kabareskrim Minta Polisi Pantau Suporter Bawa Bendera Israel dan Palestina - Kompas.com",395,Standard,http://surabaya.kompas.com/read/2023/11/09/190350078/pengamanan-laga-piala-dunia-u-17-kabareskrim-minta-polisi-pantau-suporter
"9 November 2023, 18:02 WIB",unknown,Kompas.com,unknown,"Mengungsi ke Selatan, Puluhan Ribu Warga Gaza Berjalan Kaki",unknown,Video,https://video.kompas.com/watch/1015234/mengungsi-ke-selatan-puluhan-ribu-warga-gaza-berjalan-kaki
"9 November 2023, 17:53 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,"TNI AD Siap Kerahkan Prajurit di Jalur Gaza, Bantu Konban Perang",unknown,Video,https://video.kompas.com/watch/1015224/tni-ad-siap-kerahkan-prajurit-di-jalur-gaza-bantu-konban-perang
"9 November 2023, 17:18 WIB",unknown,Kompas.com,unknown,"Klaim 50.000 Warga Eksodus ke Selatan Gaza, Israel ""Pede"" Hamas Kehilangan Kendali di Gaza Utara",unknown,Video,https://video.kompas.com/watch/1015066/klaim-50000-warga-eksodus-ke-selatan-gaza-israel-pede-hamas-kehilangan-kendali-di-gaza-utara
"9 November 2023, 16:57 WIB",Adinda Septia Berliana,Kompas.com,unknown,Brigade Al Qassam-Hamas Klaim Hancurkan 136 Kendaraan Militer Israel,unknown,Video,https://video.kompas.com/watch/1015042/brigade-al-qassam-hamas-klaim-hancurkan-136-kendaraan-militer-israel
2023-11-09 16:51:22,Dani Prabowo,Kompas.com,"Israel, Palestina, Prabowo, Gaza, Prabowo kirim uang ke Palestina",Prabowo Kirim Bantuan Uang Rp 5 Miliar untuk Rakyat Palestina - Kompas.com,269,Standard,http://nasional.kompas.com/read/2023/11/09/16512221/prabowo-kirim-bantuan-uang-rp-5-miliar-untuk-rakyat-palestina
2023-11-09 15:59:34,Dani Prabowo,Kompas.com,"Israel, Joe Biden, Palestina, Hamas, Jokowi, Gaza, oki",Jokowi Bakal Sampaikan Hasil KTT OKI yang Bahas Situasi Gaza ke Joe Biden - Kompas.com,403,Standard,http://nasional.kompas.com/read/2023/11/09/15593411/jokowi-bakal-sampaikan-hasil-ktt-oki-yang-bahas-situasi-gaza-ke-joe-biden
"9 November 2023, 15:59 WIB",Vina Muthi Ambarwati,Kompas.com,unknown,Peran penting Hizbullah di Perang Israel-Hamas,unknown,Video,https://video.kompas.com/watch/1014857/peran-penting-hizbullah-di-perang-israel-hamas
"9 November 2023, 15:32 WIB",Vina Muthi Ambarwati,Kompas.com,unknown,Serangan Israel di Gaza Hancurkan 59 Masjid,unknown,Video,https://video.kompas.com/watch/1014798/serangan-israel-di-gaza-hancurkan-59-masjid
"9 November 2023, 15:31 WIB",unknown,Kompas.com,unknown,Menlu AS Anggap Gaza Tak Bisa Dikuasai Terus oleh Hamas dan Diduduki oleh Israel,unknown,Video,https://video.kompas.com/watch/1014797/menlu-as-anggap-gaza-tak-bisa-dikuasai-terus-oleh-hamas-dan-diduduki-oleh-israel
2023-11-09 15:17:00,Kristian Erdianto,Kompas.com,"Celtic FC, konflik Israel dan Palestina, Suporter Celtic FC, Green Brigade dukung Paletina","Green Brigade, Solidaritas Ultras Celtic FC untuk Palestina - Kompas.com",695,Standard,http://www.kompas.com/cekfakta/read/2023/11/09/151700282/green-brigade-solidaritas-ultras-celtic-fc-untuk-palestina
2023-11-09 14:44:53,Krisiandi,Kompas.com,"Presiden Jokowi, bantuan untuk palestina","Jokowi Sebut Bantuan Lanjutan RI untuk Palestina Sudah Siap, Tunggu Tim dan Armada - Kompas.com",530,Standard,http://nasional.kompas.com/read/2023/11/09/14445391/jokowi-sebut-bantuan-lanjutan-ri-untuk-palestina-sudah-siap-tunggu-tim-dan
"9 November 2023, 14:23 WIB",Adinda Septia Berliana,Kompas.com,unknown,Serangan Udara Israel di Beit Lahiya Gaza Tewaskan Beberapa Orang,unknown,Video,https://video.kompas.com/watch/1014581/serangan-udara-israel-di-beit-lahiya-gaza-tewaskan-beberapa-orang
2023-11-09 14:16:00,Kristian Erdianto,Kompas.com,"cek fakta, konflik Israel dan Palestina, salah konteks",Jurnalis Hana Mahameed Terluka Bukan karena Serangan Israel pada 2023 - Kompas.com,240,Standard,http://www.kompas.com/cekfakta/read/2023/11/09/141600182/jurnalis-hana-mahameed-terluka-bukan-karena-serangan-israel-pada-2023
2023-11-09 11:18:34,Dita Angga Rusiana ,Kompas.com,"kedelai, Bantul, harga kedelai naik, perang palestina-israel, harga kedelai, perajin tahu dan tempe","Harga Kedelai di Bantul Melonjak, Perajin Tahu: Kenaikan Tertinggi Saat Perang Israel-Palestina Dimulai - Kompas.com",300,Standard,http://yogyakarta.kompas.com/read/2023/11/09/111834778/harga-kedelai-di-bantul-melonjak-perajin-tahu-kenaikan-tertinggi-saat
"9 November 2023, 11:02 WIB",Vina Muthi Ambarwati,Kompas.com,unknown,Penampakan Gaza Utara Usai Diserang Israel,unknown,Video,https://video.kompas.com/watch/1013997/penampakan-gaza-utara-usai-diserang-israel
2023-11-09 10:25:00,Esra Dopita Maret,Kompas.com,"Palestina, semangka, tanaman pendamping, tanaman semangka, menanam semangka, emoji semangka, tanaman pendamping terbaik untuk semangka, tanaman pendamping terburuk untuk semangka","Catat, Ini Tanaman Pendamping Terbaik dan Terburuk untuk Semangka - Kompas.com",686,Standard,http://www.kompas.com/homey/read/2023/11/09/102500376/catat-ini-tanaman-pendamping-terbaik-dan-terburuk-untuk-semangka
"9 November 2023, 09:53 WIB",unknown,Kompas.com,unknown,Gagasan Anies soal Bantuan Indonesia untuk Palestina: Bawa Anak-anak Mereka ke Sini,unknown,Video,https://video.kompas.com/watch/1013795/gagasan-anies-soal-bantuan-indonesia-untuk-palestina-bawa-anak-anak-mereka-ke-sini
"9 November 2023, 09:44 WIB",unknown,Kompas.com,unknown,"Perlawanan Hamas ke Tentara Israel di Gaza, Adu Tembak di Antara Gedung dan Luncurkan Roket",unknown,Video,https://video.kompas.com/watch/1013791/perlawanan-hamas-ke-tentara-israel-di-gaza-adu-tembak-di-antara-gedung-dan-luncurkan-roket
"9 November 2023, 06:50 WIB",Musayadah Khusnul Khotimah,Kompas.com,unknown,"Pidato Pertama Raja Charles III, Sampaikan Dukungan untuk Israel",unknown,Video,https://video.kompas.com/watch/1013584/pidato-pertama-raja-charles-iii-sampaikan-dukungan-untuk-israel
"9 November 2023, 06:00 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,Detik-detik Roket Hamas Diluncurkan dari Jalur Gaza,unknown,Video,https://video.kompas.com/watch/1013571/detik-detik-roket-hamas-diluncurkan-dari-jalur-gaza
"9 November 2023, 05:00 WIB",unknown,Kompas.com,unknown,"Usai Temui Jokowi, HMI Ungkap Peluang Presiden Jadi Negosiator untuk Palestina",unknown,Video,https://video.kompas.com/watch/1013558/usai-temui-jokowi-hmi-ungkap-peluang-presiden-jadi-negosiator-untuk-palestina
"8 November 2023, 22:21 WIB",unknown,Kompas.com,unknown,Tank Israel di Perbatasan Gaza Lewati Pagar Pembatas lewat Celah yang Ada,unknown,Video,https://video.kompas.com/watch/1013356/tank-israel-di-perbatasan-gaza-lewati-pagar-pembatas-lewat-celah-yang-ada
"8 November 2023, 21:49 WIB",unknown,Kompas.com,unknown,"DK PBB Gagal Capai Resolusi, China Siap Ambil Alih Upaya Perdamaian Palestina-Israel",unknown,Video,https://video.kompas.com/watch/1013338/dk-pbb-gagal-capai-resolusi-china-siap-ambil-alih-upaya-perdamaian-palestina-israel
"8 November 2023, 20:18 WIB",unknown,Kompas.com,unknown,"Dipaksa ke Selatan, 900 Ribu Warga Palestina Bertahan di Gaza Utara",unknown,Video,https://video.kompas.com/watch/1013088/dipaksa-ke-selatan-900-ribu-warga-palestina-bertahan-di-gaza-utara
"8 November 2023, 20:14 WIB",unknown,Kompas.com,unknown,Detik-detik Tank Israel Lewati Perbatasan Gaza,unknown,Video,https://video.kompas.com/watch/1013085/detik-detik-tank-israel-lewati-perbatasan-gaza
"8 November 2023, 19:58 WIB",unknown,Kompas.com,unknown,Anies Sebut Indonesia Harus Lebih Proaktif di Berbagai Bidang dalam Sikapi Konflik Palestina-Israel,unknown,Video,https://video.kompas.com/watch/1013075/anies-sebut-indonesia-harus-lebih-proaktif-di-berbagai-bidang-dalam-sikapi-konflik-palestina-israel
2023-11-08 19:30:00,Kristian Erdianto,Kompas.com,"MER-C, rs indonesia di gaza, konflik Israel dan Palestina, rumah sakit Indonesia di Gaza","Sejarah RS Indonesia di Gaza, Bermula dari Sumbangan Rakyat - Kompas.com",608,Standard,http://www.kompas.com/cekfakta/read/2023/11/08/193000482/sejarah-rs-indonesia-di-gaza-bermula-dari-sumbangan-rakyat
"8 November 2023, 18:17 WIB",unknown,Kompas.com,unknown,"Putuskan Pindah ke Selatan, Seorang Warga Gaza Ungkap Kelakuan Tentara Israel",unknown,Video,https://video.kompas.com/watch/1012696/putuskan-pindah-ke-selatan-seorang-warga-gaza-ungkap-kelakuan-tentara-israel
2023-11-08 18:02:43,Irfan Maullana,Kompas.com,"perang palestina-israel, Jalur Gaza diperebutkan Palestina dan Israel, Jalur Gaza","Mulanya Tak Terlalu Peduli Perang di Jalur Gaza, Kini Warga Palmerah Beri Dukungan untuk Palestina - Kompas.com",279,Standard,http://megapolitan.kompas.com/read/2023/11/08/18024311/mulanya-tak-terlalu-peduli-perang-di-jalur-gaza-kini-warga-palmerah-beri
"8 November 2023, 18:01 WIB",Bernadetha Nadia Deni Ananda,Kompas.com,unknown,Netanyahu Tak Akan Lakukan Gencatan Senjata sampai Hamas Bebaskan Sandera,unknown,Video,https://video.kompas.com/watch/1012689/netanyahu-tak-akan-lakukan-gencatan-senjata-sampai-hamas-bebaskan-sandera
2023-11-08 17:58:39,Ihsanuddin,Kompas.com,"Anies Baswedan, Kemerdekaan Palestina, pilpres 2024, anies-muhaimin, anies kemerdekaan palestina, anies soal palestina","Anies Sebut Indonesia Harus Aktif Bantu Kemerdekaan Palestina, Bagaimana Caranya? - Kompas.com",240,Standard,http://nasional.kompas.com/read/2023/11/08/17583991/anies-sebut-indonesia-harus-aktif-bantu-kemerdekaan-palestina-bagaimana
"8 November 2023, 17:36 WIB",Rizkia Shindy,Kompas.com,unknown,"Kecam Serangan di Gaza, Yordania Siagakan Pasukan di Perbatasan Israel",unknown,Video,https://video.kompas.com/watch/1012649/kecam-serangan-di-gaza-yordania-siagakan-pasukan-di-perbatasan-israel
"8 November 2023, 17:28 WIB",Adinda Septia Berliana,Kompas.com,unknown,"Penampakan Kebakaran di Kota Gaza, Orang-orang Melarikan Diri ke Selatan",unknown,Video,https://video.kompas.com/watch/1012533/penampakan-kebakaran-di-kota-gaza-orang-orang-melarikan-diri-ke-selatan
"8 November 2023, 17:17 WIB",unknown,Kompas.com,unknown,"1 Bulan Perang Israel-Hamas: Ribuan Warga Palestina Jadi Korban, IDF Berburu Terowongan",unknown,Video,https://video.kompas.com/watch/1012482/1-bulan-perang-israel-hamas-ribuan-warga-palestina-jadi-korban-idf-berburu-terowongan
2023-11-08 17:12:52,Ihsanuddin,Kompas.com,"bantuan ke palestina, bantuan kemanusiaan palestina, Solidaritas untuk Palestina, bantuan indonesia untuk palestina tertahan di mesir, tni siap bantu korban perang jalur gaza",TNI AD Siap Kerahkan Prajurit Medis Bantu Korban Perang di Jalur Gaza jika Diminta - Kompas.com,304,Standard,http://nasional.kompas.com/read/2023/11/08/17125251/tni-ad-siap-kerahkan-prajurit-medis-bantu-korban-perang-di-jalur-gaza-jika
"8 November 2023, 16:44 WIB",unknown,Kompas.com,unknown,Amerika Serikat Tegaskan Tak Mendukung Pendudukan Israel di Gaza Pasca Perang,unknown,Video,https://video.kompas.com/watch/1012445/amerika-serikat-tegaskan-tak-mendukung-pendudukan-israel-di-gaza-pasca-perang
2023-11-08 16:36:56,Irfan Maullana,Kompas.com,"Palestina, Bendera Palestina, bendera palestina dikibarkan",Dukungan untuk Palestina dari Gang Sempit Kawasan Palmerah - Kompas.com,258,Standard,http://megapolitan.kompas.com/read/2023/11/08/16365671/dukungan-untuk-palestina-dari-gang-sempit-kawasan-palmerah
"8 November 2023, 16:29 WIB",unknown,Kompas.com,unknown,Menhan Prabowo: Kami Bersama Palestina di Masa Tergelap dan Tersulitnya #Shorts,unknown,Video,https://video.kompas.com/watch/1012338/menhan-prabowo-kami-bersama-palestina-di-masa-tergelap-dan-tersulitnya-shorts
"8 November 2023, 15:35 WIB",Vina Muthi Ambarwati,Kompas.com,unknown,"Situasi Terkini Gaza, Tank-tank Israel Terus Kepung Jantung Kota",unknown,Video,https://video.kompas.com/watch/1012200/situasi-terkini-gaza-tank-tank-israel-terus-kepung-jantung-kota
2023-11-08 15:30:00,Kristian Erdianto,Kompas.com,"Israel, Palestina, infografik, cek fakta",INFOGRAFIK: Video dengan Narasi Keliru soal Jenderal Israel Ditangkap Hamas - Kompas.com,212,Standard,http://www.kompas.com/cekfakta/read/2023/11/08/153000182/infografik--video-dengan-narasi-keliru-soal-jenderal-israel-ditangkap
"8 November 2023, 15:18 WIB",unknown,Kompas.com,unknown,Israel Sita 760 RPG dan Ribuan Senjata Hamas Lainnya,unknown,Video,https://video.kompas.com/watch/1012049/israel-sita-760-rpg-dan-ribuan-senjata-hamas-lainnya
"8 November 2023, 15:15 WIB",unknown,Kompas.com,unknown,Prabowo Ungkap Bantuan untuk Palestina Sudah Terkumpul hingga Rp 75 Miliar,unknown,Video,https://video.kompas.com/watch/1012045/prabowo-ungkap-bantuan-untuk-palestina-sudah-terkumpul-hingga-rp-75-miliar
2023-11-08 13:41:48,Ihsanuddin,Kompas.com,"dubes palestina, bantuan ke palestina, bantuan kemanusiaan palestina, Solidaritas untuk Palestina, bantuan indonesia untuk palestina tertahan di mesir","Dubes Palestina Sebut Bantuan Kemanusiaan Indonesia Masih Tertahan, Tunggu Izin dari Israel - Kompas.com",278,Standard,http://nasional.kompas.com/read/2023/11/08/13414831/dubes-palestina-sebut-bantuan-kemanusiaan-indonesia-masih-tertahan-tunggu
"8 November 2023, 13:32 WIB",Rizkia Shindy,Kompas.com,unknown,"Pasukan Israel Klaim Kepung Gaza, Netanyahu: Kami Akan Menang",unknown,Video,https://video.kompas.com/watch/1011696/pasukan-israel-klaim-kepung-gaza-netanyahu-kami-akan-menang
2023-11-08 13:30:10,Dani Prabowo,Kompas.com,"Israel, Amerika Serikat, Palestina, Hamas, Jokowi",Jokowi Disebut Akan Bernegosiasi dengan Amerika Soal Kondisi Palestina - Kompas.com,290,Standard,http://nasional.kompas.com/read/2023/11/08/13301041/jokowi-disebut-akan-bernegosiasi-dengan-amerika-soal-kondisi-palestina
2023-11-08 13:18:52,Tri Indriawati,Kompas.com,"sejarah indonesia, konflik Palestina dan Israel, Apa Itu Brigade Al-Qassam?, Siapa Itu Brigade Al-Qassam?, Brigade Al-Qassam, Brigade Al-Qassam adalah",Apa Itu Brigade Al-Qassam? - Kompas.com,474,Standard,http://www.kompas.com/stori/read/2023/11/08/131852179/apa-itu-brigade-al-qassam
