content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
"17 Januari 2024, 06:15 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,"Gaza Terus Dibombardir Israel, PBB Akui Tak Bisa Kirim Bantuan",unknown,Video,https://video.kompas.com/watch/1169430/gaza-terus-dibombardir-israel-pbb-akui-tak-bisa-kirim-bantuan
2024-01-16 21:41:00,Irawan Sapto Adhi,Kompas.com,"serangan israel, jumlah korban tewas di Gaza, pelajar Palestina",4.327 Siswa di Gaza Tewas dan 388 Sekolah Dibom - Kompas.com,243,Standard,http://www.kompas.com/global/read/2024/01/16/214100970/4.327-siswa-di-gaza-tewas-dan-388-sekolah-dibom
"16 Januari 2024, 20:27 WIB",Adinda Septia Berliana,Kompas.com,unknown,Detik-detik Iron Dome Israel Cegat Rentetan Roket dari Gaza,unknown,Video,https://video.kompas.com/watch/1168878/detik-detik-iron-dome-israel-cegat-rentetan-roket-dari-gaza
"16 Januari 2024, 20:08 WIB",Adinda Septia Berliana,Kompas.com,unknown,Iron Dome Israel Cegat Puluhan Roket yang Ditembakkan dari Gaza,unknown,Video,https://video.kompas.com/watch/1168850/iron-dome-israel-cegat-puluhan-roket-yang-ditembakan-dari-gaza
2024-01-16 18:45:00,Kristian Erdianto,Kompas.com,"cek fakta, hoaks Palestina, konteks keliru","[KLARIFIKASI] Boneka Bayi Palestina Bukan Buatan Israel, tetapi Karya Seniman Anti-Imperialisme - Kompas.com",338,Standard,http://www.kompas.com/cekfakta/read/2024/01/16/184500982/-klarifikasi-boneka-bayi-palestina-bukan-buatan-israel-tetapi-karya
"16 Januari 2024, 18:40 WIB",unknown,Kompas.com,unknown,Menlu Retno Bakal Bela Palestina di Mahkamah Internasional #SHORTS,unknown,Video,https://video.kompas.com/watch/1168657/menlu-retno-bakal-bela-palestina-di-mahkamah-internasional-shorts
"7 Januari 2024, 12:00 WIB",unknown,Kompas.com,unknown,"Mahmoud Darwish, Penyair Palestina dan Kisah Cintanya dengan Gadis Israel",unknown,Video,https://video.kompas.com/watch/1168602/mahmoud-darwish-penyair-palestina-dan-kisah-cintanya-dengan-gadis-israel
"16 Januari 2024, 17:47 WIB",unknown,Kompas.com,unknown,Menhan Israel: Gaza Akan Diperintah Rakyat Palestina Usai Perang,unknown,Video,https://video.kompas.com/watch/1168455/menhan-israel-gaza-akan-diperintah-rakyat-palestina-usai-perang
"16 Januari 2024, 17:46 WIB",Arini Kusuma Jati,Kompas.com,unknown,Mengapa Amerika Serikat Bersekutu dengan Israel?,unknown,Video,https://video.kompas.com/watch/1168454/mengapa-amerika-serikat-bersekutu-dengan-israel
"16 Januari 2024, 17:45 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,"Indonesia Dukung Afsel Laporkan Israel, Menlu Retno Akan Beri Pernyataan Lisan ke ICJ",unknown,Video,https://video.kompas.com/watch/1168451/indonesia-dukung-afsel-laporkan-israel-menlu-retno-akan-beri-pernyataan-lisan-ke-icj
"16 Januari 2024, 17:25 WIB",unknown,Kompas.com,unknown,"Ketegangan Meningkat di Laut Merah, Akankah Memicu Perang Regional?",unknown,Video,https://video.kompas.com/watch/1168301/ketegangan-meningkat-di-laut-merah-akankah-memicu-perang-regional
"16 Januari 2024, 17:07 WIB",unknown,Kompas.com,unknown,Menlu Retno Ungkap Jumlah Negara yang Dukung Palestina Meningkat,unknown,Video,https://video.kompas.com/watch/1168290/menlu-retno-ungkap-jumlah-negara-yang-dukung-palestina-meningkat
"16 Januari 2024, 16:12 WIB",Novyana Nurmita Dewi,Kompas.com,unknown,"Pertempuran Memanas, Lebanon Dikhawatirkan Jadi seperti Gaza",unknown,Video,https://video.kompas.com/watch/1168072/pertempuran-memanas-lebanon-dikhawatirkan-jadi-seperti-gaza
"16 Januari 2024, 16:08 WIB",unknown,Kompas.com,unknown,Menhan Gallant Pastikan Operasi Darat Intensif Israel di Gaza Utara Berakhir,unknown,Video,https://video.kompas.com/watch/1168066/menhan-gallant-pastikan-operasi-darat-intensif-israel-di-gaza-utara-berakhir
2024-01-16 12:18:47,Aditya Jaya Iswara,Kompas.com,"perang israel hamas, perang Hamas vs Israel, Hamas vs Israel terbaru",Menhan Israel: Gaza Akan Diperintah Rakyat Palestina Usai Perang - Kompas.com,363,Standard,http://www.kompas.com/global/read/2024/01/16/121847770/menhan-israel-gaza-akan-diperintah-rakyat-palestina-usai-perang
2024-01-16 11:23:09,Ihsanuddin,Kompas.com,"Palestina, Menlu Retno Marsudi, Retno Marsudi, mahkamah internasional",Menlu Retno Akan Bacakan Masukan Hukum Persoalan Palestina di Mahkamah Internasional - Kompas.com,413,Standard,http://nasional.kompas.com/read/2024/01/16/11230981/menlu-retno-akan-bacakan-masukan-hukum-persoalan-palestina-di-mahkamah
"16 Januari 2024, 07:07 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,"Setelah Israel, Afsel Siap Gugat AS dan Inggris karena Terlibat Perang Gaza",unknown,Video,https://video.kompas.com/watch/1166608/setelah-israel-afsel-siap-gugat-as-dan-inggris-karena-terlibat-perang-gaza
"16 Januari 2024, 05:30 WIB",Adinda Septia Berliana,Kompas.com,unknown,Iran Peringatkan AS dan Inggris Hentikan Serangan terhadap Houthi,unknown,Video,https://video.kompas.com/watch/1166580/iran-peringatkan-as-dan-inggris-hentikan-serangan-terhadap-houthi
"15 Januari 2024, 21:57 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,Pemakaman Pemuda Palestina yang Tewas Ditembak Tentara Israel di Tepi Barat,unknown,Video,https://video.kompas.com/watch/1166354/pemakaman-pemuda-palestina-yang-tewas-ditembak-tentara-israel-di-tepi-barat
"15 Januari 2024, 21:38 WIB",unknown,Kompas.com,unknown,Houthi Mulai Berani Tembakkan Rudal ke Kapal Perang AS,unknown,Video,https://video.kompas.com/watch/1166343/houthi-mulai-berani-tembakkan-rudal-ke-kapal-perang-as
"15 Januari 2024, 20:50 WIB",unknown,Kompas.com,unknown,"Perang Israel-Hamas 100 Hari Berlalu, Asap Masih Terus Mengepul di Langit Gaza",unknown,Video,https://video.kompas.com/watch/1166222/perang-israel-hamas-100-hari-berlalu-asap-masih-terus-mengepul-di-langit-gaza
"15 Januari 2024, 20:13 WIB",unknown,Kompas.com,unknown,"Internal Israel Pecah, Netanyahu Ribut dengan Menhan Yoav Gallant",unknown,Video,https://video.kompas.com/watch/1166072/internal-israel-pecah-netanyahu-ribut-dengan-menhan-yoav-gallant
"15 Januari 2024, 19:34 WIB",Adinda Septia Berliana,Kompas.com,unknown,Penampakan RS Bawah Tanah Israel dengan Daya Tampung 2.200 Pasien,unknown,Video,https://video.kompas.com/watch/1166038/penampakan-rs-bawah-tanah-israel-dengan-daya-tampung-2200-pasien
