article_link,date_time,article_title
https://iqra.republika.co.id/berita/s297ry430/tafsir-surat-al-isra-ayat-1-masjidil-aqsa-tanah-dan-tanah-yang-diberkahi,"09 October 2023, 16:02",Tafsir Surat Al Isra Ayat 1: Masjidil Aqsa Tanah dan Tanah yang Diberkahi
https://khazanah.republika.co.id/berita/s296hy430/dua-peristiwa-petaka-yang-membuat-palestina-dijajah-israel,"09 October 2023, 15:39",Dua Peristiwa Petaka yang Membuat Palestina Dijajah Israel
https://khazanah.republika.co.id/berita/s2969a430/15-keluarga-palestina-dibantai-israel,"09 October 2023, 15:29",15 Keluarga Palestina Dibantai Israel
https://khazanah.republika.co.id/berita/s292yi451/10-hal-menyikapi-serangan-palestina-terhadap-israel,"09 October 2023, 14:18",10 Hal Menyikapi Serangan Palestina terhadap Israel
https://analisis.republika.co.id/berita/s292mt385/hebron-kota-nabi-ibrahim-dan-ajang-utama-konflik-pendatang-yahudi-vs-pemukim-palestina,"09 October 2023, 14:11","Hebron, Kota Nabi Ibrahim dan Ajang Utama Konflik Pendatang Yahudi Vs Pemukim Palestina"
https://iqra.republika.co.id/berita/s291nk451/israel-jajah-palestina-ini-4-hadits-keutamaan-palestina,"09 October 2023, 13:50","Israel Jajah Palestina, ini 4 Hadits Keutamaan Palestina"
https://iqra.republika.co.id/berita/s291ei451/palestina-direbutkan-israel-ini-tafsir-alquran-tentang-palestina,"09 October 2023, 13:44","Palestina Direbutkan Israel, ini Tafsir Alquran tentang Palestina"
https://khazanah.republika.co.id/berita/s290bs451/kisah-matamata-israel-di-palestina-nyamar-jadi-pendakwah-hafal-alquran,"09 October 2023, 13:21",Kisah Mata-Mata Israel di Palestina Nyamar Jadi Pendakwah Hafal Alquran
https://ameera.republika.co.id/berita/s28xlu370/kylie-jenner-hapus-postingan-instagram-di-tengah-konflik-palestinaisrael,"09 October 2023, 12:22",Kylie Jenner Hapus Postingan Instagram di Tengah Konflik Palestina-Israel
https://iqra.republika.co.id/berita/s28qvo430/palestina-tanah-suci-yang-disebut-di-alquran-surat-al-maidah-ayat-21,"09 October 2023, 11:09","Palestina, Tanah Suci yang Disebut di Alquran Surat Al Maidah Ayat 21"
https://iqra.republika.co.id/berita/s28qnq430/kekhususan-bangsa-palestina-dalam-hadits-nabi-muhammad,"09 October 2023, 10:49",Kekhususan Bangsa Palestina dalam Hadits Nabi Muhammad
https://iqra.republika.co.id/berita/s28r56430/palestina-negeri-yang-diberkahi-dan-disebut-dalam-alquran-surat-al-anbiya,"09 October 2023, 10:09","Palestina, Negeri yang Diberkahi dan Disebut dalam Alquran Surat Al Anbiya"
https://khazanah.republika.co.id/berita/s28kzn430/kelompok-jihad-islam-palestina-klaim-tangkap-30-tentara-dan-pemukim-israel,"09 October 2023, 10:00",Kelompok Jihad Islam Palestina Klaim Tangkap 30 Tentara dan Pemukim Israel
https://khazanah.republika.co.id/berita/s28kv1430/oki-kutuk-agresi-militer-israel,"09 October 2023, 09:30",OKI Kutuk Agresi Militer Israel
https://www.republika.id/posts/46362/landasan-kekuatan-umat-islam,"09 October 2023, 04:55",Landasan Kekuatan Umat Islam
https://visual.republika.co.id/berita/s27rrs491/perbatasan-israel-dihajar-rudal-hizbullah,"08 October 2023, 21:40",Perbatasan Israel Dihajar Rudal Hizbullah
https://khazanah.republika.co.id/berita/s27jf6430/rakyat-irak-dukung-palestina,"08 October 2023, 18:18",Rakyat Irak Dukung Palestina
https://khazanah.republika.co.id/berita/s27hwf430/rumah-sakit-indonesia-di-gaza-rusak-persis-pemerintah-ri-harus-protes-ke-israel,"08 October 2023, 17:45","Rumah Sakit Indonesia di Gaza Rusak, Persis: Pemerintah RI Harus Protes ke Israel"
https://khazanah.republika.co.id/berita/s274d6430/ormas-islam-di-indonesia-kutuk-keras-serangan-israel,"08 October 2023, 16:00",Ormas Islam di Indonesia Kutuk Keras Serangan Israel
https://khazanah.republika.co.id/berita/s273wc430/mui-kutuk-serangan-israel,"08 October 2023, 14:30",MUI Kutuk Serangan Israel
https://khazanah.republika.co.id/berita/s278fv430/pernyataan-lengkap-panglima-brigade-alqassam-terkait-serangan-ke-israel,"08 October 2023, 14:21",Pernyataan Lengkap Panglima Brigade Al-Qassam Terkait Serangan ke Israel
https://khazanah.republika.co.id/berita/s26tn6430/usai-serang-israel-apa-langkah-hamas-selanjutnya,"08 October 2023, 13:30",Usai Serang Israel Apa Langkah Hamas Selanjutnya?
https://internasional.republika.co.id/berita/s26nc7370/kerangka-waktu-konflik-israelhamas,"08 October 2023, 06:45",Kerangka Waktu Konflik Israel-Hamas
https://internasional.republika.co.id/berita/s26lv0370/sejumlah-negara-serukan-gencatan-senjata-cegah-konsekuensi-berbahaya,"08 October 2023, 06:13","Sejumlah Negara Serukan Gencatan Senjata, Cegah Konsekuensi Berbahaya"
https://internasional.republika.co.id/berita/s268qt348/palestina-sebut-perdamaian-bisa-terwujud-jika-israel-akhiri-pendudukan,"08 October 2023, 01:30",Palestina Sebut Perdamaian Bisa Terwujud Jika Israel Akhiri Pendudukan
https://khazanah.republika.co.id/berita/s23qm8366/ulama-palestina-serukan-umat-islam-bangkit-demi-solidaritas-al-aqsa,"06 October 2023, 17:03",Ulama Palestina Serukan Umat Islam Bangkit demi Solidaritas Al Aqsa
https://khazanah.republika.co.id/berita/s223x9430/prof-din-syamsuddin-kecam-penyerbuan-israel-ke-masjid-al-aqsa,"05 October 2023, 19:55",Prof Din Syamsuddin Kecam Penyerbuan Israel ke Masjid Al Aqsa
https://khazanah.republika.co.id/berita/s21t9j430/1000-pemukim-israel-serbu-masjid-alaqsa-pada-hari-ke5-sukkot,"05 October 2023, 16:05",1.000 Pemukim Israel Serbu Masjid Al-Aqsa pada Hari ke-5 Sukkot
https://khazanah.republika.co.id/berita/s1zool430/warga-palestina-tentang-serangan-pemukim-ke-masjid-al-aqsa,"04 October 2023, 17:29",Warga Palestina Tentang Serangan Pemukim ke Masjid Al Aqsa
https://literat.republika.co.id/posts/238508/92-negara-dukung-tetapkan-palestina-sebagai-negara,"03 October 2023, 18:25",92 Negara Dukung Tetapkan Palestina Sebagai Negara
