article_link,date_time,article_title
https://ameera.republika.co.id/berita/scca61414/geram-lihat-israel-serang-rafah-john-cusack-sebut-itu-pembantaian-massal-as-jahat-banget,"22 April 2024, 17:22","Geram Lihat Israel Serang Rafah, John Cusack Sebut Itu Pembantaian Massal, AS Jahat Banget"
https://news.republika.co.id/berita/scalkt409/sapi-merah-dikabarkan-disembelih-senin-ini-hamas-serukan-warga-tepi-barat-jaga-alaqsa,"22 April 2024, 00:17","Sapi Merah Dikabarkan Disembelih Senin Ini, Hamas Serukan Warga Tepi Barat Jaga Al-Aqsa"
https://internasional.republika.co.id/berita/sca2t0370/kementerian-serangan-israel-tewaskan-lagi-37-warga-palestina-di-gaza,"21 April 2024, 12:48",Kementerian: Serangan Israel Tewaskan Lagi 37 Warga Palestina di Gaza
https://khazanah.republika.co.id/berita/sc9lfm430/as-dan-inggris-kompak-sanksi-iran,"21 April 2024, 07:53",AS dan Inggris Kompak Sanksi Iran
https://khazanah.republika.co.id/berita/sc9l9q430/uea-gelontorkan-dana-sebesar-15-juta-dolar-as-untuk-pemulihan-gaza,"21 April 2024, 06:37",UEA Gelontorkan Dana Sebesar 15 Juta Dolar AS untuk Pemulihan Gaza
https://internasional.republika.co.id/berita/sc8glx414/israel-sudah-bunuh-34-ribu-warga-palestina-as-masih-mau-kasih-bantuan-senjata-lagi,"20 April 2024, 15:51","Israel Sudah Bunuh 34 Ribu Warga Palestina, AS Masih Mau Kasih Bantuan Senjata Lagi?"
https://internasional.republika.co.id/berita/sc88xf414/menhan-as-dan-israel-bahas-stabilitas-regional-usai-serangan-ke-iran,"20 April 2024, 13:05",Menhan AS dan Israel Bahas Stabilitas Regional Usai Serangan ke Iran
https://internasional.republika.co.id/berita/sc87hp414/yordania-tegaskan-wilayah-udaranya-bukan-medan-tempur-iranisrael,"20 April 2024, 12:34",Yordania Tegaskan Wilayah Udaranya Bukan Medan Tempur Iran-Israel
https://internasional.republika.co.id/berita/sc74cd414/israel-serang-iran-sekjen-pbb-kutuk-siklus-saling-balas,"19 April 2024, 22:29","Israel Serang Iran, Sekjen PBB Kutuk Siklus Saling Balas"
https://internasional.republika.co.id/berita/sc6s2g414/as-bantah-izinkan-israel-menginvasi-rafah-supaya-iran-tak-dibalas-besarbesaran,"19 April 2024, 18:03",AS Bantah Izinkan Israel Menginvasi Rafah Supaya Iran tak Dibalas Besar-besaran
