article_link,date_time,article_title
https://news.detik.com/detiktv/d-6977132/panas-massa-pa-212-sempat-desak-masuk-kedubes-as,11 Okt 2023 17:05 WIB,Panas! Massa PA 212 Sempat Desak Masuk Kedubes AS
https://www.detik.com/bali/berita/d-6977127/menlu-retno-sebut-evakuasi-wni-dari-gaza-tunggu-situasi-aman,11 Okt 2023 17:04 WIB,Menlu Retno Sebut Evakuasi WNI dari Gaza Tunggu Situasi Aman
https://news.detik.com/berita/d-6977050/massa-pa-212-bakar-bendera-as-dan-israel-saat-demo-bela-palestina,11 Okt 2023 16:36 WIB,Massa PA 212 Bakar Bendera AS dan Israel Saat Demo Bela Palestina
https://news.detik.com/berita/d-6976973/massa-pa-212-sempat-mendesak-paksa-masuk-kedubes-as,11 Okt 2023 16:21 WIB,Massa PA 212 Sempat Mendesak Paksa Masuk Kedubes AS
https://hot.detik.com/detiktv/d-6976950/mia-khalifa-dipecat-dari-playboy-gegara-vokal-bela-palestina,11 Okt 2023 16:18 WIB,Mia Khalifa Dipecat dari Playboy gegara Vokal Bela Palestina
https://oto.detik.com/berita/d-6976947/rontok-kena-roket-hamas-tank-merkava-israel-tercanggih-ke-6-di-dunia,11 Okt 2023 16:17 WIB,"Rontok Kena Roket Hamas, Tank Merkava Israel Tercanggih ke-6 di Dunia"
https://www.detik.com/hikmah/doa-dan-hadits/d-6976480/bacaan-doa-qunut-nazilah-untuk-keselamatan-umat-islam,11 Okt 2023 16:15 WIB,Bacaan Doa Qunut Nazilah untuk Keselamatan Umat Islam
https://news.detik.com/detiktv/d-6976864/massa-pa-212-gelar-aksi-bela-palestina-di-depan-kedubes-as,11 Okt 2023 15:57 WIB,Massa PA 212  Gelar Aksi Bela Palestina di Depan Kedubes AS
https://news.detik.com/berita/d-6976831/massa-pa-212-gelar-salat-berjemaah-di-depan-kedubes-as,11 Okt 2023 15:43 WIB,Massa PA 212 Gelar Salat Berjemaah di Depan Kedubes AS
https://www.detik.com/jogja/berita/d-6976742/kemlu-palestina-israel-gunakan-bom-fosfor-putih-di-karama-gaza,11 Okt 2023 15:20 WIB,Kemlu Palestina: Israel Gunakan Bom Fosfor Putih di Karama Gaza
https://www.detik.com/jabar/berita/d-6976613/ini-drone-mainan-hamas-yang-hancurkan-pertahanan-jutaan-dolar-israel,11 Okt 2023 15:00 WIB,Ini Drone 'Mainan' Hamas yang Hancurkan Pertahanan Jutaan Dolar Israel
https://health.detik.com/berita-detikhealth/d-6976694/kisah-pilu-dokter-tangani-bocah-13-tahun-di-gaza-tubuh-terbakar-terkena-bom,11 Okt 2023 15:00 WIB,"Kisah Pilu Dokter Tangani Bocah 13 Tahun di Gaza, Tubuh Terbakar Terkena Bom"
https://www.detik.com/hikmah/khazanah/d-6976656/pp-muhammadiyah-minta-dk-pbb-ambil-langkah-untuk-hentikan-perang-israel-palestina,11 Okt 2023 14:46 WIB,PP Muhammadiyah Minta DK PBB Ambil Langkah untuk Hentikan Perang Israel-Palestina
https://news.detik.com/foto-news/d-6976379/pilu-140-anak-palestina-tewas-imbas-serangan-israel-di-gaza,11 Okt 2023 14:30 WIB,"Pilu, 140 Anak Palestina Tewas Imbas Serangan Israel di Gaza"
