article_link,date_time,article_title
https://news.detik.com/internasional/d-7317531/sejumlah-negara-eropa-akan-akui-palestina-akhir-mei,30 Apr 2024 11:19 WIB,Sejumlah Negara Eropa Akan Akui Palestina Akhir Mei
https://news.detik.com/internasional/d-7317372/putra-mahkota-arab-saudi-bertemu-presiden-palestina-bahas-apa,30 Apr 2024 09:49 WIB,"Putra Mahkota Arab Saudi Bertemu Presiden Palestina, Bahas Apa?"
https://news.detik.com/internasional/d-7317182/menlu-as-temui-pangeran-mbs-bahas-keamanan-hingga-pasca-perang-di-gaza,30 Apr 2024 05:03 WIB,"Menlu AS Temui Pangeran MBS, Bahas Keamanan hingga Pasca-Perang di Gaza"
https://news.detik.com/internasional/d-7317168/as-minta-hamas-setujui-proposal-gencatan-senjata-di-gaza,30 Apr 2024 03:25 WIB,AS Minta Hamas Setujui Proposal Gencatan Senjata di Gaza
https://news.detik.com/internasional/d-7316895/kata-saudi-soal-dunia-bikin-kecewa-gaza,29 Apr 2024 20:03 WIB,Kata Saudi soal Dunia Bikin Kecewa Gaza
https://news.detik.com/internasional/d-7316472/5-berita-terpopuler-internasional-hari-ini,29 Apr 2024 16:52 WIB,5 Berita Terpopuler Internasional Hari Ini
https://news.detik.com/detiktv/d-7315992/korban-tewas-serangan-israel-di-gaza-capai-34-ribu-orang,29 Apr 2024 13:54 WIB,Korban Tewas Serangan Israel di Gaza Capai 34 Ribu Orang
https://news.detik.com/internasional/d-7315800/arab-saudi-bilang-dunia-telah-mengecewakan-gaza,29 Apr 2024 12:34 WIB,Arab Saudi Bilang Dunia Telah Mengecewakan Gaza
https://news.detik.com/detiktv/d-7315726/presiden-palestina-hanya-as-yang-bisa-menghentikan-serangan-israel-ke-rafah,29 Apr 2024 12:03 WIB,Presiden Palestina: Hanya AS yang Bisa Menghentikan Serangan Israel ke Rafah
https://news.detik.com/bbc-world/d-7315563/pilu-wanita-palestina-cari-anak-di-antara-tumpukan-jasad-kuburan-massal,29 Apr 2024 10:58 WIB,Pilu Wanita Palestina Cari Anak di antara Tumpukan Jasad Kuburan Massal
https://health.detik.com/berita-detikhealth/d-7315481/dokter-as-ungkap-kondisi-ngeri-di-gaza-pasien-di-rs-terlantar-banyak-yang-kelaparan,29 Apr 2024 10:00 WIB,"Dokter AS Ungkap Kondisi Ngeri di Gaza, Pasien di RS Terlantar-Banyak yang Kelaparan"
