article_link,date_time,article_title
https://www.detik.com/hikmah/khazanah/d-7036027/lebih-dari-60-masjid-di-gaza-hancur-dibom-israel,14 Nov 2023 13:15 WIB,Lebih dari 60 Masjid di Gaza Hancur Dibom Israel
https://www.detik.com/jatim/berita/d-7035947/pemkab-dan-tni-al-banyuwangi-kirim-bantuan-kemanusiaan-untuk-palestina,14 Nov 2023 12:43 WIB,Pemkab dan TNI AL Banyuwangi Kirim Bantuan Kemanusiaan untuk Palestina
https://news.detik.com/internasional/d-7035912/bentrok-dengan-tentara-israel-di-tepi-barat-5-warga-palestina-tewas,14 Nov 2023 12:32 WIB,"Bentrok dengan Tentara Israel di Tepi Barat, 5 Warga Palestina Tewas"
https://news.detik.com/detiktv/d-7035908/rs-al-shifa-dikepung-tank-tank-israel,14 Nov 2023 12:29 WIB,RS Al Shifa Dikepung Tank-tank Israel
https://news.detik.com/foto-news/d-7035607/mendagri-inggris-dicopot-gegara-komentar-kontroversial-demo-pro-palestina,14 Nov 2023 12:03 WIB,Mendagri Inggris Dicopot Gegara Komentar Kontroversial Demo Pro-Palestina
https://news.detik.com/detiktv/d-7035798/terekam-live-tiktok-momen-tentara-israel-serbu-rumah-warga-palestina,14 Nov 2023 11:51 WIB,"Terekam Live TikTok, Momen Tentara Israel Serbu Rumah Warga Palestina"
https://news.detik.com/detiktv/d-7035790/menteri-inggris-ini-dipecat-gegara-komentar-provokatif-soal-demo-pro-palestina,14 Nov 2023 11:45 WIB,Menteri Inggris Ini Dipecat Gegara Komentar Provokatif soal Demo Pro-Palestina
https://news.detik.com/internasional/d-7035783/profil-mendagri-inggris-yang-dicopot-terkait-komentar-demo-palestina,14 Nov 2023 11:40 WIB,Profil Mendagri Inggris yang Dicopot terkait Komentar Demo Palestina
https://news.detik.com/internasional/d-7035777/hamas-siap-bebaskan-70-sandera-wanita-anak-asalkan-gencatan-senjata,14 Nov 2023 11:38 WIB,Hamas Siap Bebaskan 70 Sandera Wanita-Anak Asalkan Gencatan Senjata
https://inet.detik.com/detiktv/d-7035773/warga-palestina-ramai-mengungsi-netizen-kenang-peristiwa-nakba,14 Nov 2023 11:35 WIB,"Warga Palestina Ramai Mengungsi, Netizen Kenang Peristiwa Nakba"
https://news.detik.com/foto-news/d-7035588/potret-jokowi-temui-biden-di-gedung-putih-bawa-pesan-palestina,14 Nov 2023 11:33 WIB,"Potret Jokowi Temui Biden di Gedung Putih, Bawa Pesan Palestina"
https://travel.detik.com/travel-news/d-7035646/terpaut-13-ribu-km-chile-justru-jadi-tujuan-mengungsi-warga-palestina,14 Nov 2023 11:07 WIB,"Terpaut 13 Ribu Km, Chile Justru Jadi Tujuan Mengungsi Warga Palestina"
