article_link,date_time,article_title
https://health.detik.com/berita-detikhealth/d-7069585/bantuan-ke-palestina-kembali-tersendat-di-tengah-serangan-baru-israel,03 Des 2023 14:00 WIB,Bantuan ke Palestina Kembali Tersendat di Tengah Serangan Baru Israel
https://news.detik.com/detiktv/d-7069524/houthi-kirim-pejuang-ke-gaza-bantu-hamas-lawan-israel,03 Des 2023 13:12 WIB,"Houthi Kirim Pejuang ke Gaza, Bantu Hamas Lawan Israel"
https://news.detik.com/internasional/d-7069505/wapres-as-terlalu-banyak-warga-palestina-tak-bersalah-terbunuh-di-gaza,03 Des 2023 13:02 WIB,Wapres AS: Terlalu Banyak Warga Palestina Tak Bersalah Terbunuh di Gaza
https://news.detik.com/detiktv/d-7069301/terpopuler-sepekan-firli-diperiksa-sebagai-tersangka-gaza-digempur-lagi,03 Des 2023 09:57 WIB,Terpopuler Sepekan: Firli Diperiksa Sebagai Tersangka-Gaza Digempur Lagi
https://health.detik.com/berita-detikhealth/d-7069175/israel-serang-gaza-lagi-who-singgung-situasi-di-rs-bak-film-horor,03 Des 2023 08:05 WIB,"Israel Serang Gaza Lagi, WHO Singgung Situasi di RS Bak Film Horor"
https://news.detik.com/internasional/d-7069126/hamas-bantah-negosiasi-gencatan-senjata-mossad-tarik-negosiator-dari-qatar,03 Des 2023 05:40 WIB,"Hamas Bantah Negosiasi Gencatan Senjata, Mossad Tarik Negosiator dari Qatar"
https://news.detik.com/internasional/d-7069110/netanyahu-tegaskan-akan-lanjutkan-perang-di-gaza-sampai-sandera-dibebaskan,03 Des 2023 03:11 WIB,Netanyahu Tegaskan Akan Lanjutkan Perang di Gaza Sampai Sandera Dibebaskan
https://www.detik.com/sumut/sepakbola/d-7068328/disanksi-karena-invasi-ke-ukraina-rusia-minta-uefa-juga-sanksi-israel,03 Des 2023 02:00 WIB,"Disanksi karena Invasi ke Ukraina, Rusia Minta UEFA Juga Sanksi Israel"
https://www.detik.com/sumut/berita/d-7069031/anies-baswedan-ingin-mengunjungi-palestina-jika-terpilih-jadi-presiden,02 Des 2023 23:30 WIB,Anies Baswedan Ingin Mengunjungi Palestina Jika Terpilih Jadi Presiden
https://news.detik.com/berita/d-7068950/6-fakta-munajat-kubro-212-habib-rizieq-absen-dan-doakan-palestina,02 Des 2023 21:47 WIB,6 Fakta Munajat Kubro 212: Habib Rizieq Absen dan Doakan Palestina
