article_link,date_time,article_title
https://health.detik.com/berita-detikhealth/d-7096078/keji-kesaksian-dokter-saat-israel-buldoser-dan-kubur-warga-gaza-hidup-hidup,18 Des 2023 15:02 WIB,Keji! Kesaksian Dokter saat Israel Buldoser dan Kubur Warga Gaza Hidup-hidup
https://news.detik.com/foto-news/d-7095588/aksi-solidaritas-untuk-para-jurnalis-di-gaza,18 Des 2023 14:04 WIB,Aksi Solidaritas untuk Para Jurnalis di Gaza
https://www.detik.com/bali/hukum-dan-kriminal/d-7095726/israel-temukan-terowongan-raksasa-di-gaza-begini-penampakannya,18 Des 2023 12:38 WIB,"Israel Temukan Terowongan Raksasa di Gaza, Begini Penampakannya"
https://news.detik.com/foto-news/d-7095544/imbas-kelaparan-warga-gaza-menjarah-truk-bantuan-di-rafah,18 Des 2023 12:35 WIB,"Imbas Kelaparan, Warga Gaza Menjarah Truk Bantuan di Rafah"
https://news.detik.com/detiktv/d-7095490/israel-klaim-temukan-terowongan-hamas-terbesar-ini-wujudnya,18 Des 2023 11:05 WIB,"Israel Klaim Temukan Terowongan Hamas Terbesar, Ini Wujudnya"
https://www.detik.com/hikmah/khazanah/d-7095372/polisi-pendudukan-israel-tahan-imam-masjid-al-aqsa-karena-ini,18 Des 2023 10:15 WIB,Polisi Pendudukan Israel Tahan Imam Masjid Al Aqsa karena Ini
https://news.detik.com/detiktv/d-7095356/israel-serang-rs-anak-dan-bersalin-mubarak-di-gaza-1-gadis-tewas,18 Des 2023 09:43 WIB,"Israel Serang RS Anak dan Bersalin Mubarak di Gaza, 1 Gadis Tewas"
https://www.detik.com/bali/hukum-dan-kriminal/d-7095344/geger-israel-bunuh-warganya-sendiri-yang-disandera-hamas,18 Des 2023 09:35 WIB,Geger Israel Bunuh Warganya Sendiri yang Disandera Hamas
https://news.detik.com/detiktv/d-7095319/peluru-tank-israel-hantam-gedung-bersalin-rs-nasser-di-khan-younis,18 Des 2023 09:16 WIB,Peluru Tank Israel Hantam Gedung Bersalin RS Nasser di Khan Younis
https://www.detik.com/bali/hukum-dan-kriminal/d-7095306/18-800-warga-palestina-tewas-akibat-serangan-israel-70-wanita-dan-anak-anak,18 Des 2023 09:10 WIB,"18.800 Warga Palestina Tewas Akibat Serangan Israel, 70% Wanita dan Anak-anak"
https://news.detik.com/detiktv/d-7095284/duh-militer-israel-ngaku-tak-sengaja-bunuh-warganya-yang-disandera,18 Des 2023 08:46 WIB,Duh! Militer Israel Ngaku Tak Sengaja Bunuh Warganya yang Disandera
https://news.detik.com/detiktv/d-7095189/paus-fransiskus-soal-warga-sipil-ditembak-israel-di-gereja-gaza-itu-terorisme,18 Des 2023 07:03 WIB,Paus Fransiskus soal Warga Sipil Ditembak Israel di Gereja Gaza: Itu Terorisme
