article_link,article_title
https://www.cnbcindonesia.com/news/20231227074617-7-500434/potret-rs-indonesia-luluh-lantak-dihantam-11-rudal-israel,Potret RS Indonesia Luluh Lantak Dihantam 11 Rudal Israel
https://www.cnbcindonesia.com/news/20231227185955-4-500727/update-gaza-korban-tembus-21-ribu-ada-zona-perang-baru,Update Gaza: Korban Tembus 21 Ribu & Ada Zona Perang Baru
https://www.cnbcindonesia.com/news/20231227130319-4-500558/mengenal-houthi-yaman-mengungkap-4-negara-sekutunya,Mengenal Houthi Yaman & Mengungkap 4 Negara Sekutunya
https://www.cnbcindonesia.com/news/20231227063429-7-500421/pos-militer-israel-dibombardir-konflik-israel-hamas-meluas,"Pos Militer Israel Dibombardir, Konflik Israel-Hamas Meluas"
https://www.cnbcindonesia.com/news/20231227075130-8-500444/pm-israel-tegaskan-tak-ada-perdamaian-sebelum-hamas-hancur,PM Israel Tegaskan Tak Ada Perdamaian Sebelum Hamas Hancur
https://www.cnbcindonesia.com/news/20231224123815-4-500035/panglima-militer-israel-beri-warning-baru-soal-perang-gaza,Panglima Militer Israel Beri Warning Baru soal Perang Gaza
https://www.cnbcindonesia.com/news/20231227045820-4-500404/gaza-hanya-permulaan-israel-kini-berperang-dengan-7-wilayah,"Gaza Hanya Permulaan, Israel Kini Berperang dengan 7 Wilayah"
https://www.cnbcindonesia.com/news/20231226163138-4-500360/9-update-perang-gaza-as-tolak-israel-proposal-damai-mesir,9 Update Perang Gaza: AS Tolak Israel-Proposal Damai Mesir
https://www.cnbcindonesia.com/news/20231219192957-7-498690/berhasil-tembus-roket-hamas-bombardir-kota-israel-utara,Berhasil Tembus! Roket Hamas Bombardir Kota Israel Utara
https://www.cnbcindonesia.com/news/20231224200953-4-500099/pesan-natal-dari-betlehem-benarkah-yesus-orang-palestina,"Pesan Natal dari Betlehem, Benarkah Yesus Orang Palestina?"
https://www.cnbcindonesia.com/news/20231224173132-4-500079/natal-sendu-di-betlehem-kristen-palestina-berdoa-untuk-gaza,"Natal Sendu di Betlehem, Kristen Palestina Berdoa untuk Gaza"
https://www.cnbcindonesia.com/news/20231224122111-4-500033/bunuh-20000-warga-gaza-netanyahu-bawa-bawa-perang-dunia-2,"Bunuh 20.000 Warga Gaza, Netanyahu Bawa-Bawa Perang Dunia 2"
https://www.cnbcindonesia.com/news/20231224120204-4-500030/miris-momen-natal-di-tempat-kelahiran-yesus-di-palestina,"Miris, Momen Natal di Tempat Kelahiran Yesus di Palestina"
https://www.cnbcindonesia.com/news/20231224103055-4-500024/sejarah-konflik-israel-palestina-perang-hingga-akhir-zaman,"Sejarah Konflik Israel-Palestina, Perang hingga Akhir Zaman?"
https://www.cnbcindonesia.com/news/20231224080936-4-500003/usulan-gencatan-senjata-israel-ditolak-hamas-kenapa,"Usulan Gencatan Senjata Israel Ditolak Hamas, Kenapa?"
https://www.cnbcindonesia.com/news/20231224061205-4-499994/israel-makin-gila-di-gaza-joe-biden-slepet-netanyahu,"Israel Makin Gila di Gaza, Joe Biden 'Slepet' Netanyahu"
