article_link,article_title
https://www.cnbcindonesia.com/news/20241227100932-4-598954/rs-indonesia-gaza-kembali-diserang-israel-bksap-dpr-ri-keji,"RS Indonesia Gaza Kembali Diserang Israel, BKSAP DPR RI: Keji"
https://www.cnbcindonesia.com/lifestyle/20241224181230-33-598563/8-selebriti-dunia-yang-paling-lantang-dukung-palestina-sepanjang-2024,8 Selebriti Dunia yang Paling Lantang Dukung Palestina Sepanjang 2024
https://www.cnbcindonesia.com/news/20241225214219-7-598736/israel-makin-brutal-tewaskan-seorang-remaja-lewat-serangan-udara,Israel Makin Brutal! Tewaskan Seorang Remaja Lewat Serangan Udara
https://www.cnbcindonesia.com/news/20241226064644-4-598746/lengkap-pesan-natal-paus-fransiskus-di-tengah-gonjang-ganjing-dunia,Lengkap! Pesan Natal Paus Fransiskus di Tengah Gonjang-ganjing Dunia
https://www.cnbcindonesia.com/news/20241225104230-7-598643/potret-umat-kristen-di-dunia-ini-rayakan-natal-di-tengah-konflik,Potret Umat Kristen di Dunia Ini Rayakan Natal di Tengah Konflik
https://www.cnbcindonesia.com/news/20241224200300-8-598584/video-solidaritas-untuk-gaza-tak-ada-perayaan-natal-di-kota-betlehem,"Video :Solidaritas Untuk Gaza, Tak Ada Perayaan Natal di Kota Betlehem"
https://www.cnbcindonesia.com/news/20241224142935-4-598489/israel-akhirnya-akui-jadi-dalang-di-balik-pembunuhan-bos-hamas,Israel Akhirnya Akui Jadi Dalang di Balik Pembunuhan Bos Hamas
https://www.cnbcindonesia.com/news/20241222180118-4-598001/israel-kembali-serang-sekolah-di-gaza-palestina-17-tewas,"Israel Kembali Serang Sekolah di Gaza Palestina, 17 Tewas"
https://www.cnbcindonesia.com/news/20241221111104-8-597835/video-israel-menggila-serang-rumah-di-gaza-tengah-7-orang-tewas,"Video: Israel Menggila! Serang Rumah di Gaza Tengah, 7 Orang Tewas"
https://www.cnbcindonesia.com/news/20241221101238-8-597824/video-prabowo-geram-di-depan-erdogan-cs-negara-muslim-tak-dihormati,Video: Prabowo Geram di Depan Erdogan Cs: Negara Muslim Tak Dihormati!
https://www.cnbcindonesia.com/news/20241217175340-4-596764/arab-memanas-houthi-serang-israel-as-balas-bombardir-yaman,"Arab Memanas! Houthi Serang Israel, AS Balas Bombardir Yaman"
https://www.cnbcindonesia.com/news/20241217091743-8-596544/video-ekonomi-palestina-terkontraksi-26-akibat-perang,Video: Ekonomi Palestina Terkontraksi 26% Akibat Perang
https://www.cnbcindonesia.com/news/20241216053949-4-596188/konflik-baru-pecah-israel-mendadak-tutup-kedutaan-besar-di-irlandia,"Konflik Baru Pecah, Israel Mendadak Tutup Kedutaan Besar di Irlandia"
https://www.cnbcindonesia.com/news/20241212210940-4-595606/9-negara-tolak-gencatan-senjata-gaza-di-sidang-pbb-ada-tetangga-ri,"9 Negara Tolak Gencatan Senjata Gaza di Sidang PBB, Ada Tetangga RI"
https://www.cnbcindonesia.com/news/20241212172440-4-595540/majelis-umum-pbb-sepakati-resolusi-baru-tuntut-gencatan-senjata-gaza,Majelis Umum PBB Sepakati Resolusi Baru Tuntut Gencatan Senjata Gaza
https://www.cnbcindonesia.com/news/20241212171812-4-595527/jepang-cawe-cawe-dukung-pembangunan-palestina-begini-caranya,"Jepang 'Cawe-cawe' Dukung Pembangunan Palestina, Begini Caranya"
https://www.cnbcindonesia.com/news/20241212123645-4-595402/54-wartawan-tewas-saat-bertugas-sepanjang-2024-sepertiga-oleh-israel,"54 Wartawan Tewas Saat Bertugas Sepanjang 2024, Sepertiga oleh Israel"
https://www.cnbcindonesia.com/news/20241210135807-4-594730/terjerat-skandal-korupsi-pengadilan-israel-panggil-netanyahu,"Terjerat Skandal Korupsi, Pengadilan Israel Panggil Netanyahu"
https://www.cnbcindonesia.com/news/20241209171302-4-594524/breaking-news-ledakan-terjadi-di-israel-tengah-diduga-drone-houthi,"Breaking News: Ledakan Terjadi di Israel Tengah, Diduga Drone Houthi"
https://www.cnbcindonesia.com/news/20241207132649-8-594146/video-tanpa-peringatan-israel-serang-rumah-sakit-di-gaza-30-tewas,"Video: Tanpa Peringatan! Israel Serang Rumah Sakit di Gaza, 30 Tewas"
https://www.cnbcindonesia.com/news/20241206202518-4-594083/keras-wamenlu-ri-blak-blakan-protes-standar-ganda-di-gaza,Keras! Wamenlu RI Blak-blakan Protes Standar Ganda di Gaza
https://www.cnbcindonesia.com/news/20241205151315-4-593692/trump-diam-diam-kirim-utusan-ke-qatar-rancang-gencatan-senjata-gaza,Trump 'Diam-Diam' Kirim Utusan ke Qatar Rancang Gencatan Senjata Gaza
https://www.cnbcindonesia.com/news/20241205055230-4-593492/9-update-panas-perang-arab-warning-baru-israel-rusia-perkuat-posisi,9 Update Panas Perang Arab: Warning Baru Israel-Rusia Perkuat Posisi
https://www.cnbcindonesia.com/news/20241205054452-4-593490/intelijen-as-buka-bukaan-kondisi-terkini-hizbullah-di-perang-arab,Intelijen AS Buka-bukaan Kondisi Terkini Hizbullah di Perang Arab
https://www.cnbcindonesia.com/news/20241204104206-4-593247/perang-di-mana-mana-prabowo-harus-bersyukur-negara-kita-tidak-dibom,"Perang di Mana-mana, Prabowo: Harus Bersyukur Negara Kita Tidak Dibom"
https://www.cnbcindonesia.com/news/20241203123943-4-592964/trump-mendadak-warning-keras-hamas-perang-gaza-bakal-makin-parah,"Trump Mendadak Warning Keras Hamas, Perang Gaza Bakal Makin Parah?"
https://www.cnbcindonesia.com/news/20241203064804-4-592831/8-update-perang-arab-rusia-irak-turun-tangan-di-suriah-pbb-teriak,8 Update Perang Arab: Rusia & Irak Turun Tangan di Suriah-PBB Teriak
https://www.cnbcindonesia.com/news/20241201060257-4-592434/daftar-negara-yang-resmi-akui-keberadaan-negara-palestina,Daftar Negara yang Resmi Akui Keberadaan Negara Palestina
https://www.cnbcindonesia.com/news/20241129173306-7-592219/potret-warga-ri-geruduk-kedubes-as-tuntut-netanyahu-ditangkap,"Potret Warga RI Geruduk Kedubes AS, Tuntut Netanyahu Ditangkap!"
https://www.cnbcindonesia.com/news/20241128182605-7-591961/potret-warga-lebanon-rayakan-gencatan-senjata-sebut-hizbullah-menang,"Potret Warga Lebanon Rayakan Gencatan Senjata, Sebut Hizbullah Menang"
https://www.cnbcindonesia.com/news/20241128210257-8-591993/keluarga-tawanan-hamas-desak-israel-gencatan-di-gaza,Keluarga Tawanan Hamas Desak Israel Gencatan di Gaza
https://www.cnbcindonesia.com/news/20241128094021-4-591735/perdamaian-israel-hizbullah-buat-perundingan-gaza-sulit-ini-sebabnya,"Perdamaian Israel-Hizbullah Buat Perundingan Gaza Sulit, Ini Sebabnya"
https://www.cnbcindonesia.com/news/20241128060813-4-591685/respons-hamas-soal-gencatan-senjata-israel-hizbullah-di-lebanon,Respons Hamas soal Gencatan Senjata Israel-Hizbullah di Lebanon
https://www.cnbcindonesia.com/news/20241128053249-4-591681/presiden-palestina-mahmoud-abbas-umumkan-pengganti-dirinya-siapa,"Presiden Palestina Mahmoud Abbas Umumkan Pengganti Dirinya, Siapa?"
https://www.cnbcindonesia.com/news/20241127062914-7-591397/potret-warga-gaza-merasa-ditinggal-di-tengah-damai-israel-hizbullah,Potret Warga Gaza Merasa Ditinggal di Tengah Damai Israel-Hizbullah
https://www.cnbcindonesia.com/news/20241125145732-4-590926/berani-kritik-pemerintah-koran-tertua-israel-diboikot-netanyahu,"Berani Kritik Pemerintah, Koran Tertua Israel Diboikot Netanyahu"
https://www.cnbcindonesia.com/news/20241125145005-4-590922/daftar-negara-yang-ogah-tangkap-netanyahu-ini-alasannya,"Daftar Negara yang Ogah Tangkap Netanyahu, Ini Alasannya"
https://www.cnbcindonesia.com/news/20241125141447-4-590900/warga-israel-tewas-saat-disandera-hamas-begini-respons-netanyahu,"Warga Israel Tewas Saat Disandera Hamas, Begini Respons Netanyahu"
https://www.cnbcindonesia.com/news/20241124180459-4-590709/berdampak-sosial-pertamina-eco-runfest-2024-donasi-untuk-palestina,"Berdampak Sosial, Pertamina Eco RunFest 2024 Donasi untuk Palestina"
https://www.cnbcindonesia.com/news/20241123203532-4-590615/5-update-perang-gaza-120-orang-terbunuh-hizbullah-klaim-serang-israel,"5 Update Perang Gaza, 120 Orang Terbunuh-Hizbullah Klaim Serang Israel"
https://www.cnbcindonesia.com/news/20241123095441-8-590515/video-kisah-tragis-gaza-perang-kelaparan-bantuan-yang-dirampok,"Video: Kisah Tragis Gaza! Perang, Kelaparan & Bantuan Yang Dirampok"
https://www.cnbcindonesia.com/news/20241123095725-4-590516/israel-hobi-perang-tapi-tak-miskin-bangkrut-ini-rahasianya,"Israel Hobi Perang tapi Tak Miskin-Bangkrut, Ini Rahasianya"
https://www.cnbcindonesia.com/news/20241122191425-4-590463/9-update-perang-gaza-netanyahu-buronan-icc-pesan-baru-bos-hamas,9 Update Perang Gaza: Netanyahu Buronan ICC-Pesan Baru Bos Hamas
https://www.cnbcindonesia.com/news/20241122111627-4-590282/bos-hamas-beri-pesan-terbaru-serukan-ini-untuk-rakyat-palestina,"Bos Hamas Beri Pesan Terbaru, Serukan Ini untuk Rakyat Palestina"
https://www.cnbcindonesia.com/news/20241121170249-4-590098/israel-ingin-bebas-serang-hizbullah-dalam-perundingan-gencatan-senjata,Israel Ingin Bebas Serang Hizbullah dalam Perundingan Gencatan Senjata
https://www.cnbcindonesia.com/news/20241121170210-8-590099/video-palestina-tolak-rencana-israel-bangun-zona-penyangga-di-gaza,Video: Palestina Tolak Rencana Israel Bangun Zona Penyangga di Gaza
https://www.cnbcindonesia.com/news/20241121154619-4-590070/terungkap-trump-bakal-bela-palestina-soal-ini-israel-hati-hati,"Terungkap! Trump Bakal Bela Palestina soal Ini, Israel Hati-Hati"
https://www.cnbcindonesia.com/news/20241121054605-4-589870/ada-apa-biden-as-kembali-veto-gencatan-senjata-gaza-di-pbb,Ada Apa Biden? AS Kembali Veto Gencatan Senjata Gaza di PBB
https://www.cnbcindonesia.com/news/20241120162655-4-589769/netanyahu-gelar-sayembara-berhadiah-rp-79-miliar-ada-apa,"Netanyahu Gelar Sayembara Berhadiah Rp 79 Miliar, Ada Apa?"
https://www.cnbcindonesia.com/news/20241120093757-8-589587/video-ktt-g20-dukung-palestina-merdeka,Video: KTT G20 Dukung Palestina Merdeka
https://www.cnbcindonesia.com/news/20241120060748-4-589526/9-update-perang-arab-laut-merah-membara-perang-israel-melebar-ke-irak,"9 Update Perang Arab, Laut Merah Membara-Perang Israel Melebar ke Irak"
https://www.cnbcindonesia.com/news/20241119171635-8-589458/video-di-ktt-g20-prabowo-yakin-ri-bisa-swasembada-pangan,"Video: Di KTT G20, Prabowo Yakin RI Bisa Swasembada Pangan"
https://www.cnbcindonesia.com/news/20241118174946-8-589185/video-prabowo-pbb-tunjukkan-komitmen-untuk-palestina,Video: Prabowo & PBB Tunjukkan Komitmen Untuk Palestina
https://www.cnbcindonesia.com/news/20241118203228-4-589224/houthi-yaman-menggila-lagi-ancam-kapal-raksasa-eropa-di-laut-merah,"Houthi Yaman Menggila Lagi, Ancam Kapal 'Raksasa' Eropa di Laut Merah"
https://www.cnbcindonesia.com/news/20241118100626-8-588986/video-donald-trump-pilih-kabinet-pro-israel-muslim-amerika-kecewa,"Video: Donald Trump Pilih Kabinet Pro-Israel, Muslim Amerika Kecewa"
https://www.cnbcindonesia.com/news/20241115184917-4-588650/eropa-tiba-tiba-menangguhkan-dialog-dengan-israel-ada-apa,"Eropa Tiba-Tiba Menangguhkan Dialog dengan Israel, Ada Apa?"
https://www.cnbcindonesia.com/news/20241115085742-8-588413/video-pbb-nilai-israel-tetap-lakukan-kejahatan-genosida-di-gaza,Video: PBB Nilai Israel Tetap Lakukan Kejahatan Genosida di Gaza
https://www.cnbcindonesia.com/news/20241114204608-4-588373/7-update-perang-arab-pbb-sebut-israel-lakukan-genosida-di-gaza,"7 Update Perang Arab, PBB Sebut Israel Lakukan Genosida di Gaza"
https://www.cnbcindonesia.com/news/20241114134459-4-588237/israel-alami-hari-terburuk-di-lebanon-tentaranya-tewas-berguguran,"Israel Alami Hari Terburuk di Lebanon, Tentaranya Tewas Berguguran"
https://www.cnbcindonesia.com/news/20241114100736-8-588116/video-prabowo-tanya-blinken-soal-solusi-serangan-israel-ke-palestina,Video: Prabowo Tanya Blinken Soal Solusi Serangan Israel Ke Palestina
https://www.cnbcindonesia.com/news/20241114083243-4-588086/prabowo-ungkap-solusi-konkret-tuntaskan-krisis-gaza-usai-temui-biden,Prabowo Ungkap Solusi Konkret Tuntaskan Krisis Gaza Usai Temui Biden
https://www.cnbcindonesia.com/news/20241113192526-4-588008/raja-yordania-abdullah-ii-sentil-dunia-muslim-serukan-ini-soal-gaza,"Raja Yordania Abdullah II 'Sentil' Dunia Muslim, Serukan Ini soal Gaza"
https://www.cnbcindonesia.com/news/20241112153259-4-587609/menteri-sayap-kanan-israel-serukan-caplok-tepi-barat-palestina-teriak,"Menteri Sayap Kanan Israel Serukan Caplok Tepi Barat, Palestina Teriak"
https://www.cnbcindonesia.com/news/20241112130102-4-587560/israel-menggila-presiden-palestina-warning-gaza-jadi-nakba-jilid-2,"Israel Menggila, Presiden Palestina Warning Gaza Jadi Nakba Jilid 2"
https://www.cnbcindonesia.com/news/20241112123740-8-587545/video-palestina-minta-pbb-batalkan-keanggotaan-israel,Video: Palestina Minta PBB Batalkan Keanggotaan Israel
https://www.cnbcindonesia.com/news/20241112095856-4-587488/viral-wamen-ri-lancar-bahasa-arab-teriak-gaza-di-depan-mbs,"Viral Wamen RI Lancar Bahasa Arab, 'Teriak' Gaza di Depan MBS"
https://www.cnbcindonesia.com/news/20241112063831-4-587424/9-update-perang-arab-as-bombardir-suriah-negara-muslim-bergerak,"9 Update Perang Arab: AS Bombardir Suriah, Negara Muslim Bergerak"
https://www.cnbcindonesia.com/news/20241111200655-7-587402/potret-tank-israel-wara-wiri-di-gaza-bebas-tembak-sana-sini,"Potret Tank Israel Wara-wiri di Gaza, Bebas Tembak Sana-sini"
https://www.cnbcindonesia.com/news/20241111131455-7-587270/potret-gempuran-terbaru-israel-ke-gaza-korban-tewas-tembus-43500,"Potret Gempuran Terbaru Israel ke Gaza, Korban Tewas Tembus 43.500"
https://www.cnbcindonesia.com/news/20241111124730-8-587259/video-israel-gempur-gaza-utara-17-orang-tewas,"Video: Israel Gempur Gaza Utara, 17 Orang Tewas"
https://www.cnbcindonesia.com/opini/20241110115623-14-587031/perjuangan-kemerdekaan-palestina-kepemimpinan-prabowo-subianto,Perjuangan Kemerdekaan Palestina & Kepemimpinan Prabowo Subianto
https://www.cnbcindonesia.com/news/20241109101034-8-586926/video-bentrok-suporter-israel-di-amsterdam-62-orang-ditangkap,"Video: Bentrok Suporter Israel di Amsterdam, 62 Orang Ditangkap"
https://www.cnbcindonesia.com/news/20241108161225-8-586808/video-aksi-keji-israel-terus-bergulir-puluhan-jiwa-tewas,"Video: Aksi Keji Israel Terus Bergulir, Puluhan Jiwa Tewas"
https://www.cnbcindonesia.com/news/20241108151038-4-586774/apa-pengaruh-trump-menang-ke-gaza-akankah-ada-negara-palestina,"Apa Pengaruh Trump Menang ke Gaza, Akankah Ada Negara Palestina?"
https://www.cnbcindonesia.com/news/20241108075641-7-586619/serangan-israel-makin-gila-gaza-bak-neraka-warga-evakuasi-diri,"Serangan Israel Makin Gila, Gaza bak Neraka-Warga Evakuasi Diri"
https://www.cnbcindonesia.com/news/20241108062708-4-586595/misi-perdamaian-trump-di-timur-tengah-antara-retorika-dan-realita,"Misi Perdamaian Trump di Timur Tengah, Antara Retorika dan Realita"
https://www.cnbcindonesia.com/news/20241108054217-4-586587/eks-menhan-israel-blak-blakan-bongkar-kelakuan-netanyahu-ternyata,"Eks Menhan Israel Blak-blakan Bongkar Kelakuan Netanyahu, Ternyata..."
https://www.cnbcindonesia.com/news/20241107072912-4-586299/respons-dunia-usai-trump-menang-pemilu-dan-jadi-presiden-terpilih-as,Respons Dunia Usai Trump Menang Pemilu dan Jadi Presiden Terpilih AS
https://www.cnbcindonesia.com/news/20241106142020-4-586124/prabowo-pm-singapura-bahas-as-china-perang-arab-myanmar-bilang-gini,"Prabowo-PM Singapura Bahas AS, China, Perang Arab-Myanmar, Bilang Gini"
https://www.cnbcindonesia.com/news/20241106130055-4-586086/bukan-trump-atau-harris-ini-capres-as-pendukung-palestina,"Bukan Trump atau Harris, Ini Capres AS Pendukung Palestina"
https://www.cnbcindonesia.com/news/20241106045822-4-585927/netanyahu-pecat-menhan-israel-yoav-gallant-kenapa,"Netanyahu Pecat Menhan Israel Yoav Gallant, Kenapa?"
https://www.cnbcindonesia.com/news/20241105142135-4-585770/ternyata-ekspor-kopi-ri-ke-palestina-tetap-laku-ini-buktinya,"Ternyata Ekspor Kopi RI ke Palestina Tetap Laku, Ini Buktinya"
https://www.cnbcindonesia.com/news/20241105093612-4-585649/skandal-makin-liar-israel-tangkap-ajudan-netanyahu,"Skandal Makin Liar, Israel Tangkap Ajudan Netanyahu"
https://www.cnbcindonesia.com/news/20241105092127-8-585645/video-hamas-tolak-proposal-gencatan-senjata-selama-48-jam-di-gaza,Video: Hamas Tolak Proposal Gencatan Senjata Selama 48 Jam di Gaza
https://www.cnbcindonesia.com/news/20241105053106-4-585601/7-update-arab-membara-skandal-netanyahu-negara-korban-baru-israel,7 Update Arab Membara: Skandal Netanyahu-Negara 'Korban' Baru Israel
https://www.cnbcindonesia.com/news/20241104182123-7-585559/israel-rilis-rekaman-detik-detik-serangan-udara-terbaru-di-gaza,Israel Rilis Rekaman Detik-Detik Serangan Udara Terbaru di Gaza
https://www.cnbcindonesia.com/news/20241104094517-8-585325/video-hamas-fatah-kopdar-siap-bentuk-pemerintahan-di-gaza,"Video: Hamas & Fatah 'Kopdar', Siap Bentuk Pemerintahan di Gaza"
https://www.cnbcindonesia.com/news/20241104102012-4-585342/arab-kian-membara-israel-luncurkan-serangan-darat-ke-suriah,"Arab Kian Membara, Israel Luncurkan Serangan Darat ke Suriah"
https://www.cnbcindonesia.com/news/20241104094217-8-585322/video-hamas-kembali-gempur-gaza-31-orang-tewas,"Video: Hamas Kembali Gempur Gaza, 31 Orang Tewas"
https://www.cnbcindonesia.com/news/20241102194742-4-585135/lempar-pendemo-pro-palestina-mahasiswa-israel-malah-dapat-rp-612-m,"Lempar Pendemo Pro Palestina, Mahasiswa Israel Malah Dapat Rp 6,12 M"
https://www.cnbcindonesia.com/news/20241101130002-4-584846/panglima-militer-israel-sebut-perang-mau-kelar-netanyahu-setuju,"Panglima Militer Israel Sebut Perang Mau Kelar, Netanyahu Setuju?"
