article_link,article_title
https://www.cnbcindonesia.com/news/20231115135622-8-489234/uji-lobi-jokowi-ke-biden-bisa-bikin-israel-setop-perang,"Uji Lobi Jokowi ke Biden, Bisa Bikin Israel Setop Perang?"
https://www.cnbcindonesia.com/news/20231115141857-4-489256/ramai-boikot-impor-ri-dari-israel-justru-naik,"Ramai Boikot, Impor RI dari Israel Justru Naik"
https://www.cnbcindonesia.com/news/20231115113145-7-489161/potret-ribuan-massa-pro-palestina-kepung-ktt-apec-di-as,Potret Ribuan Massa Pro Palestina 'Kepung' KTT APEC di AS
https://www.cnbcindonesia.com/news/20231115141913-4-489255/bps-tegaskan-perang-israel-vs-hamas-tak-ganggu-ekspor-ri,BPS Tegaskan Perang Israel vs Hamas Tak Ganggu Ekspor RI
https://www.cnbcindonesia.com/news/20231115125323-7-489207/potret-sederet-miliarder-yang-galang-dana-untuk-israel,Potret Sederet Miliarder yang Galang Dana untuk Israel
https://www.cnbcindonesia.com/news/20231115130049-4-489206/arab-saudi-buka-suara-kenapa-tolak-embargo-minyak-ke-israel,Arab Saudi Buka Suara Kenapa Tolak Embargo Minyak ke Israel
https://www.cnbcindonesia.com/news/20231115122510-4-489194/situasi-terkini-gaza-israel-serbu-rumah-sakit-al-shifa,"Situasi Terkini Gaza, Israel Serbu Rumah Sakit Al-Shifa"
https://www.cnbcindonesia.com/news/20231115120641-4-489185/takbir-data-ini-membuktikan-ramai-warga-dunia-bela-palestina,"Takbir, Data Ini Membuktikan Ramai Warga Dunia Bela Palestina"
https://www.cnbcindonesia.com/news/20231115111801-4-489156/keluarga-sandera-di-israel-ngamuk-serbu-rumah-netanyahu,"Keluarga Sandera di Israel Ngamuk, Serbu Rumah Netanyahu"
https://www.cnbcindonesia.com/news/20231115083657-7-489097/potret-ribuan-massa-pro-israel-geruduk-gedung-putih-mau-apa,"Potret Ribuan Massa Pro Israel Geruduk Gedung Putih, Mau Apa?"
https://www.cnbcindonesia.com/news/20231115084025-4-489099/sosok-suella-braverman-eks-mendagri-inggris-anti-palestina,"Sosok Suella Braverman, Eks Mendagri Inggris Anti-Palestina"
https://www.cnbcindonesia.com/news/20231115073237-4-489083/as-terpecah-gegara-israel-pemerintahan-joe-biden-goyah,"AS Terpecah Gegara Israel, Pemerintahan Joe Biden Goyah"
https://www.cnbcindonesia.com/news/20231115065305-4-489069/waduh-menteri-israel-serukan-pembersihan-warga-dari-gaza,"Waduh, Menteri Israel Serukan 'Pembersihan' Warga dari Gaza"
https://www.cnbcindonesia.com/news/20231115051304-4-489058/update-terkini-gaza-israel-kian-brutal-as-plintat-plintut,"Update Terkini Gaza: Israel Kian Brutal, AS Plintat-plintut"
https://www.cnbcindonesia.com/news/20231114182448-4-489008/10-update-gaza-perang-baru-jokowi-biden-pbb-mati-suri,"10 Update Gaza: 'Perang' Baru, Jokowi-Biden & PBB Mati Suri"
https://www.cnbcindonesia.com/news/20231114175517-4-489000/terungkap-86-dunia-pro-palestina-bukan-israel-ini-datanya,"Terungkap 86% Dunia Pro Palestina Bukan Israel, Ini Datanya"
https://www.cnbcindonesia.com/news/20231114170902-4-488970/ri-banyak-negara-boikot-produk-israel-apa-efeknya,"RI & Banyak Negara Boikot Produk Israel, Apa Efeknya?"
https://www.cnbcindonesia.com/news/20231114083132-7-488783/penampakan-ratusan-kafan-di-depan-masjid-iran-ada-apa,"Penampakan Ratusan Kafan di Depan Masjid Iran, Ada Apa?"
https://www.cnbcindonesia.com/entrepreneur/20231107124420-25-487000/tokoh-besar-ri-ini-minta-semua-orang-belajar-dari-yahudi,Tokoh 'Besar' RI Ini Minta Semua Orang Belajar dari Yahudi
https://www.cnbcindonesia.com/news/20231114144224-4-488930/gaza-sekarat-operasi-kemanusiaan-pbb-mati-suri-48-jam,"Gaza Sekarat, Operasi Kemanusiaan PBB 'Mati Suri' 48 Jam"
https://www.cnbcindonesia.com/news/20231113182809-7-488691/teror-jet-tempur-tank-israel-ubah-gaza-jadi-kuburan-massal,"Teror Jet Tempur-Tank Israel, Ubah Gaza Jadi Kuburan Massal"
https://www.cnbcindonesia.com/news/20231114100638-7-488816/dipeluk-biden-saat-jokowi-diutus-negara-muslim-bahas-gaza,"Dipeluk Biden, Saat Jokowi Diutus Negara Muslim Bahas Gaza"
https://www.cnbcindonesia.com/news/20231114105855-4-488840/hasil-lengkap-kopi-darat-jokowi-joe-biden-di-gedung-putih,Hasil Lengkap 'Kopi Darat' Jokowi-Joe Biden di Gedung Putih
https://www.cnbcindonesia.com/news/20231114082340-8-488777/video-biden-sebut-tak-ada-peluang-gencatan-senjata-di-gaza,Video: Biden Sebut Tak Ada Peluang Gencatan Senjata Di Gaza
https://www.cnbcindonesia.com/news/20231114073614-4-488773/dibombardir-israel-rs-al-shifa-di-gaza-jadi-kuburan-massal,"Dibombardir Israel, RS Al-Shifa di Gaza Jadi Kuburan Massal"
https://www.cnbcindonesia.com/lifestyle/20231111153051-33-488276/gerakan-boikot-produk-israel-berhasil-segini-kerugiannya,"Gerakan Boikot Produk Israel Berhasil, Segini Kerugiannya"
https://www.cnbcindonesia.com/news/20231114065653-4-488757/pm-inggris-pecat-menteri-anti-palestina-suella-braverman,PM Inggris Pecat Menteri Anti-Palestina Suella Braverman
https://www.cnbcindonesia.com/news/20231114050951-4-488743/10-update-perang-gaza-netanyahu-makin-gila-arab-satu-suara,10 Update Perang Gaza: Netanyahu Makin Gila-Arab Satu Suara
https://www.cnbcindonesia.com/news/20231113195307-7-488715/potret-terbaru-operasi-darat-tentara-israel-serbu-gaza,Potret Terbaru Operasi Darat Tentara Israel Serbu Gaza
https://www.cnbcindonesia.com/news/20231113154113-7-488637/potret-kehancuran-rs-gaza-dari-satelit-hangus-dibombardir,"Potret Kehancuran RS Gaza dari Satelit, Hangus Dibombardir"
https://www.cnbcindonesia.com/news/20231113183351-8-488702/rs-al-shifa-rusak-3-bayi-prematur-palestina-meninggal,"RS Al-Shifa Rusak, 3 Bayi Prematur Palestina Meninggal"
https://www.cnbcindonesia.com/news/20231113162644-4-488656/negara-ini-desak-embargo-minyak-ke-israel-namun-ditolak-arab,"Negara Ini Desak Embargo Minyak ke Israel, Namun Ditolak Arab"
https://www.cnbcindonesia.com/news/20231113152036-4-488626/biden-sebut-0-peluang-gencatan-senjata-di-gaza,Biden Sebut 0% Peluang Gencatan Senjata di Gaza
https://www.cnbcindonesia.com/news/20231113150520-4-488621/ramai-ramai-miliarder-galang-dana-dukung-israel-siapa-saja,"Ramai-Ramai Miliarder Galang Dana Dukung Israel, Siapa Saja?"
https://www.cnbcindonesia.com/news/20231113103739-7-488524/potret-terbaru-rs-indonesia-di-gaza-berjuang-tanpa-listrik,"Potret Terbaru RS Indonesia di Gaza, Berjuang Tanpa Listrik"
https://www.cnbcindonesia.com/tech/20231113120659-37-488562/ramai-filter-semangka-di-tiktok-palestina-terima-rp-111-juta,"Ramai Filter Semangka di TikTok, Palestina Terima Rp 111 Juta"
https://www.cnbcindonesia.com/news/20231113141930-4-488610/sejauh-mana-dampak-perang-gaza-pada-infrastruktur-ekonomi,Sejauh Mana Dampak Perang Gaza pada Infrastruktur & Ekonomi?
https://www.cnbcindonesia.com/news/20231113122459-8-488571/korban-tewas-akibat-perang-israel-hamas-tembus-11800-jiwa,Korban Tewas Akibat Perang Israel-Hamas Tembus 11.800 Jiwa
https://www.cnbcindonesia.com/news/20231113132227-4-488585/siapa-pemilik-jalur-gaza-penjara-terbesar-di-dunia,"Siapa Pemilik Jalur Gaza, 'Penjara' Terbesar di Dunia?"
https://www.cnbcindonesia.com/entrepreneur/20231113071157-25-488450/disney-dahulu-disebut-anti-yahudi-kini-mantap-dukung-israel,"Disney Dahulu Disebut Anti-Yahudi, Kini Mantap Dukung Israel"
https://www.cnbcindonesia.com/news/20231113111115-4-488541/kesaksian-pilu-tim-medis-gaza-selamatkan-bayi-korban-perang,Kesaksian Pilu Tim Medis Gaza Selamatkan Bayi Korban Perang
https://www.cnbcindonesia.com/news/20231113103653-4-488522/wah-57-negara-islam-titip-pesan-buat-joe-biden-lewat-jokowi,"Wah, 57 Negara Islam Titip Pesan Buat Joe Biden Lewat Jokowi"
https://www.cnbcindonesia.com/news/20231113100116-4-488505/jokowi-dunia-tidak-berdaya-menyaksikan-penderitaan-palestina,Jokowi: Dunia tidak Berdaya Menyaksikan Penderitaan Palestina
https://www.cnbcindonesia.com/news/20231113074721-7-488462/potret-serangan-roket-hizbullah-bikin-israel-gagal-fokus,Potret Serangan Roket Hizbullah Bikin Israel Gagal Fokus
https://www.cnbcindonesia.com/lifestyle/20231113074236-33-488458/2-alasan-konser-coldplay-jakarta-didemo-singgung-palestina,"2 Alasan Konser Coldplay Jakarta Didemo, Singgung Palestina"
https://www.cnbcindonesia.com/news/20231113084705-8-488481/video-ktt-oki-tuntut-israel-hentikan-serangan-ke-gaza,Video: KTT OKI Tuntut Israel Hentikan Serangan Ke Gaza
https://www.cnbcindonesia.com/news/20231113075902-4-488467/gaza-hancur-lebur-negara-arab-muslim-kompak-satu-suara,"Gaza Hancur Lebur, Negara Arab & Muslim Kompak Satu Suara"
https://www.cnbcindonesia.com/news/20231113053111-4-488435/hizbullah-bantu-hamas-dari-lebanon-fokus-israel-terpecah,"Hizbullah Bantu Hamas dari Lebanon, Fokus Israel Terpecah?"
https://www.cnbcindonesia.com/news/20231113050628-4-488433/update-terkini-perang-gaza-tipu-tipu-netanyahu-rs-lumpuh,Update Terkini Perang Gaza: 'Tipu-Tipu' Netanyahu-RS Lumpuh
https://www.cnbcindonesia.com/news/20231112141600-4-488380/israel-bikin-syarat-nyeleneh-setop-perang-palestina-menolak,"Israel Bikin Syarat Nyeleneh Setop Perang, Palestina Menolak!"
https://www.cnbcindonesia.com/news/20231112134317-7-488373/demo-pro-palestina-di-spanyol-pecah-berakhir-ricuh,"Demo Pro Palestina di Spanyol Pecah, Berakhir Ricuh"
https://www.cnbcindonesia.com/news/20231112093736-7-488332/momen-jokowi-peluk-presiden-palestina-ri-dukung-penuh,"Momen Jokowi Peluk Presiden Palestina, RI Dukung Penuh"
https://www.cnbcindonesia.com/news/20231111164919-4-488282/fakta-terbaru-who-satu-anak-di-gaza-terbunuh-setiap-10-menit,Fakta Terbaru WHO: Satu Anak di Gaza Terbunuh Setiap 10 Menit
https://www.cnbcindonesia.com/lifestyle/20231111155019-33-488278/ada-seruan-boikot-tiktok-gegara-dianggap-dukung-palestina,Ada Seruan Boikot TikTok Gegara Dianggap Dukung Palestina
https://www.cnbcindonesia.com/news/20231111191353-4-488301/presiden-prancis-desak-israel-hentikan-serangan-di-gaza,Presiden Prancis Desak Israel Hentikan Serangan di Gaza
https://www.cnbcindonesia.com/news/20231111151706-4-488273/35-hari-dibom-israel-warga-palestina-terancam-mati-kelaparan,"35 Hari Dibom Israel, Warga Palestina Terancam Mati Kelaparan"
https://www.cnbcindonesia.com/lifestyle/20231110181057-33-488165/begini-nasib-3-relawan-wni-yang-memilih-bertahan-di-gaza,Begini Nasib 3 Relawan WNI yang Memilih Bertahan di Gaza
https://www.cnbcindonesia.com/news/20231111115433-8-488243/digempur-israel-puluhan-ribu-warga-gaza-mengungsi-ke-selatan,"Digempur Israel, Puluhan Ribu Warga Gaza Mengungsi ke Selatan"
https://www.cnbcindonesia.com/news/20231111110223-8-488239/sebulan-digempur-israel-10818-warga-palestina-jadi-korban,"Sebulan Digempur Israel, 10.818 Warga Palestina Jadi Korban"
https://www.cnbcindonesia.com/news/20231111115723-7-488244/usai-serang-rs-militer-israel-rudal-masjid,"Usai Serang RS, Militer Israel Rudal Masjid"
https://www.cnbcindonesia.com/news/20231111113040-8-488241/video-who-setiap-10-menit-seorang-anak-di-gaza-terbunuh,"Video: WHO: Setiap 10 Menit, Seorang Anak di Gaza Terbunuh"
https://www.cnbcindonesia.com/news/20231111104056-8-488238/israel-menggila-rumah-sakit-gaza-kewalahan-tampung-korban,"Israel Menggila, Rumah Sakit Gaza Kewalahan Tampung Korban"
https://www.cnbcindonesia.com/news/20231111093717-7-488226/baku-tembak-sengit-militer-israel-dan-hamas-di-jalur-gaza,"Baku Tembak Sengit, Militer Israel dan Hamas di Jalur Gaza"
https://www.cnbcindonesia.com/news/20231111071847-4-488210/isi-lengkap-fatwa-mui-soal-haram-beli-produk-israel,Isi Lengkap Fatwa MUI Soal Haram Beli Produk Israel
https://www.cnbcindonesia.com/news/20231110193746-4-488190/9-update-gaza-korban-nyaris-11000-ekonomi-palestina-ambruk,"9 Update Gaza: Korban Nyaris 11.000, Ekonomi Palestina Ambruk"
https://www.cnbcindonesia.com/news/20231110190455-7-488181/potret-kepulan-asap-di-jalur-gaza-13-warga-palestina-tewas,"Potret Kepulan Asap di Jalur Gaza, 13 Warga Palestina Tewas"
https://www.cnbcindonesia.com/news/20231110180559-4-488159/bos-cia-mossad-bertemu-pm-qatar-di-doha-negosiasi-gaza,"Bos CIA & Mossad Bertemu PM Qatar di Doha, Negosiasi Gaza?"
https://www.cnbcindonesia.com/news/20231110163521-4-488128/israel-makin-gila-di-gaza-kristen-palestina-terancam-punah,"Israel Makin Gila di Gaza, Kristen Palestina Terancam Punah"
https://www.cnbcindonesia.com/news/20231110165923-4-488134/fatwa-mui-haram-hukumnya-beli-produk-produk-pro-israel,Fatwa MUI: Haram Hukumnya Beli Produk-Produk Pro Israel!
https://www.cnbcindonesia.com/news/20231110163941-4-488129/fatwa-mui-dukung-agresi-israel-ke-palestina-hukumnya-haram,Fatwa MUI: Dukung Agresi Israel ke Palestina Hukumnya Haram!
https://www.cnbcindonesia.com/news/20231110134902-4-488062/heboh-psikiater-pm-israel-benjamin-netanyahu-tewas-bunuh-diri,Heboh Psikiater PM Israel Benjamin Netanyahu Tewas Bunuh Diri
https://www.cnbcindonesia.com/lifestyle/20231110140033-33-488070/34-hari-israel-vs-hamas-tenaga-kesehatan-di-gaza-frustrasi,34 Hari Israel vs Hamas: Tenaga Kesehatan di Gaza Frustrasi
https://www.cnbcindonesia.com/news/20231110130842-7-488039/detik-detik-rs-indonesia-dihantam-11-rudal-israel,Detik-Detik RS Indonesia Dihantam 11 Rudal Israel
https://www.cnbcindonesia.com/lifestyle/20231110101519-33-487973/israel-marah-tak-terima-situs-palestina-diakui-unesco,"Israel Marah, Tak Terima Situs Palestina Diakui UNESCO"
https://www.cnbcindonesia.com/news/20231110130014-4-488034/netanyahu-blak-blakan-rencana-baru-israel-di-gaza,Netanyahu Blak-blakan Rencana Baru Israel di Gaza
https://www.cnbcindonesia.com/news/20231110095643-7-487974/wajah-frustrasi-tenaga-medis-di-gaza-tak-bisa-tidur-burnout,"Wajah Frustrasi Tenaga Medis di Gaza, Tak Bisa Tidur-Burnout"
https://www.cnbcindonesia.com/lifestyle/20231107142726-33-487053/ini-sosok-penyanyi-israel-yang-serukan-pemusnahan-palestina,Ini Sosok Penyanyi Israel yang Serukan Pemusnahan Palestina
https://www.cnbcindonesia.com/news/20231110094822-4-487965/awas-perang-baru-pasukan-as-di-arab-digempur-serangan-drone,Awas Perang Baru! Pasukan AS di Arab Digempur Serangan Drone
https://www.cnbcindonesia.com/news/20231110075816-8-487940/israel-serang-kamp-pengungsi-palestina-di-jenin-tepi-barat,Israel Serang Kamp Pengungsi Palestina Di Jenin Tepi Barat
https://www.cnbcindonesia.com/news/20231109220842-7-487900/potret-gaza-terkini-warga-terusir-dari-tanah-sendiri,"Potret Gaza Terkini, Warga Terusir dari Tanah Sendiri"
https://www.cnbcindonesia.com/news/20231109210755-7-487881/penampakan-bantuan-ri-untuk-gaza-yang-tertahan-di-mesir,Penampakan Bantuan RI untuk Gaza yang Tertahan di Mesir
https://www.cnbcindonesia.com/news/20231110065242-4-487926/tepi-barat-panas-israel-bunuh-18-warga-bakal-seperti-gaza,"Tepi Barat Panas! Israel Bunuh 18 Warga, Bakal Seperti Gaza?"
https://www.cnbcindonesia.com/news/20231110055944-4-487918/rusia-blak-blakan-soal-ancaman-nuklir-israel-di-gaza,Rusia Blak-blakan soal Ancaman Nuklir Israel di Gaza
https://www.cnbcindonesia.com/news/20231110051713-4-487916/update-terkini-perang-gaza-netanyahu-menggila-israel-pecah,"Update Terkini Perang Gaza: Netanyahu Menggila, Israel Pecah"
https://www.cnbcindonesia.com/news/20231109180943-4-487808/15-update-gaza-israel-klaim-kalahkan-hamas-jokowi-biden,"15 Update Gaza, Israel Klaim Kalahkan Hamas & Jokowi-Biden"
https://www.cnbcindonesia.com/news/20231109173701-4-487785/10560-tewas-israel-sebut-tak-ada-krisis-kemanusiaan-di-gaza,"10.560 Tewas, Israel Sebut Tak Ada Krisis Kemanusiaan di Gaza"
https://www.cnbcindonesia.com/news/20231109191602-8-487837/korban-tewas-perang-gaza-mencapai-12100-jiwa,Korban Tewas Perang Gaza Mencapai 12.100 Jiwa
https://www.cnbcindonesia.com/news/20231109154028-4-487741/arti-bendera-putih-dikibarkan-warga-gaza-menyerah-ke-israel,"Arti Bendera Putih Dikibarkan Warga Gaza, Menyerah ke Israel?"
https://www.cnbcindonesia.com/news/20231109123623-8-487674/mesir-masif-kirim-truk-bantuan-ke-gaza,Mesir Masif Kirim Truk Bantuan ke Gaza
https://www.cnbcindonesia.com/news/20231109155641-4-487751/negara-islam-utus-jokowi-minta-biden-stop-perang-hamas-israel,Negara Islam Utus Jokowi Minta Biden Stop Perang Hamas-Israel
https://www.cnbcindonesia.com/market/20231109124012-17-487682/terbaru-ini-10-orang-paling-tajir-di-israel,"Terbaru, Ini 10 Orang Paling Tajir di Israel"
https://www.cnbcindonesia.com/news/20231109112830-4-487637/gak-cuma-gaza-israel-serbu-jenin-bawa-buldozer-jet-pengintai,"Gak Cuma Gaza, Israel Serbu Jenin Bawa Buldozer-Jet Pengintai"
https://www.cnbcindonesia.com/news/20231109103812-4-487625/pangkalan-militer-as-dibombardir-serangan-drone-hingga-rudal,"Pangkalan Militer AS Dibombardir Serangan, Drone hingga Rudal"
https://www.cnbcindonesia.com/news/20231109080228-8-487576/pengungsi-palestina-kibarkan-bendera-putih-saat-dievakuasi,Pengungsi Palestina Kibarkan Bendera Putih Saat Dievakuasi
https://www.cnbcindonesia.com/news/20231109085000-4-487586/apa-yang-akan-dilakukan-israel-jika-gaza-jatuh-hamas-musnah,Apa yang Akan Dilakukan Israel Jika Gaza Jatuh-Hamas Musnah?
https://www.cnbcindonesia.com/news/20231109075644-8-487570/g7-serukan-jeda-kemanusiaan-untuk-salurkan-bantuan-ke-gaza,G7 Serukan Jeda Kemanusiaan Untuk Salurkan Bantuan ke Gaza
https://www.cnbcindonesia.com/news/20231109061714-7-487544/potret-israel-masuk-jantung-gaza-tank-militer-di-mana-mana,"Potret Israel Masuk Jantung Gaza, Tank Militer di Mana-Mana"
https://www.cnbcindonesia.com/news/20231109075239-4-487569/negara-nato-kirim-pasukan-ke-israel-ada-apa,"Negara NATO Kirim Pasukan ke Israel, Ada Apa?"
https://www.cnbcindonesia.com/news/20231109073606-4-487564/media-asing-sorot-ri-boikot-produk-israel-sebut-ini,"Media Asing Sorot RI Boikot Produk Israel, Sebut Ini"
https://www.cnbcindonesia.com/news/20231109051106-4-487538/update-gaza-korban-tewas-10500-warga-kibarkan-bendera-putih,Update Gaza: Korban Tewas 10.500-Warga Kibarkan Bendera Putih
https://www.cnbcindonesia.com/news/20231108194825-7-487515/pilu-warga-gaza-kibarkan-bendera-putih-ikuti-perintah-israel,"Pilu, Warga Gaza Kibarkan Bendera Putih Ikuti Perintah Israel"
https://www.cnbcindonesia.com/news/20231107083959-7-486919/potret-kehidupan-terisolasi-warga-khan-younis-di-gaza,Potret Kehidupan Terisolasi Warga Khan Younis di Gaza
https://www.cnbcindonesia.com/news/20231108185323-8-487495/warga-palestina-ramai-ramai-jalan-kaki-tinggalkan-gaza,Warga Palestina ramai-ramai Jalan Kaki Tinggalkan Gaza
https://www.cnbcindonesia.com/cuap-cuap-cuan/20231108153304-114-487434/perang-israel-palestina-memanas-indonesia-was-was,"Perang Israel-Palestina Memanas, Indonesia Was Was"
https://www.cnbcindonesia.com/news/20231108165554-4-487468/perang-gaza-paling-mematikan-korban-anak-tembus-rekor,"Perang Gaza Paling Mematikan, Korban Anak Tembus Rekor!"
https://www.cnbcindonesia.com/news/20231108094512-4-487275/menguak-masa-depan-gaza-dan-babak-baru-perang-hamas-vs-israel,Menguak Masa Depan Gaza dan Babak Baru Perang Hamas Vs Israel
https://www.cnbcindonesia.com/news/20231108134928-4-487392/anggota-dpr-as-bela-palestina-tuding-biden-dukung-genosida,"Anggota DPR AS Bela Palestina, Tuding Biden Dukung Genosida"
https://www.cnbcindonesia.com/news/20231108125647-4-487355/korban-sipil-berjatuhan-ini-janji-netanyahu-untuk-warga-gaza,"Korban Sipil Berjatuhan, Ini Janji Netanyahu untuk Warga Gaza"
